string,string,string,string,string,string,int
1987,attachment,pgrip_aim_p25,584,iw9,LAUNCH,0
1989,attachment,silencer05_sm,586,iw9,,0
1990,attachment,grip_vertshort07,587,iw9,LAUNCH,0
1992,attachment,stock_sm_light_p08,588,iw9,,0
1997,attachment,rail_lgt_irons_p07,589,iw9,,0
2002,attachment,pgrip_p16,590,iw9,LAUNCH,0
2004,attachment,mag_pi_xlarge_p25,591,iw9,,0
2005,attachment,pgrip_ar_tac_p02,592,iw9,LAUNCH,0
2009,attachment,laserbox_hip02,593,iw9,,0
2010,attachment,bar_pi_hvylong_p25,594,iw9,,0
2011,attachment,guard_angled_p13,595,iw9,,0
2012,attachment,ironsdefault_mcbravo,596,iw9,,0
2018,attachment,barsil_sm_p01,599,iw9,,0
2019,attachment,stock_lm_heavy_p15,600,iw9,,0
2023,attachment,bar_pi_long_p26,603,iw9,,0
2026,attachment,bartube_sh_long_p13,604,iw9,,0
2027,attachment,comp_ar_04,605,iw9,,0
2028,attachment,bar_sm_short_p03,606,iw9,,0
2030,attachment,pgrip_tac_p07,608,iw9,LAUNCH,0
2032,attachment,guard_chainsaw_p13,609,iw9,,0
2033,attachment,grip_angled06,610,iw9,LAUNCH,0
2036,attachment,silencer06_br,611,iw9,,0
2041,attachment,holotherm01,612,iw9,,0
2042,attachment,ammo_762s_op,613,iw9,LAUNCH,0
2046,attachment,grip_vertshort02,616,iw9,LAUNCH,0
2048,attachment,barsil_sn_long_p21,617,iw9,,0
2049,attachment,mag_br_p05,618,iw9,,0
2052,attachment,stock_dm_tac_p38,619,iw9,,0
2053,attachment,cylinder_pi_p26,620,iw9,,0
2054,attachment,magheli_sm_p04,621,iw9,,0
2055,attachment,comb_heavy_p07,622,iw9,,0
2060,attachment,iw9_rec_beta,623,iw9,,0
2061,attachment,pgrip_p05,624,iw9,LAUNCH,0
2062,attachment,bar_sm_short_p09,625,iw9,,0
2063,attachment,silencer08_ar,626,iw9,,0
2064,attachment,comp_pi_06,627,iw9,,0
2068,attachment,stock_ar_p08,629,iw9,,0
2069,attachment,ammo_556n_tr,630,iw9,LAUNCH,0
2076,attachment,pgrip_p24,631,iw9,LAUNCH,0
2078,attachment,mag_sn_xlarge_p23,632,iw9,,0
2079,attachment,silencer01_sh,633,iw9,,0
2080,attachment,silencer01_sn,634,iw9,,0
2082,attachment,breacher_sh_02,635,iw9,,0
2083,attachment,stockno_sm_p10,636,iw9,,0
2085,attachment,comp_sm_06,637,iw9,,0
2086,attachment,pgrip_ass_p10,638,iw9,LAUNCH,0
2089,attachment,comp_pi_04,639,iw9,,0
2090,attachment,ammo_338nm_hv,640,iw9,LAUNCH,0
2095,attachment,ammo_458s_fr,641,iw9,LAUNCH,0
2096,attachment,dynamic_null_equipment,642,iw9,,0
2103,attachment,silencer07_sm,643,iw9,,0
2109,attachment,grip_angled05,644,iw9,LAUNCH,0
2110,attachment,ammo_762n,645,iw9,LAUNCH,0
2111,attachment,vzscope_mromeo,646,iw9,,0
2114,attachment,ammo_338nm_hp,647,iw9,LAUNCH,0
2115,attachment,iw9_rec_mike4,648,iw9,,0
2116,attachment,comp_decho_04,649,iw9,,0
2117,attachment,bar_br_heavy_p01,650,iw9,,0
2118,attachment,bolt_p12,651,iw9,,0
2120,attachment,bar_ar_light_p03,652,iw9,,0
2126,attachment,mag_sn_p21,653,iw9,,0
2133,attachment,ammo_5x28_op,654,iw9,LAUNCH,0
2134,attachment,ironsdefault_papa220,655,iw9,,0
2138,attachment,mag_br_large_p18,657,iw9,,0
2140,attachment,stock_sn_p02,658,iw9,,0
2144,attachment,laserbox_ads03,659,iw9,LAUNCH,0
2149,attachment,comp_decho_03,660,iw9,,0
2150,attachment,mag_sn_large_p22,661,iw9,,0
2155,attachment,railreflex_sm_p07,662,iw9,,0
2156,attachment,bgrip_sn_p23,663,iw9,LAUNCH,0
2162,attachment,flash_br_01,664,iw9,LAUNCH,0
2168,attachment,laserbox_hip04,666,iw9,,0
2169,attachment,silencer03_br,667,iw9,,0
2174,attachment,rec_swhiskey,669,iw9,,0
2176,attachment,snscope_rf01,670,iw9,,0
2177,attachment,ub_gl_scharlie,671,iw9,,0
2181,attachment,ironsdefault_akilo105,672,iw9,,0
2182,attachment,pgrip_p17,673,iw9,LAUNCH,0
2183,attachment,breacher_ar_01,674,iw9,,0
2184,attachment,pgrip_tac_p22,675,iw9,LAUNCH,0
2190,attachment,iw9_rec_mike14,676,iw9,,0
2196,attachment,iw9_ironsdefault_papa90,678,iw9,,0
2197,attachment,comp_swhiskey_02,679,iw9,,0
2200,attachment,pgrip_sm_tac_p08,680,iw9,LAUNCH,0
2202,attachment,stock_sm_p10,681,iw9,,0
2203,attachment,pgrip_tac_p26,682,iw9,LAUNCH,0
2208,attachment,reflex03,685,iw9,,0
2209,attachment,mag_sn_large_p23,686,iw9,,0
2210,attachment,bipod01,687,iw9,,0
2215,attachment,reflex05,689,iw9,,0
2216,attachment,ammo_545s_op,690,iw9,BETA,0
2219,attachment,wire_dm_p38,691,iw9,,0
2220,attachment,trigger_hair_p25,692,iw9,,0
2223,attachment,stockno_dm_p19,693,iw9,,0
2227,attachment,bartube_sh_lgtshort_p13,694,iw9,,0
2231,attachment,selectburst_mpapa5,695,iw9,,0
2236,attachment,comb_heavy_p03,696,iw9,,0
2238,attachment,guard_heavy_p13,697,iw9,,0
2239,attachment,ammo_545s,698,iw9,BETA,0
2242,attachment,iw9_rec_charlie725,700,iw9,,0
2243,attachment,stock_sn_p23,701,iw9,,0
2245,attachment,pgrip_tac_p04,702,iw9,LAUNCH,0
2250,attachment,stockr_sh_heavy_p13,703,iw9,,0
2253,attachment,fourx01,704,iw9,,0
2254,attachment,ammo_45gvt_ap,705,iw9,LAUNCH,0
2261,attachment,mag_sn_large_p21,707,iw9,,0
2264,attachment,ub_gl_akilo_xmags,708,iw9,,0
2265,attachment,pgrip_dm_p02,709,iw9,LAUNCH,0
2267,attachment,bar_sm_hvylong_p09,710,iw9,,0
2272,attachment,bar_sm_long_p07,711,iw9,,0
2277,attachment,drum_sm_p08,712,iw9,,0
2279,attachment,speedloader_hvy_p26,713,iw9,,0
2280,attachment,bar_ar_long_p05,714,iw9,,0
2281,attachment,reflex01,715,iw9,,0
2282,attachment,ironsdefault_sa700,716,iw9,,0
2284,attachment,bar_sm_hvyxlong_p09,717,iw9,,0
2288,attachment,bar_br_light_p02,718,iw9,,0
2289,attachment,stock_ar_tactical_p05,719,iw9,,0
2291,attachment,stock_ar_heavy_p04,720,iw9,,0
2293,attachment,stockno_sh_p13,721,iw9,,0
2296,attachment,pgrip_sm_p02,722,iw9,LAUNCH,0
2298,attachment,piscope01,724,iw9,,0
2301,attachment,stock_ar_tactical_p04,725,iw9,,0
2303,attachment,pgrip_sm_p08,726,iw9,LAUNCH,0
2304,attachment,pgrip_br_ass_p02,727,iw9,LAUNCH,0
2310,attachment,pgrip_tac_p09,728,iw9,LAUNCH,0
2311,attachment,mag_sh_p13,729,iw9,,0
2313,attachment,ammo_50b_hv,730,iw9,LAUNCH,0
2314,attachment,comp_dm_04,731,iw9,,0
2316,attachment,belt_lm_large_p15,732,iw9,,0
2321,attachment,bipod_mkilo3,734,iw9,,0
2329,attachment,ammo_9s_hp,735,iw9,LAUNCH,0
2330,attachment,stock_sn_p20,736,iw9,,0
2331,attachment,bar_ar_hvy_short_p08,737,iw9,,0
2335,attachment,stockno_sm_p02,738,iw9,,0
2336,attachment,rec_ahotel,739,iw9,,0
2339,attachment,pgrip_p25,741,iw9,LAUNCH,0
2342,attachment,ironsdefault_aviktor,742,iw9,,0
2347,attachment,bar_sn_p05,744,iw9,,0
2348,attachment,silencer04_sm,745,iw9,,0
2350,attachment,stock_ar_heavy_p05,746,iw9,,0
2354,attachment,bar_lm_heavy_p15,748,iw9,,0
2361,attachment,tube_6_12g_mbravo,749,iw9,,0
2362,attachment,ironsdefault_apapa,750,iw9,,0
2364,attachment,guard_p13,751,iw9,,0
2367,attachment,bar_pi_heavy_p26,752,iw9,,0
2368,attachment,bar_lm_p17,753,iw9,,0
2370,attachment,bipod02,754,iw9,,0
2371,attachment,stock_sn_p22,755,iw9,,0
2372,attachment,comp_pi_05,756,iw9,,0
2373,attachment,kilo21_sidegrip,757,iw9,LAUNCH,0
2375,attachment,flash_dm_02,758,iw9,,0
2381,attachment,bar_sn_light_p22,759,iw9,,0
2383,attachment,stock_lm_p02,760,iw9,,0
2384,attachment,bar_sm_p04,761,iw9,,0
2390,attachment,stock_dm_light_p38,763,iw9,,0
2394,attachment,pgrip_p21,765,iw9,LAUNCH,0
2396,attachment,comp_sm_08,766,iw9,,0
2397,attachment,bar_sm_long_p04,767,iw9,,0
2398,attachment,ballistics_nogravity_mike14,768,iw9,,0
2399,attachment,bar_sh_p12,769,iw9,,0
2401,attachment,bar_dm_short_p19,770,iw9,,0
2402,attachment,flash_pi_01,771,iw9,LAUNCH,0
2405,attachment,ammo_blk_hp,772,iw9,LAUNCH,0
2407,attachment,laserbox_ads04,773,iw9,,0
2408,attachment,bar_ar_hvyshort_p04,774,iw9,,0
2409,attachment,ammo_50b_ap,775,iw9,LAUNCH,0
2412,attachment,stock_sh_light_p13,776,iw9,,0
2416,attachment,hybrid01,777,iw9,,0
2420,attachment,bar_ar_p05,778,iw9,,0
2424,attachment,pgrip_aim_p22,780,iw9,LAUNCH,0
2432,attachment,holo05,781,iw9,,0
2433,attachment,silencer01_br,782,iw9,,0
2439,attachment,iw9_rec_papa90,783,iw9,,0
2442,attachment,ammo_65c_db,784,iw9,LAUNCH,0
2446,attachment,comp_br_05,785,iw9,,0
2451,attachment,ammo_4x30_ap,786,iw9,LAUNCH,0
2452,attachment,stockno_ar_p01,787,iw9,,0
2454,attachment,stock_sn_tac_p23,789,iw9,,0
2459,attachment,breacher_ar_02,790,iw9,,0
2462,attachment,ammo_blk,791,iw9,LAUNCH,0
2463,attachment,silencer02_sm,792,iw9,,0
2465,attachment,iw9_minireddot04,794,iw9,,0
2466,attachment,pgrip_p15,795,iw9,LAUNCH,0
2472,attachment,ammo_9p,796,iw9,LAUNCH,0
2473,attachment,ammo_556n_hv,797,iw9,LAUNCH,0
2476,attachment,laserpstl_hip01,798,iw9,,0
2480,attachment,belt_lm_small_p16,799,iw9,,0
2483,attachment,bar_ar_p03,800,iw9,,0
2485,attachment,bar_ar_heavy_p04,801,iw9,,0
2486,attachment,bar_sm_p07,802,iw9,,0
2488,attachment,bar_lm_light_p15,803,iw9,,0
2490,attachment,stockr_sn_tactical_p20,804,iw9,,0
2495,attachment,pgrip_p09,805,iw9,LAUNCH,0
2497,attachment,ammo_12g_sl,807,iw9,LAUNCH,0
2501,attachment,ammo_9p_tr,808,iw9,LAUNCH,0
2502,attachment,flash_decho_01,809,iw9,LAUNCH,0
2503,attachment,pgrip_sm_aim_p08,810,iw9,LAUNCH,0
2504,attachment,bar_dm_long_p19,811,iw9,,0
2507,attachment,railreflex_sm_reflex_p07,812,iw9,,0
2509,attachment,mag_pi_p24,813,iw9,,0
2515,attachment,rec_soscar14,814,iw9,,0
2516,attachment,pgrip_tac_p17,815,iw9,LAUNCH,0
2517,attachment,belt_lm_p01,816,iw9,,0
2521,attachment,stock_ar_tactical_p06,817,iw9,,0
2522,attachment,mag_dm_p20,818,iw9,,0
2523,attachment,pgrip_ass_p12,819,iw9,LAUNCH,0
2524,attachment,ammo_9m,820,iw9,LAUNCH,0
2526,attachment,iw9_minireddot05,821,iw9,,0
2527,attachment,mag_dm_p38,822,iw9,,0
2529,attachment,bar_ar_short_p06,823,iw9,,0
2531,attachment,ammo_500sw_ss,824,iw9,LAUNCH,0
2532,attachment,wounded_shotgun,825,iw9,,0
2534,attachment,bar_ar_longhvy_p01,826,iw9,,0
2535,attachment,hammer_sa_p27,827,iw9,,0
2540,attachment,mag_ar_xlarge_p08,829,iw9,,0
2543,attachment,mag_sn_p03,830,iw9,,0
2552,attachment,comb_tactical_p18,831,iw9,,0
2554,attachment,stock_sh_tactical_p13,832,iw9,,0
2555,attachment,comp_sm_03,833,iw9,,0
2556,attachment,charlie725_choke04,834,iw9,,0
2557,attachment,bar_pi_short_p26,835,iw9,,0
2559,attachment,bar_sm_light_p24,836,iw9,,0
2567,attachment,stockr_sh_p14,837,iw9,,0
2568,attachment,arscope02,838,iw9,,0
2571,attachment,dmscope_vz02,839,iw9,,0
2574,attachment,ironsdefault_foxtrot,840,iw9,,0
2575,attachment,ironsdefault_msecho,841,iw9,,0
2578,attachment,bar_sh_hvylong_p14,842,iw9,,0
2584,attachment,comp_dm_03,845,iw9,,0
2585,attachment,comp_dm_05,846,iw9,,0
2587,attachment,iw9_rec_sbeta,848,iw9,,0
2588,attachment,mag_lm_large_p03,849,iw9,,0
2589,attachment,bar_ar_short_p05,850,iw9,,0
2593,attachment,bipod03,851,iw9,,0
2597,attachment,pgrip_aim_p26,852,iw9,LAUNCH,0
2598,attachment,bipod_ngolf7,853,iw9,,0
2599,attachment,ammo_bolt_std,854,iw9,LAUNCH,0
2603,attachment,stockr_sh_heavy_p12,855,iw9,,0
2606,attachment,ironsdefault_ahotel,857,iw9,,0
2608,attachment,silencer04_dm,858,iw9,,0
2609,attachment,dynamic_null_spotterscope,859,iw9,,0
2612,attachment,pgrip_sm_ass_p08,860,iw9,LAUNCH,0
2617,attachment,holo04,863,iw9,,0
2618,attachment,bar_sm_p08,864,iw9,,0
2622,attachment,ammo_5x28,865,iw9,LAUNCH,0
2623,attachment,pgrip_br_aim_p02,866,iw9,LAUNCH,0
2627,attachment,ammo_500sw_op,867,iw9,LAUNCH,0
2630,attachment,comb_tactical_p06,868,iw9,,0
2635,attachment,silencer02_br,869,iw9,,0
2637,attachment,stock_lm_p03,870,iw9,,0
2638,attachment,guard_heavy_p19,871,iw9,,0
2642,attachment,bar_dm_p18,872,iw9,,0
2644,attachment,bar_lm_long_p02,873,iw9,,0
2650,attachment,stock_sn_tactical_p20,874,iw9,,0
2652,attachment,silencer03_sh,875,iw9,,0
2659,attachment,stock_sm_light_p01,876,iw9,,0
2660,attachment,lever_p19,877,iw9,,0
2661,attachment,pgrip_p12,878,iw9,LAUNCH,0
2663,attachment,bar_lm_p01,880,iw9,,0
2666,attachment,belt_lm_p16,882,iw9,,0
2668,attachment,bar_sm_p09,883,iw9,,0
2669,attachment,stockr_sh_assault_p14,884,iw9,,0
2670,attachment,comp_pi_02,885,iw9,,0
2675,attachment,silencer05_sn,887,iw9,,0
2676,attachment,bar_sm_light_p02,888,iw9,,0
2680,attachment,ammo_458s_op,890,iw9,LAUNCH,0
2686,attachment,ammo_300wm_hv,893,iw9,LAUNCH,0
2691,attachment,bar_ar_short_p04,895,iw9,,0
2698,attachment,bar_sm_lgtshort_p10,896,iw9,,0
2700,attachment,silencer2_charlie725,897,iw9,,0
2702,attachment,rec_kilo21,898,iw9,,0
2707,attachment,bar_sn_heavy_p23,899,iw9,,0
2712,attachment,ammo_762s_hv,900,iw9,LAUNCH,0
2715,attachment,grip_vertshort05,901,iw9,LAUNCH,0
2721,attachment,rail_sm_p07,902,iw9,,0
2722,attachment,stockno_sh_p14,903,iw9,,0
2723,attachment,wounded_ar,904,iw9,,0
2724,attachment,drum_lm_p04,905,iw9,,0
2726,attachment,arscope01,906,iw9,,0
2727,attachment,selectsemi_schotel,907,iw9,,0
2729,attachment,bgrip_sn_hvy_p23,908,iw9,LAUNCH,0
2730,attachment,guard_tactical_p19,909,iw9,,0
2738,attachment,bolt_hvy_p21,910,iw9,,0
2743,attachment,fourx04,911,iw9,,0
2750,attachment,bar_lm_long_p16,912,iw9,,0
2755,attachment,bar_ar_p02,913,iw9,,0
2756,attachment,hybrid02,914,iw9,,0
2761,attachment,trigger_light_p27,915,iw9,,0
2762,attachment,guard_light_p19,916,iw9,,0
2763,attachment,rec_golf3,917,iw9,,0
2764,attachment,wire_hvy_p38,918,iw9,,0
2765,attachment,rec_mviktor,919,iw9,,0
2770,attachment,grip_vert02,920,iw9,LAUNCH,0
2774,attachment,fourxtherm04_highzoom,921,iw9,,0
2776,attachment,bar_sm_short_p02,922,iw9,,0
2777,attachment,bar_dm_heavy_p18,923,iw9,,0
2780,attachment,grip_vertshort01,924,iw9,LAUNCH,0
2787,attachment,pgrip_dm_ass_p02,926,iw9,LAUNCH,0
2788,attachment,dynamic_null_kgolf,927,iw9,,0
2790,attachment,pgrip_aim_p12,928,iw9,LAUNCH,0
2792,attachment,ironsdefault_soscar14,929,iw9,,0
2794,attachment,akimbo_swhiskey,930,iw9,,0
2796,attachment,iw9_rec_augolf,931,iw9,,0
2802,attachment,drum_sm_p02,932,iw9,,0
2806,attachment,mag_br_large_p05,933,iw9,,0
2810,attachment,iw9_rec_victor,934,iw9,,0
2818,attachment,bar_sm_short_p07,935,iw9,,0
2819,attachment,comp_pi_01,936,iw9,,0
2820,attachment,stock_sm_tactical_p10,937,iw9,,0
2828,attachment,stock_lm_tactical_p16,938,iw9,,0
2829,attachment,comp_swhiskey_03,939,iw9,,0
2830,attachment,bar_sn_short_p05,940,iw9,,0
2832,attachment,barsil_ar_p08,941,iw9,,0
2834,attachment,drum_pi_p24,942,iw9,,0
2836,attachment,ammo_300wm_fr,943,iw9,LAUNCH,0
2839,attachment,rec_scromeo,944,iw9,,0
2843,attachment,bar_ar_long_p04,946,iw9,,0
2845,attachment,mag_sn_p22,948,iw9,,0
2846,attachment,selectauto_soscar,949,iw9,,0
2847,attachment,ammo_300wm_db,950,iw9,LAUNCH,0
2856,attachment,ammo_300wm_ap,951,iw9,LAUNCH,0
2857,attachment,grip_angled10,952,iw9,LAUNCH,0
2858,attachment,selectauto_golf3,953,iw9,,0
2862,attachment,ammo_338nm,954,iw9,LAUNCH,0
2863,attachment,akimbo_papa220,955,iw9,,0
2870,attachment,rec_ngolf7,958,iw9,,0
2873,attachment,bar_br_heavy_p18,959,iw9,,0
2874,attachment,stock_ar_p03,960,iw9,,0
2881,attachment,bar_br_p02,962,iw9,,0
2883,attachment,bar_lm_long_p15,963,iw9,,0
2884,attachment,bar_lm_long_p17,964,iw9,,0
2887,attachment,stock_ar_light_p01,965,iw9,,0
2890,attachment,stock_sn_tactical_p21,967,iw9,,0
2891,attachment,reflex09,968,iw9,,0
2892,attachment,comp_pi_03,969,iw9,,0
2893,attachment,bartube_sh_hvyshort_p13,970,iw9,,0
2894,attachment,hybrid06,971,iw9,,0
2897,attachment,lasercyl_hip01,972,iw9,,0
2901,attachment,iw9_ironsdefault_falpha,973,iw9,,0
2902,attachment,rec_msecho,974,iw9,,0
2903,attachment,ironsdefault_kilo21,975,iw9,,0
2905,attachment,arscope_therm01,976,iw9,,0
2906,attachment,stockno_sh_p12,977,iw9,,0
2907,attachment,hybrid03,978,iw9,LAUNCH,0
2910,attachment,onehand,979,iw9,,0
2911,attachment,iw9_minireddot01,980,iw9,,0
2913,attachment,bar_dm_short_p20,981,iw9,,0
2920,attachment,pgrip_aim_p06,983,iw9,LAUNCH,0
2924,attachment,trigger_light_p26,985,iw9,,0
2925,attachment,ammo_545s_hp,986,iw9,BETA,0
2928,attachment,pgrip_aim_p03,987,iw9,LAUNCH,0
2929,attachment,barsil_sm_hvylong_p10,988,iw9,,0
2936,attachment,mag_p10,989,iw9,,0
2937,attachment,breacher_sm_01,990,iw9,,0
2945,attachment,belt_lm_xlarge_p17,991,iw9,,0
2946,attachment,trigger_hair_p27,992,iw9,,0
2947,attachment,reflex08,993,iw9,,0
2950,attachment,mag_ar_hvysmall_p08,994,iw9,,0
2955,attachment,flash_ar_01,996,iw9,LAUNCH,0
2957,attachment,bolt_p21,997,iw9,,0
2958,attachment,ammo_762s_db,998,iw9,LAUNCH,0
2961,attachment,mag_sn_p05,999,iw9,,0
2962,attachment,bar_sn_long_p23,1000,iw9,,0
2967,attachment,flash_sm_02,1001,iw9,,0
2968,attachment,wounded_dmr,1002,iw9,,0
2971,attachment,ammo_12g,1003,iw9,LAUNCH,0
2974,attachment,ironsdefault_akilo74,1004,iw9,,0
2980,attachment,stock_lm_light_p17,1005,iw9,,0
2983,attachment,chas_xmike2010,1006,iw9,,0
2991,attachment,bar_sh_light_p12,1009,iw9,,0
2992,attachment,choke_sh02,1010,iw9,,0
2994,attachment,comb_p19,1011,iw9,,0
2995,attachment,iw9_rec_mcharlie,1012,iw9,,0
2997,attachment,pgrip_aim_p27,1013,iw9,LAUNCH,0
3001,attachment,comp_br_01,1015,iw9,,0
3007,attachment,bar_ar_hvyshort2_p04,1017,iw9,,0
3009,attachment,stockpno_sm_p24,1018,iw9,,0
3010,attachment,grip_angled02,1019,iw9,LAUNCH,0
3014,attachment,dynamic_null_rpapa7,1020,iw9,,0
3019,attachment,barcomp_pi_p25,1021,iw9,,0
3024,attachment,bar_sm_short_p04,1022,iw9,,0
3026,attachment,gripside_large_p16,1024,iw9,LAUNCH,0
3028,attachment,mag_ar_xlarge_p05,1025,iw9,,0
3032,attachment,flash_dm_04,1026,iw9,LAUNCH,0
3034,attachment,ammo_500sw_ap,1027,iw9,LAUNCH,0
3036,attachment,laserbox_ads01,1028,iw9,,0
3038,attachment,flashlight_cyl02,1029,iw9,,0
3041,attachment,mag_small_p10,1030,iw9,,0
3042,attachment,guard_tactical_p12,1031,iw9,,0
3052,attachment,flashlight_pstl01,1035,iw9,,0
3055,attachment,ammo_556n_op,1036,iw9,LAUNCH,0
3058,attachment,rec_mbravo,1037,iw9,,0
3059,attachment,lever_heavy_p19,1038,iw9,,0
3060,attachment,rec_akilo105,1039,iw9,,0
3062,attachment,pgrip_p01_foxtrot,1040,iw9,LAUNCH,0
3064,attachment,comb_ammo_p18,1041,iw9,LAUNCH,0
3065,attachment,tube_10_12g,1042,iw9,,0
3068,attachment,laserpstl_ads01,1043,iw9,,0
3070,attachment,directfire,1044,iw9,,0
3072,attachment,stock_sm_tactical_p09,1045,iw9,,0
3076,attachment,dmscope_therm01,1046,iw9,,0
3080,attachment,charlie725_choke03,1048,iw9,,0
3088,attachment,charlie725_choke01,1050,iw9,,0
3089,attachment,comp_sh_03,1051,iw9,,0
3095,attachment,selectauto_msecho,1052,iw9,,0
3101,attachment,trigger_heavy_p25,1053,iw9,,0
3102,attachment,silencer02_pi,1054,iw9,,0
3103,attachment,mag_pi_p27,1055,iw9,,0
3104,attachment,mag_sm_large_p09,1056,iw9,,0
3109,attachment,fourxtherm03,1057,iw9,,0
3119,attachment,bar_sm_long_p09,1058,iw9,,0
3122,attachment,rec_limax,1059,iw9,,0
3123,attachment,silencer01_pi,1060,iw9,,0
3124,attachment,barcomp_pi_p27,1061,iw9,,0
3126,attachment,stockno_sh_light_p13,1062,iw9,,0
3128,attachment,ammo_458s,1063,iw9,LAUNCH,0
3130,attachment,bar_sn_short_p23,1064,iw9,,0
3131,attachment,stock_lmg_p04,1065,iw9,,0
3133,attachment,holo01,1066,iw9,,0
3136,attachment,pgrip_p10,1067,iw9,LAUNCH,0
3138,attachment,bar_ar_long_p01,1068,iw9,,0
3139,attachment,bar_sm_heavy_p09,1069,iw9,,0
3144,attachment,belt_lm_p17,1070,iw9,,0
3145,attachment,silencer03_dm,1071,iw9,,0
3149,attachment,bar_br_p05,1072,iw9,,0
3153,attachment,rec_xmike2010,1073,iw9,,0
3157,attachment,stock_sm_light_p09,1075,iw9,,0
3159,attachment,bar_sh_xlong_p14,1076,iw9,,0
3161,attachment,pgrip_ar_aim_p02,1077,iw9,LAUNCH,0
3162,attachment,grip_vert01,1078,iw9,LAUNCH,0
3163,attachment,pgrip_aim_p16,1079,iw9,LAUNCH,0
3167,attachment,ironsdefault_mbravo,1081,iw9,,0
3169,attachment,pgrip_aim_p02,1082,iw9,LAUNCH,0
3179,attachment,bar_ar_long_p03,1083,iw9,,0
3181,attachment,bar_pi_short_p27,1084,iw9,,0
3182,attachment,stock_lm_p16,1085,iw9,,0
3185,attachment,grip_angled12,1086,iw9,LAUNCH,0
3189,attachment,stock_sm_p04,1087,iw9,,0
3190,attachment,laserads_bright_p26,1088,iw9,,0
3201,attachment,tube_4_45gvt,1089,iw9,,0
3202,attachment,pgrip_p22,1090,iw9,LAUNCH,0
3213,attachment,stockr_dm_light_p19,1091,iw9,,0
3218,attachment,trigger_p26,1094,iw9,,0
3222,attachment,bar_ar_lgt_short_p08,1096,iw9,,0
3224,attachment,mag_sm_p09,1097,iw9,,0
3228,attachment,flash_br_03,1099,iw9,,0
3229,attachment,comb_heavy_p12,1100,iw9,,0
3233,attachment,stockr_dm_tactical_p19,1102,iw9,,0
3234,attachment,mag_sn_large_p18,1103,iw9,,0
3235,attachment,stockr_dm_p20,1104,iw9,,0
3237,attachment,flash_br_02,1106,iw9,,0
3239,attachment,ammo_45gvt_db,1107,iw9,LAUNCH,0
3240,attachment,pgrip_ass_p05,1108,iw9,LAUNCH,0
3241,attachment,rec_golf17,1109,iw9,,0
3245,attachment,bar_ar_lgtshort_p04,1110,iw9,,0
3246,attachment,bar_dm_hvylong_p19,1111,iw9,,0
3247,attachment,ammo_5x28_fr,1112,iw9,LAUNCH,0
3248,attachment,trigger_heavy_p26,1113,iw9,,0
3249,attachment,rec_mcbravo,1114,iw9,,0
3255,attachment,bar_lm_short_p02,1115,iw9,,0
3256,attachment,stock_sn_heavy_p23,1116,iw9,,0
3257,attachment,tube_6_45gvt,1117,iw9,,0
3258,attachment,grip_angled04,1118,iw9,LAUNCH,0
3261,attachment,breacher_br_01,1119,iw9,,0
3262,attachment,ammo_50p_tr,1120,iw9,LAUNCH,0
3263,attachment,silencer05_dm,1121,iw9,,0
3264,attachment,ammo_45gvt_op,1122,iw9,LAUNCH,0
3265,attachment,mag_lm_small_p15,1123,iw9,,0
3268,attachment,ammo_556n_db,1124,iw9,LAUNCH,0
3269,attachment,stockr_sh_heavy_p14,1125,iw9,,0
3273,attachment,pgrip_ske_p01,1126,iw9,LAUNCH,0
3275,attachment,xmag_sn_p20,1127,iw9,,0
3279,attachment,comb_ergo_p18,1128,iw9,,0
3284,attachment,pgrip_ass_p06,1129,iw9,LAUNCH,0
3285,attachment,ammo_458s_hv,1130,iw9,LAUNCH,0
3290,attachment,stock_lm_assault_p16,1132,iw9,,0
3291,attachment,pgrip_aim_p07,1133,iw9,LAUNCH,0
3296,attachment,ammo_bolt_he,1134,iw9,LAUNCH,0
3297,attachment,ammo_5x28_ap,1135,iw9,LAUNCH,0
3299,attachment,drum_p10,1136,iw9,,0
3300,attachment,ammo_45gvt_fr,1137,iw9,LAUNCH,0
3303,attachment,iw9_minireddot06,1139,iw9,,0
3305,attachment,pgrip_ar_p08,1140,iw9,LAUNCH,0
3315,attachment,ironsdefault_schotel,1142,iw9,,0
3317,attachment,bar_sm_short_p08,1143,iw9,,0
3319,attachment,bolt_hvy_p12,1145,iw9,,0
3321,attachment,ammo_12g_db,1146,iw9,LAUNCH,0
3323,attachment,trigger_p25,1147,iw9,,0
3327,attachment,flash_swhiskey_01,1148,iw9,LAUNCH,0
3332,attachment,tube_5_12g,1149,iw9,,0
3335,attachment,ammo_65c_hp,1150,iw9,LAUNCH,0
3336,attachment,comp_charlie725_02,1151,iw9,,0
3341,attachment,stock_lm_assault_p17,1152,iw9,,0
3342,attachment,pgrip_tac_p25,1153,iw9,LAUNCH,0
3343,attachment,pgrip_ass_p20,1154,iw9,LAUNCH,0
3344,attachment,akimbo_golf17,1155,iw9,,0
3345,attachment,bar_br_p18,1156,iw9,,0
3346,attachment,stockno_sm_p08,1157,iw9,,0
3347,attachment,mag_ar_p03,1158,iw9,,0
3351,attachment,br_rangeext_shtgn,1159,iw9,,0
3356,attachment,grip_vert03,1160,iw9,LAUNCH,0
3358,attachment,iw9_ironsdefault_scharlie,1161,iw9,,0
3360,attachment,ammo_50b_he,1162,iw9,LAUNCH,0
3361,attachment,rail_sm_small_p07,1163,iw9,,0
