string,string
dx_cps_cyph_cypher_connection_4p_10,3.604
dx_cps_cyph_cypher_connection_complete_intel_10,2.154
dx_cps_cyph_cypher_connection_complete_intel_20,3.156
dx_cps_cyph_cypher_connection_complete_intel_30,2.879
dx_cps_cyph_cypher_connection_complete_shut_out_10,4.607
dx_cps_cyph_cypher_connection_complete_shut_out_20,4.884
dx_cps_cyph_cypher_connection_complete_shut_out_30,4.97
dx_cps_cyph_cypher_connection_good_10,8.831
dx_cps_cyph_cypher_connection_good_20,7.572
dx_cps_cyph_cypher_connection_good_30,8.02
dx_cps_cyph_cypher_connection_lost_10,3.327
dx_cps_cyph_cypher_connection_lost_20,3.455
dx_cps_cyph_cypher_connection_lost_30,3.263
dx_cps_cyph_cypher_connection_stable_10,3.754
dx_cps_cyph_cypher_connection_stable_20,4.543
dx_cps_cyph_cypher_connection_stable_40,3.924
dx_cps_kama_cypher_connection_stable_30,2.37
dx_cps_lass_cypher_connection_stable_50,3.263
dx_cps_cyph_cypher_hack_intro_10,4.508
dx_cps_cyph_cypher_hack_intro_20,4.628
dx_cps_cyph_cypher_hack_intro_30,4.607
dx_cps_kama_infil_start_nag_10,3.69
dx_cps_kama_infil_start_nag_20,3.152
dx_cps_kama_infil_start_nag_30,3.609
dx_cps_lass_infil_start_nag_10,3.263
dx_cps_lass_infil_start_nag_20,2.847
dx_cps_lass_infil_start_nag_30,3.839
dx_cps_lass_ml_p3_multihack_brief_10,7.188
dx_cps_lass_ml_p3_multihack_connect_decrypt_10,12.863
dx_cps_kama_ml_p3_multihack_go_to_safehouse_10,3.903
dx_cps_lass_ml_p3_multihack_multihack_success_10,14.058
dx_cps_kama_ml_p3_multihack_reinforcements_10,5.503
dx_cps_kama_ml_p3_multihack_server_nearby_10,4.308
dx_cps_cyph_ml_p3_multihack_transfer_complete_10,3.903
dx_cps_lass_ml_p3_multihack_transfer_complete_20,5.29
dx_cps_lass_mobile_heist_brief_10,9.94
dx_cps_kama_mobile_heist_first_phone_dropped_10,2.452
dx_cps_kama_mobile_heist_getting_somewhere_10,5.823
dx_cps_kama_mobile_heist_jackpot_20,5.802
dx_cps_lass_mobile_heist_jackpot_10,7.764
dx_cps_kama_mobile_heist_nag_find_phones_10,5.588
dx_cps_kama_mobile_heist_nag_find_phones_20,5.844
dx_cps_lass_mobile_heist_nag_find_phones_30,4.884
dx_cps_kama_mobile_heist_narrowing_list_10,5.226
dx_cps_kama_mobile_heist_need_more_intel_10,5.716
dx_cps_kama_mobile_heist_one_more_contacts_10,5.418
dx_cps_kama_mobile_heist_potential_leads_10,4.607
dx_cps_lass_mobile_heist_squad_spotted_10,3.903
dx_cps_lass_mobile_heist_squad_spotted_20,5.652
dx_cps_lass_mobile_heist_squad_spotted_30,4.5
dx_cps_lass_mobile_heist_squad_spotted_40,3.815
dx_cps_lass_mobile_heist_squad_spotted_50,5.204
dx_cps_kama_nag_go_to_waypoint_10,3.54
dx_cps_kama_nag_go_to_waypoint_20,3.05
dx_cps_kama_nag_go_to_waypoint_30,4.266
dx_cps_lass_nag_go_to_waypoint_10,2.943
dx_cps_lass_nag_go_to_waypoint_20,2.594
dx_cps_lass_nag_go_to_waypoint_30,3.242
dx_cps_lass_overwatch_all_scramblers_10,9.599
dx_cps_kama_overwatch_brief_10,8.554
dx_cps_kama_overwatch_brief_30,5.602
dx_cps_lass_overwatch_brief_20,9.812
dx_cps_lass_overwatch_brief_40,5.61
dx_cps_kama_overwatch_enemy_helo_20,5.14
dx_cps_lass_overwatch_enemy_helo_nag_30,3.377
dx_cps_kama_overwatch_enemy_helo_nogun_20,2.09
dx_cps_aqlie_overwatch_landlord_checkin_1_20,4.607
dx_cps_land_overwatch_landlord_checkin_1_10,3.295
dx_cps_land_overwatch_landlord_checkin_1_30,3.604
dx_cps_aqlie_overwatch_landlord_checkin_1_nogun_20,2.093
dx_cps_aqlie_overwatch_landlord_checkin_2_10,4.189
dx_cps_land_overwatch_landlord_checkin_2_20,7.359
dx_cps_kama_overwatch_mission_complete_20,6.399
dx_cps_kama_overwatch_mission_complete_40,1.791
dx_cps_lass_overwatch_mission_complete_10,9.236
dx_cps_lass_overwatch_mission_complete_30,4.863
dx_cps_lass_overwatch_scrambler_destroyed_10,5.695
dx_cps_lass_overwatch_scrambler_destroyed_20,4.65
dx_cps_lass_overwatch_scrambler_destroyed_30,3.647
dx_cps_lass_overwatch_scrambler_destroyed_40,3.86
dx_cps_lass_overwatch_scrambler_destroyed_nogun_20,1.638
dx_cps_lass_overwatch_scrambler_destroyed_nogun_30,1.684
dx_cps_lass_overwatch_scrambler_destroyed_nogun_40,1.727
dx_cps_lass_overwatch_scrambler_returning_10,6.952
dx_cps_lass_overwatch_scrambler_returning_20,6.526
dx_cps_lass_overwatch_scrambler_returning_30,5.821
dx_cps_lass_plane_airport_hack_10,4.522
dx_cps_kama_plane_airport_hack_success_10,6.932
dx_cps_lass_plane_airport_intro_10,9.898
dx_cps_kama_plane_airport_nag_20,4.628
dx_cps_lass_plane_airport_nag_10,4.863
dx_cps_lass_plane_approach_10,5.844
dx_cps_kama_plane_board_nag_20,3.42
dx_cps_lass_plane_board_nag_10,4.735
dx_cps_kama_plane_boarded_20,8.234
dx_cps_lass_plane_boarded_10,4.415
dx_cps_lass_plane_boarded_30,1.858
dx_cps_kama_plane_brief_10,9.876
dx_cps_lass_plane_brief_20,9.45
dx_cps_kama_plane_disguise_found_10,5.695
dx_cps_lass_plane_disguise_found_20,2.388
dx_cps_kama_plane_disguise_room_10,3.647
dx_cps_lass_plane_disguise_room_20,4.564
dx_cps_lass_plane_exfil_approach_10,6.143
dx_cps_lass_plane_exfil_approach_20,5.78
dx_cps_lass_plane_exfil_approach_30,3.178
dx_cps_lass_plane_exfil_land_nag_10,3.626
dx_cps_lass_plane_exfil_land_nag_20,4.479
dx_cps_kama_plane_final_stand_10,9.578
dx_cps_lass_plane_final_stand_20,9.94
dx_cps_lass_plane_grab_disguise_10,3.732
dx_cps_lass_plane_need_disguise_10,9.727
dx_cps_lass_plane_nuclear_core_10,2.132
dx_cps_kama_plane_on_plane_1min_10,3.263
dx_cps_kama_plane_on_plane_2min_10,4.927
dx_cps_kama_plane_on_plane_30sec_10,2.9
dx_cps_kama_plane_on_plane_10,6.74
dx_cps_kama_plane_on_plane_15,6.783
dx_cps_lass_plane_on_plane_20,5.546
dx_cps_lass_plane_outro_10,7.423
dx_cps_lass_plane_rooftop_hack_10,5.61
dx_cps_kama_plane_rooftop_hack_success_20,8.511
dx_cps_lass_plane_rooftop_hack_success_10,8.34
dx_cps_kama_plane_rooftop_intro_10,9.578
dx_cps_kama_plane_rooftop_nag_10,5.14
dx_cps_kama_plane_rooftop_nag_20,5.196
dx_cps_lass_plane_rooftop_nag_30,3.647
dx_cps_kama_plane_stealth_broken_early_10,6.271
dx_cps_kama_plane_stealth_broken_late_10,3.626
dx_cps_lass_plane_success_10,2.644
dx_cps_lass_quarry2_array_spotted_10,6.74
dx_cps_kama_quarry2_brief_10,7.274
dx_cps_lass_quarry2_controls_locked_10,9.748
dx_cps_kama_quarry2_defend_switch_1_10,4.138
dx_cps_lass_quarry2_defend_switch_2_10,4.927
dx_cps_kama_quarry2_defend_switch_3_10,4.074
dx_cps_kama_quarry2_extraction_40,6.1
dx_cps_kama_quarry2_extraction_50,3.455
dx_cps_lass_quarry2_extraction_10,6.399
dx_cps_lass_quarry2_extraction_20,5.972
dx_cps_lass_quarry2_extraction_30,6.292
dx_cps_kama_quarry2_final_hack_down_10,8.831
dx_cps_kama_quarry2_hacking_10,7.018
dx_cps_lass_quarry2_keys_10,6.996
dx_cps_kama_quarry2_keys_obtained_10,6.762
dx_cps_lass_quarry2_mission_intro_10,16.127
dx_cps_lass_quarry2_mission_success_10,8.899
dx_cps_kama_quarry2_nag_c130_guns_10,5.844
dx_cps_kama_quarry2_nag_stay_on_hack_10,4.372
dx_cps_kama_quarry2_nag_stay_on_hack_20,3.009
dx_cps_kama_quarry2_nag_train_10,5.887
dx_cps_kama_quarry2_one_hack_down_10,4.223
dx_cps_kama_quarry2_one_key_left_10,3.519
dx_cps_lass_quarry2_player_fulton_release_10,7.359
dx_cps_kama_quarry2_smuggler_attack_10,7.935
dx_cps_lass_quarry2_soldiers_roof_10,5.162
dx_cps_kama_quarry2_train_10,7.978
dx_cps_lass_quarry2_train_20,6.89
dx_cps_lass_quarry2_train_rigged_10,7.274
dx_cps_kama_quarry2_two_hacks_down_10,5.098
dx_cps_kama_quarry2_two_keys_left_10,4.066
dx_cps_kama_safehouse_intel_decrypted_10,5.802
dx_cps_kama_safehouse_intel_decrypted_20,4.202
dx_cps_lass_safehouse_intel_decrypted_10,5.162
dx_cps_lass_safehouse_intel_decrypted_20,4.522
dx_cps_kama_safehouse_intel_gathered_encrypted_10,3.946
dx_cps_kama_safehouse_intel_gathered_encrypted_10,3.946
dx_cps_kama_safehouse_intel_gathered_encrypted_10,3.946
dx_cps_kama_safehouse_intel_gathered_encrypted_10,3.946
dx_cps_kama_safehouse_intel_gathered_encrypted_10,3.946
dx_cps_kama_safehouse_intel_gathered_encrypted_10,3.946
dx_cps_kama_safehouse_intel_gathered_encrypted_10,3.946
dx_cps_kama_safehouse_intel_gathered_encrypted_20,4.543
dx_cps_lass_safehouse_intel_gathered_encrypted_10,4.479
dx_cps_lass_safehouse_intel_gathered_encrypted_20,4.628
dx_cps_kama_safehouse_intel_gathered_10,4.075
dx_cps_kama_safehouse_intel_gathered_20,5.354
dx_cps_lass_safehouse_intel_gathered_10,5.418
dx_cps_lass_safehouse_intel_gathered_20,5.546
dx_cps_kama_safehouse_return_safehouse_10,3.583
dx_cps_kama_safehouse_return_safehouse_20,4.497
dx_cps_lass_safehouse_return_safehouse_10,4.479
dx_cps_lass_safehouse_return_safehouse_20,4.095
dx_cps_kama_safehouse_search_for_intel_20,9.876
dx_cps_lass_safehouse_search_for_intel_10,8.66
dx_cps_lass_safehouse_search_for_intel_30,6.642
dx_cps_lass_stakeout_ambush_brief_10,2.154
dx_cps_lass_stakeout_ambush_call_contact_10,6.323
dx_cps_lass_stakeout_ambush_contact_spotted_10,6.676
dx_cps_lass_stakeout_ambush_follow_enemy_inbound_10,5.61
dx_cps_lass_stakeout_ambush_follow_near_goal_10,6.258
dx_cps_kama_stakeout_ambush_follow_onthemove_10,3.092
dx_cps_kama_stakeout_ambush_follow_truck_destroyed_10,3.988
dx_cps_kama_stakeout_ambush_get_to_overwatch_10,4.756
dx_cps_kama_stakeout_ambush_heli_nag_10,3.839
dx_cps_lass_stakeout_ambush_heli_nearby_10,8.66
dx_cps_kama_stakeout_ambush_interrogate_fail_10,5.738
dx_cps_kama_stakeout_ambush_interrogate_lt_10,9.94
dx_cps_lass_stakeout_ambush_rpg_warning_10,5.524
dx_cps_lass_stakeout_ambush_secure_location_10,5.631
dx_cps_kama_stakeout_ambush_subdue_target_10,4.095
dx_cps_kama_stakeout_ambush_success_servers_10,6.228
dx_cps_kama_timecheck_10sec_50,1.812
dx_cps_lass_timecheck_10sec_50,1.812
dx_cps_kama_timecheck_1min_30,2.026
dx_cps_lass_timecheck_1min_30,2.03
dx_cps_kama_timecheck_2min_20,3.601
dx_cps_lass_timecheck_2min_20,3.028
dx_cps_kama_timecheck_30sec_40,1.919
dx_cps_lass_timecheck_30sec_40,1.94
dx_cps_kama_timecheck_5min_10,3.498
dx_cps_lass_timecheck_5min_10,3.15
dx_cps_kama_tmtyl_brief_20,9.642
dx_cps_kama_tmtyl_brief_40,9.663
dx_cps_lass_tmtyl_brief_10,7.914
dx_cps_lass_tmtyl_brief_30,8.895
dx_cps_lass_tmtyl_brief_50,8.852
dx_cps_aqlie_tmtyl_leader_capture_1st_20,9.914
dx_cps_kama_tmtyl_leader_capture_1st_10,4.778
dx_cps_kama_tmtyl_leader_capture_1st_30,9.834
dx_cps_kama_tmtyl_leader_capture_1st_31,3.348
dx_cps_kama_tmtyl_leader_capture_1st_32,2.352
dx_cps_kama_tmtyl_leader_capture_1st_33,4.586
dx_cps_kama_tmtyl_leader_capture_1st_34,5.183
dx_cps_aqlie_tmtyl_leader_capture_2nd_10,9.962
dx_cps_kama_tmtyl_leader_capture_2nd_20,6.932
dx_cps_kama_tmtyl_leader_capture_3rd_20,6.25
dx_cps_land_tmtyl_leader_capture_3rd_10,14.953
dx_cps_lass_tmtyl_leader_capture_3rd_30,9.514
dx_cps_kama_tmtyl_leader_capture_4th_20,7.402
dx_cps_land_tmtyl_leader_capture_4th_10,9.572
dx_cps_lass_tmtyl_leader_capture_4th_30,8.127
dx_cps_kama_tmtyl_leader_capture_5th_20,7.38
dx_cps_land_tmtyl_leader_capture_5th_10,9.45
dx_cps_lass_tmtyl_leader_capture_5th_30,3.988
dx_cps_kama_tmtyl_leader_dead_10,4.884
dx_cps_lass_tmtyl_leader_dead_20,4.927
dx_cps_kama_tmtyl_leader_search_nag_10,5.119
dx_cps_kama_tmtyl_leader_search_nag_20,3.882
dx_cps_kama_tmtyl_mission_failed_10,7.581
dx_cps_kama_tmtyl_neighborhood_approach_10,9.471
dx_cps_kama_tmtyl_stadium_nag_20,5.524
dx_cps_kama_tmtyl_stadium_nag_30,6.036
dx_cps_lass_tmtyl_stadium_nag_10,5.332
dx_cps_lass_tug_of_war_brief_10,9.962
dx_cps_lass_tug_of_war_complete_debrief_10,6.826
dx_cps_lass_tug_of_war_convoy_disabled_10,5.567
dx_cps_lass_tug_of_war_convoy_leaving_10,4.82
dx_cps_infr_tug_of_war_extraction_20,9.947
dx_cps_infr_tug_of_war_extraction_30,3.175
dx_cps_lass_tug_of_war_extraction_10,6.584
dx_cps_lass_tug_of_war_found_informant_convoy_10,6.826
dx_cps_infr_tug_of_war_found_informant_hotel_10,9.929
dx_cps_lass_tug_of_war_found_informant_hotel_20,5.61
dx_cps_infr_tug_of_war_fulton_prep_10,3.826
dx_cps_infr_tug_of_war_fulton_prep_20,3.482
dx_cps_infr_tug_of_war_fulton_prep_30,4.406
dx_cps_kama_tug_of_war_go_to_safehouse_10,5.588
dx_cps_infr_tug_of_war_informant_checkfire_10,1.009
dx_cps_infr_tug_of_war_informant_checkfire_20,2.596
dx_cps_infr_tug_of_war_informant_checkfire_30,2.306
dx_cps_infr_tug_of_war_informant_checkfire_40,2.367
dx_cps_infr_tug_of_war_informant_checkfire_50,3.263
dx_cps_lass_tug_of_war_informant_extraction_10,7.999
dx_cps_infr_tug_of_war_informant_grabbed_10,2.047
dx_cps_infr_tug_of_war_informant_grabbed_20,2.973
dx_cps_infr_tug_of_war_informant_grabbed_30,2.762
dx_cps_kama_tug_of_war_informant_grabbed_overlord_20,3.339
dx_cps_kama_tug_of_war_informant_grabbed_overlord_30,3.924
dx_cps_lass_tug_of_war_informant_grabbed_overlord_10,5.802
dx_cps_infr_tug_of_war_informant_pickup_10,2.132
dx_cps_infr_tug_of_war_informant_pickup_20,2.388
dx_cps_infr_tug_of_war_informant_pickup_30,2.004
dx_cps_infr_tug_of_war_informant_pickup_40,3.498
dx_cps_infr_tug_of_war_informant_pickup_50,3.867
dx_cps_lass_tug_of_war_informant_pickup_overlord_10,3.028
dx_cps_infr_tug_of_war_informant_rescue_10,6.143
dx_cps_kama_tug_of_war_mission_complete_10,5.396
dx_cps_kama_tug_of_war_mission_failure_10,7.572
dx_cps_kama_tug_of_war_nag_convoy_30,5.268
dx_cps_lass_tug_of_war_nag_convoy_10,6.612
dx_cps_lass_tug_of_war_nag_convoy_20,4.116
dx_cps_lass_tug_of_war_nag_extraction_10,6.954
dx_cps_lass_tug_of_war_nag_extraction_20,5.652
dx_cps_kama_tug_of_war_nag_fulton_prep_10,5.396
dx_cps_kama_tug_of_war_nag_fulton_prep_20,3.775
dx_cps_ovl_base_assault_all_charges_placed_10,0
dx_cps_ovl_base_assault_brief_10,0
dx_cps_ovl_base_assault_charges_placed_10,0
dx_cps_ovl_base_assault_chopper_inbound_10,0
dx_cps_ovl_base_assault_computer_dud_10,0
dx_cps_ovl_base_assault_control_tower_10,0
dx_cps_ovl_base_assault_detonate_10,0
dx_cps_ovl_base_assault_go_to_rpgs_10,0
dx_cps_ovl_base_assault_go_to_tank_10,0
dx_cps_ovl_base_assault_jugg_inbound_10,0
dx_cps_ovl_base_assault_mission_update2_10,0
dx_cps_ovl_base_assault_place_charges_10,0
dx_cps_ovl_base_assault_reinforcements_inbound_10,0
dx_cps_ovl_base_assault_snr_hacking_complete1_10,0
dx_cps_ovl_base_assault_snr_hacking_complete2_10,0
dx_cps_ovl_base_assault_snr_hacking_complete3_10,0
dx_cps_ovl_base_assault_snr_hacking_complete4_10,0
dx_cps_ovl_base_assault_snr_hacking_10,0
dx_cps_ovl_base_assault_tank_location_10,0
dx_cps_ovl_tmtyl_brief_10,0
dx_cps_ovl_tmtyl_brief_20,0
dx_cps_ovl_tmtyl_brief_30,0
dx_cps_ovl_tmtyl_brief_40,0
dx_cps_ovl_tmtyl_interrogate_success_10,0
dx_cps_ovl_tmtyl_leader_dead_10,0
dx_cps_ovl_tmtyl_leader_surrender_10,0
dx_cps_ovl_tmtyl_mission_complete_10,0
dx_cps_ovl_tmtyl_mission_failed_10,0
dx_cps_ldr_tmtyl_surrender_10,0
dx_cps_ldr_tmtyl_surrender_20,0
dx_cps_ovl_tmtyl_update_10,0
dx_cbc_aq1_combat_concat_center,0.677
dx_cbc_aq1_combat_concat_compass_e,0.357
dx_cbc_aq1_combat_concat_compass_n,0.509
dx_cbc_aq1_combat_concat_compass_ne,0.844
dx_cbc_aq1_combat_concat_compass_nw,1.244
dx_cbc_aq1_combat_concat_compass_s,0.752
dx_cbc_aq1_combat_concat_compass_se,0.828
dx_cbc_aq1_combat_concat_compass_sw,0.776
dx_cbc_aq1_combat_concat_compass_w,0.338
dx_cbc_aq1_combat_concat_dist_10,0.761
dx_cbc_aq1_combat_concat_dist_100,0.537
dx_cbc_aq1_combat_concat_dist_20,0.876
dx_cbc_aq1_combat_concat_dist_30,0.945
dx_cbc_aq1_combat_concat_dist_40,0.945
dx_cbc_aq1_combat_concat_dist_50,0.605
dx_cbc_aq1_combat_concat_dist_60,1.55
dx_cbc_aq1_combat_concat_dist_70,1.55
dx_cbc_aq1_combat_concat_dist_80,1.685
dx_cbc_aq1_combat_concat_dist_90,1.685
dx_cbc_aq1_combat_concat_elev_20,0.798
dx_cbc_aq1_combat_concat_elev_30,0.834
dx_cbc_aq1_combat_concat_elev_40,0.502
dx_cbc_aq1_combat_concat_elev_50,0.355
dx_cbc_aq1_combat_concat_elev_60,0.355
dx_cbc_aq1_combat_concat_left,0.649
dx_cbc_aq1_combat_concat_right,0.599
dx_cbc_aq1_combat_concat_target,0.457
dx_cbc_aq1_combat_location_callout_1stfloor,1.099
dx_cbc_aq1_combat_location_callout_2ndfloor,1.171
dx_cbc_aq1_combat_location_callout_3rdfloor,1.2
dx_cbc_aq1_combat_location_callout_balcony,2.17
dx_cbc_aq1_combat_location_callout_barrel,1.83
dx_cbc_aq1_combat_location_callout_barrels,1.098
dx_cbc_aq1_combat_location_callout_barrier,2.275
dx_cbc_aq1_combat_location_callout_barrierconcrete,3.64
dx_cbc_aq1_combat_location_callout_bathroom,2.095
dx_cbc_aq1_combat_location_callout_bed,1.775
dx_cbc_aq1_combat_location_callout_bedroom,2.14
dx_cbc_aq1_combat_location_callout_btwnbuildings,2.515
dx_cbc_aq1_combat_location_callout_building,3.825
dx_cbc_aq1_combat_location_callout_bus,1.407
dx_cbc_aq1_combat_location_callout_bushes,2.345
dx_cbc_aq1_combat_location_callout_car,2.073
dx_cbc_aq1_combat_location_callout_carblack,2.205
dx_cbc_aq1_combat_location_callout_carblue,1.61
dx_cbc_aq1_combat_location_callout_cardestroyed,3.015
dx_cbc_aq1_combat_location_callout_cargreen,1.64
dx_cbc_aq1_combat_location_callout_cargrey,2.415
dx_cbc_aq1_combat_location_callout_carpolice,2.16
dx_cbc_aq1_combat_location_callout_carred,1.618
dx_cbc_aq1_combat_location_callout_carsilver,2.225
dx_cbc_aq1_combat_location_callout_carwhite,1.605
dx_cbc_aq1_combat_location_callout_catwalk,2.13
dx_cbc_aq1_combat_location_callout_chair,1.81
dx_cbc_aq1_combat_location_callout_couch,1.87
dx_cbc_aq1_combat_location_callout_courtyard,2.275
dx_cbc_aq1_combat_location_callout_crate,2.475
dx_cbc_aq1_combat_location_callout_crates,2.75
dx_cbc_aq1_combat_location_callout_desk,2.305
dx_cbc_aq1_combat_location_callout_diningroom,2.17
dx_cbc_aq1_combat_location_callout_doorway,1.339
dx_cbc_aq1_combat_location_callout_dumpster,2.28
dx_cbc_aq1_combat_location_callout_entrance,2.54
dx_cbc_aq1_combat_location_callout_exterior,2.44
dx_cbc_aq1_combat_location_callout_field,2.535
dx_cbc_aq1_combat_location_callout_grass,1.96
dx_cbc_aq1_combat_location_callout_hallway,2.39
dx_cbc_aq1_combat_location_callout_house,2.14
dx_cbc_aq1_combat_location_callout_interior,2.93
dx_cbc_aq1_combat_location_callout_kitchen,2.075
dx_cbc_aq1_combat_location_callout_patio,2
dx_cbc_aq1_combat_location_callout_pickup,2.42
dx_cbc_aq1_combat_location_callout_pillar,2.425
dx_cbc_aq1_combat_location_callout_planter,2.115
dx_cbc_aq1_combat_location_callout_railing,1.83
dx_cbc_aq1_combat_location_callout_road,1.815
dx_cbc_aq1_combat_location_callout_roof,0.896
dx_cbc_aq1_combat_location_callout_rubble,2.785
dx_cbc_aq1_combat_location_callout_sandbags,3.075
dx_cbc_aq1_combat_location_callout_sidewalk,2.335
dx_cbc_aq1_combat_location_callout_stairs,2.265
dx_cbc_aq1_combat_location_callout_street,2.405
dx_cbc_aq1_combat_location_callout_table,1.309
dx_cbc_aq1_combat_location_callout_trash,1.965
dx_cbc_aq1_combat_location_callout_trashcan,2.145
dx_cbc_aq1_combat_location_callout_tree,1.92
dx_cbc_aq1_combat_location_callout_trees,2.49
dx_cbc_aq1_combat_location_callout_truck,1.666
dx_cbc_aq1_combat_location_callout_truckdestroyed,2.055
dx_cbc_aq1_combat_location_callout_truckgreen,1.666
dx_cbc_aq1_combat_location_callout_truckwhite,1.666
dx_cbc_aq1_combat_location_callout_van,1.288
dx_cbc_aq1_combat_location_callout_window,1.89
dx_cbc_aq1_combat_location_concat_1stfloor,1.675
dx_cbc_aq1_combat_location_concat_2ndfloor,1.73
dx_cbc_aq1_combat_location_concat_3rdfloor,1.515
dx_cbc_aq1_combat_location_concat_balcony,1.445
dx_cbc_aq1_combat_location_concat_barrel,1.575
dx_cbc_aq1_combat_location_concat_barrels,1.53
dx_cbc_aq1_combat_location_concat_barrier,2.005
dx_cbc_aq1_combat_location_concat_barrierconcrete,1.915
dx_cbc_aq1_combat_location_concat_bathroom,1.64
dx_cbc_aq1_combat_location_concat_bed,1.755
dx_cbc_aq1_combat_location_concat_bedroom,1.68
dx_cbc_aq1_combat_location_concat_btwnbuildings,1.97
dx_cbc_aq1_combat_location_concat_building,1.61
dx_cbc_aq1_combat_location_concat_bus,1.56
dx_cbc_aq1_combat_location_concat_bushes,1.65
dx_cbc_aq1_combat_location_concat_car,1.475
dx_cbc_aq1_combat_location_concat_carblack,1.795
dx_cbc_aq1_combat_location_concat_carblue,1.715
dx_cbc_aq1_combat_location_concat_cardestroyed,1.85
dx_cbc_aq1_combat_location_concat_cargreen,1.785
dx_cbc_aq1_combat_location_concat_cargrey,1.75
dx_cbc_aq1_combat_location_concat_carpolice,1.905
dx_cbc_aq1_combat_location_concat_carred,1.72
dx_cbc_aq1_combat_location_concat_carsilver,1.885
dx_cbc_aq1_combat_location_concat_carwhite,1.85
dx_cbc_aq1_combat_location_concat_catwalk,1.6
dx_cbc_aq1_combat_location_concat_chair,1.795
dx_cbc_aq1_combat_location_concat_closet,1.67
dx_cbc_aq1_combat_location_concat_couch,1.845
dx_cbc_aq1_combat_location_concat_courtyard,1.53
dx_cbc_aq1_combat_location_concat_crate,1.565
dx_cbc_aq1_combat_location_concat_crates,1.935
dx_cbc_aq1_combat_location_concat_desk,1.595
dx_cbc_aq1_combat_location_concat_diningroom,1.56
dx_cbc_aq1_combat_location_concat_doorway,1.635
dx_cbc_aq1_combat_location_concat_dumpster,1.65
dx_cbc_aq1_combat_location_concat_entrance,1.79
dx_cbc_aq1_combat_location_concat_exterior,1.415
dx_cbc_aq1_combat_location_concat_field,1.565
dx_cbc_aq1_combat_location_concat_grass,1.775
dx_cbc_aq1_combat_location_concat_hallway,1.525
dx_cbc_aq1_combat_location_concat_house,1.62
dx_cbc_aq1_combat_location_concat_interior,1.425
dx_cbc_aq1_combat_location_concat_kitchen,1.33
dx_cbc_aq1_combat_location_concat_patio,1.63
dx_cbc_aq1_combat_location_concat_pickup,1.96
dx_cbc_aq1_combat_location_concat_pillar,1.505
dx_cbc_aq1_combat_location_concat_planter,1.61
dx_cbc_aq1_combat_location_concat_railing,1.63
dx_cbc_aq1_combat_location_concat_road,1.45
dx_cbc_aq1_combat_location_concat_roof,1.53
dx_cbc_aq1_combat_location_concat_rubble,1.545
dx_cbc_aq1_combat_location_concat_sandbags,1.99
dx_cbc_aq1_combat_location_concat_sidewalk,1.82
dx_cbc_aq1_combat_location_concat_stairs,1.73
dx_cbc_aq1_combat_location_concat_street,1.55
dx_cbc_aq1_combat_location_concat_table,1.825
dx_cbc_aq1_combat_location_concat_trash,1.925
dx_cbc_aq1_combat_location_concat_trashcan,1.86
dx_cbc_aq1_combat_location_concat_tree,1.51
dx_cbc_aq1_combat_location_concat_trees,1.69
dx_cbc_aq1_combat_location_concat_truck,1.605
dx_cbc_aq1_combat_location_concat_truckdestroyed,1.96
dx_cbc_aq1_combat_location_concat_van,1.655
dx_cbc_aq1_combat_location_concat_window,1.55
dx_cbc_aq1_combat_location_resp_1stfloor,3.28
dx_cbc_aq1_combat_location_resp_2ndfloor,3.29
dx_cbc_aq1_combat_location_resp_3rdfloor,3.145
dx_cbc_aq1_combat_location_resp_balcony,3.68
dx_cbc_aq1_combat_location_resp_barrel,3.085
dx_cbc_aq1_combat_location_resp_barrels,3.305
dx_cbc_aq1_combat_location_resp_barrier,3.83
dx_cbc_aq1_combat_location_resp_barrierconcrete,2.385
dx_cbc_aq1_combat_location_resp_bathroom,2.715
dx_cbc_aq1_combat_location_resp_bed,2.13
dx_cbc_aq1_combat_location_resp_bedroom,2.68
dx_cbc_aq1_combat_location_resp_btwnbuildings,2.405
