string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,xhash32,int
item,loot_key_blue_door_worn,key,4,1,11165,small&nobr&worn&biolab,10,,,,,x32#hash_c7c1c1e5,x32#hash_14c,ui_mp_br_loot_icon_keycard,br_legendary_loot_pickup,,,,loot_key_blue_door_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_green_door_worn,key,4,1,11162,small&nobr&worn&biolab,10,,,,,x32#hash_14c,x32#hash_14c,ui_mp_br_loot_icon_keycard,br_legendary_loot_pickup,,,,loot_key_green_door_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_black_door_worn,key,4,1,11164,small&nobr&worn&biolab,10,,,,,x32#hash_14c,x32#hash_c7c201a2,ui_mp_br_loot_icon_keycard,br_legendary_loot_pickup,,,,loot_key_black_door_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_gold_door_worn,key,4,1,11167,small&nobr&worn&biolab,10,,,,,x32#hash_14c,x32#hash_14c,ui_mp_br_loot_icon_keycard,br_legendary_loot_pickup,,,,loot_key_gold_door_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_firefighttest01_worn,key,4,1,8425,small&nobr&worn,100,,,,,x32#hash_14c,x32#hash_14c,ui_mp_br_loot_icon_keycard,iw9_br_pickup_key_special,,,,loot_key_firefighttest01_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_resort_entrance_shelf_worn,key,4,1,8470,small&nobr&worn,150,,,,,x32#hash_14c,x32#hash_c7c20180,hud_icon_loot_key_02_worn,iw9_br_pickup_key_special,,,,loot_key_resort_entrance_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_conference_room,key,4,1,8512,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1b28d,x32#hash_c7c20339,hud_icon_loot_key_01_pristine,iw9_br_pickup_key_special,,,,loot_key_conference_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_conference_room_used,key,4,1,8461,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7c20339,hud_icon_loot_key_01_used,iw9_br_pickup_key_special,,,,loot_key_conference_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_conference_room_worn,key,4,1,8517,small&nobr&worn&keytier2,150,,,,,x32#hash_c7fa1d9c,x32#hash_c7c20339,hud_icon_loot_key_01_worn,iw9_br_pickup_key_special,,,,loot_key_conference_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_maintenance,key,4,1,8451,small&nobr&pristine&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c20432,hud_icon_loot_key_02_pristine,iw9_br_pickup_key_special,,,,loot_key_maintenance,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_maintenance_used,key,4,1,8404,small&nobr&used&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c20432,hud_icon_loot_key_02_used,iw9_br_pickup_key_special,,,,loot_key_maintenance_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_maintenance_worn,key,4,1,8583,small&nobr&worn&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c20432,hud_icon_loot_key_02_worn,iw9_br_pickup_key_special,,,,loot_key_maintenance_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_undershack,key,4,1,8577,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c203a9,hud_icon_loot_key_03_pristine,iw9_br_pickup_key_special,,,,loot_key_undershack,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_undershack_used,key,4,1,8617,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1c856,x32#hash_c7c203a9,hud_icon_loot_key_03_used,iw9_br_pickup_key_special,,,,loot_key_undershack_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_undershack_worn,key,4,1,8490,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7c203a9,hud_icon_loot_key_03_worn,iw9_br_pickup_key_special,,,,loot_key_undershack_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_cliffroom,key,4,1,8435,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1abe1,x32#hash_14c,hud_icon_loot_key_04_pristine,iw9_br_pickup_key_special,,,,loot_key_cliffroom,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_cliffroom_used,key,4,1,8440,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_04_used,iw9_br_pickup_key_special,,,,loot_key_cliffroom_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_cliffroom_worn,key,4,1,8385,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_04_worn,iw9_br_pickup_key_special,,,,loot_key_cliffroom_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_gravehouse,key,4,1,8510,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1b34d,x32#hash_14c,hud_icon_loot_key_05_pristine,iw9_br_pickup_key_special,,,,loot_key_gravehouse,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_gravehouse_used,key,4,1,8524,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_used,iw9_br_pickup_key_special,,,,loot_key_gravehouse_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_gravehouse_worn,key,4,1,8424,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_worn,iw9_br_pickup_key_special,,,,loot_key_gravehouse_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_poppyhome,key,4,1,8394,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1ad20,x32#hash_c7c20209,hud_icon_loot_key_01_pristine,iw9_br_pickup_key_special,,,,loot_key_poppyhome,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_poppyhome_used,key,4,1,8505,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1b9b5,x32#hash_c7c20209,hud_icon_loot_key_01_used,iw9_br_pickup_key_special,,,,loot_key_poppyhome_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_poppyhome_worn,key,4,1,8378,small&nobr&worn&keytier2,150,,,,,x32#hash_c7cb934f,x32#hash_c7c20209,hud_icon_loot_key_01_worn,iw9_br_pickup_key_special,,,,loot_key_poppyhome_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_western_storage,key,4,1,8437,small&nobr&pristine&keytier3,150,,,,,x32#hash_c7c1c806,x32#hash_c7c20012,hud_icon_loot_key_02_pristine,iw9_br_pickup_key_special,,,,loot_key_western_storage,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_western_storage_used,key,4,1,8626,small&nobr&used&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c20012,hud_icon_loot_key_02_used,iw9_br_pickup_key_special,,,,loot_key_western_storage_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_western_storage_worn,key,4,1,8367,small&nobr&worn&keytier3,150,,,,,x32#hash_c7c1c8cf,x32#hash_c7c20012,hud_icon_loot_key_02_worn,iw9_br_pickup_key_special,,,,loot_key_western_storage_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_mobile_office,key,4,1,8543,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7e07ad8,hud_icon_loot_key_03_pristine,iw9_br_pickup_key_special,,,,loot_key_mobile_office,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_mobile_office_used,key,4,1,8502,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_c7e07ad8,hud_icon_loot_key_03_used,iw9_br_pickup_key_special,,,,loot_key_mobile_office_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_mobile_office_worn,key,4,1,8579,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1b633,x32#hash_c7e07ad8,hud_icon_loot_key_03_worn,iw9_br_pickup_key_special,,,,loot_key_mobile_office_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_crane_building,key,4,1,8455,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1bfdd,x32#hash_c7e05f64,hud_icon_loot_key_04_pristine,iw9_br_pickup_key_special,,,,loot_key_crane_building,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_crane_building_used,key,4,1,8498,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7e05f64,hud_icon_loot_key_04_used,iw9_br_pickup_key_special,,,,loot_key_crane_building_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_crane_building_worn,key,4,1,8504,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1c82f,x32#hash_c7e05f64,hud_icon_loot_key_04_worn,iw9_br_pickup_key_special,,,,loot_key_crane_building_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_sunken_ship,key,4,1,8589,small&nobr&pristine&keytier3,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_pristine,iw9_br_pickup_key_special,,,,loot_key_sunken_ship,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_sunken_ship_used,key,4,1,8628,small&nobr&used&keytier3,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_used,iw9_br_pickup_key_special,,,,loot_key_sunken_ship_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_sunken_ship_worn,key,4,1,8492,small&nobr&worn&keytier3,150,,,,,x32#hash_c7cb9365,x32#hash_14c,hud_icon_loot_key_05_worn,iw9_br_pickup_key_special,,,,loot_key_sunken_ship_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_policestation,key,4,1,8592,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_c7fa4126,hud_icon_loot_key_01_pristine,iw9_br_pickup_key_special,,,,loot_key_policestation,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_policestation_used,key,4,1,8444,small&nobr&used&keytier2,150,,,,,x32#hash_c7cb9496,x32#hash_c7fa4126,hud_icon_loot_key_01_used,iw9_br_pickup_key_special,,,,loot_key_policestation_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_policestation_worn,key,4,1,8484,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1c239,x32#hash_c7fa4126,hud_icon_loot_key_01_worn,iw9_br_pickup_key_special,,,,loot_key_policestation_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_smugglers_warehouse,key,4,1,8460,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1bcfd,x32#hash_c7e05266,hud_icon_loot_key_02_pristine,iw9_br_pickup_key_special,,,,loot_key_smugglers_warehouse,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_smugglers_warehouse_used,key,4,1,8366,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7e05266,hud_icon_loot_key_02_used,iw9_br_pickup_key_special,,,,loot_key_smugglers_warehouse_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_smugglers_warehouse_worn,key,4,1,8430,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1b3c7,x32#hash_c7e05266,hud_icon_loot_key_02_worn,iw9_br_pickup_key_special,,,,loot_key_smugglers_warehouse_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_interrogation_room,key,4,1,8361,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7c1ae82,x32#hash_14c,hud_icon_loot_key_03_pristine,iw9_br_pickup_key_special,,,,loot_key_interrogation_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_interrogation_room_used,key,4,1,8629,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1ba96,x32#hash_14c,hud_icon_loot_key_03_used,iw9_br_pickup_key_special,,,,loot_key_interrogation_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_interrogation_room_worn,key,4,1,8405,small&nobr&worn&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_03_worn,iw9_br_pickup_key_special,,,,loot_key_interrogation_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_power_substation,key,4,1,8386,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_04_pristine,iw9_br_pickup_key_special,,,,loot_key_power_substation,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_power_substation_used,key,4,1,8522,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1b241,x32#hash_14c,hud_icon_loot_key_04_used,iw9_br_pickup_key_special,,,,loot_key_power_substation_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_power_substation_worn,key,4,1,8623,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1ac31,x32#hash_14c,hud_icon_loot_key_04_worn,iw9_br_pickup_key_special,,,,loot_key_power_substation_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_cell_phone_shop,key,4,1,8544,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_pristine,iw9_br_pickup_key_special,,,,loot_key_cell_phone_shop,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_cell_phone_shop_used,key,4,1,8503,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1b5a3,x32#hash_14c,hud_icon_loot_key_05_used,iw9_br_pickup_key_special,,,,loot_key_cell_phone_shop_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_cell_phone_shop_worn,key,4,1,8353,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1b1ad,x32#hash_14c,hud_icon_loot_key_05_worn,iw9_br_pickup_key_special,,,,loot_key_cell_phone_shop_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_academy_barracks,key,4,1,8613,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_c7e07ad8,hud_icon_loot_key_01_pristine,iw9_br_pickup_key_special,,,,loot_key_police_academy_barracks,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_academy_barracks_used,key,4,1,8438,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1ac5e,x32#hash_c7e07ad8,hud_icon_loot_key_01_used,iw9_br_pickup_key_special,,,,loot_key_police_academy_barracks_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_academy_barracks_worn,key,4,1,8387,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_c7e07ad8,hud_icon_loot_key_01_worn,iw9_br_pickup_key_special,,,,loot_key_police_academy_barracks_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_lockerroom,key,4,1,8453,small&nobr&pristine&keytier2,150,,,,,x32#hash_c7cb9444,x32#hash_c7e06930,hud_icon_loot_key_02_pristine,iw9_br_pickup_key_special,,,,loot_key_police_lockerroom,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_lockerroom_used,key,4,1,8456,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_c7e06930,hud_icon_loot_key_02_used,iw9_br_pickup_key_special,,,,loot_key_police_lockerroom_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_police_lockerroom_worn,key,4,1,8506,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1b41d,x32#hash_c7e06930,hud_icon_loot_key_02_worn,iw9_br_pickup_key_special,,,,loot_key_police_lockerroom_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_post_office,key,4,1,8616,small&nobr&pristine&keytier3,150,,,,,x32#hash_c7c1b1c7,x32#hash_c7c20311,hud_icon_loot_key_03_pristine,iw9_br_pickup_key_special,,,,loot_key_post_office,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_post_office_used,key,4,1,8604,small&nobr&used&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c20311,hud_icon_loot_key_03_used,iw9_br_pickup_key_special,,,,loot_key_post_office_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_post_office_worn,key,4,1,8481,small&nobr&worn&keytier3,150,,,,,x32#hash_14c,x32#hash_c7c20311,hud_icon_loot_key_03_worn,iw9_br_pickup_key_special,,,,loot_key_post_office_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_tv_station,key,4,1,8406,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1c936,x32#hash_14c,hud_icon_loot_key_04_pristine,iw9_br_pickup_key_special,,,,loot_key_tv_station,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_tv_station_used,key,4,1,8588,small&nobr&used&keytier1,150,,,,,x32#hash_c7c1c53b,x32#hash_14c,hud_icon_loot_key_04_used,iw9_br_pickup_key_special,,,,loot_key_tv_station_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_tv_station_worn,key,4,1,8432,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_04_worn,iw9_br_pickup_key_special,,,,loot_key_tv_station_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_shopping_booth,key,4,1,10459,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7c1aeae,x32#hash_14c,hud_icon_loot_key_05_pristine,iw9_br_pickup_key_special,,,,loot_key_shopping_booth,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_shopping_booth_used,key,4,1,10562,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_used,iw9_br_pickup_key_special,,,,loot_key_shopping_booth_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_shopping_booth_worn,key,4,1,10544,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1c06c,x32#hash_14c,hud_icon_loot_key_05_worn,iw9_br_pickup_key_special,,,,loot_key_shopping_booth_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_apartment_closet,key,4,1,8565,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_01_pristine,iw9_br_pickup_key_special,,,,loot_key_apartment_closet,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_apartment_closet_used,key,4,1,8373,small&nobr&used&keytier2,150,,,,,x32#hash_c7c1ad93,x32#hash_14c,hud_icon_loot_key_01_used,iw9_br_pickup_key_special,,,,loot_key_apartment_closet_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_apartment_closet_worn,key,4,1,8526,small&nobr&worn&keytier2,150,,,,,x32#hash_c7c1c90c,x32#hash_14c,hud_icon_loot_key_01_worn,iw9_br_pickup_key_special,,,,loot_key_apartment_closet_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_control_room,key,4,1,8443,small&nobr&pristine&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_02_pristine,iw9_br_pickup_key_special,,,,loot_key_control_room,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_control_room_used,key,4,1,8515,small&nobr&used&keytier2,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_02_used,iw9_br_pickup_key_special,,,,loot_key_control_room_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_control_room_worn,key,4,1,8573,small&nobr&worn&keytier2,150,,,,,x32#hash_c7fa1d48,x32#hash_14c,hud_icon_loot_key_02_worn,iw9_br_pickup_key_special,,,,loot_key_control_room_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_north_guard_shack,key,4,1,8523,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_03_pristine,iw9_br_pickup_key_special,,,,loot_key_north_guard_shack,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_north_guard_shack_used,key,4,1,8560,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_03_used,iw9_br_pickup_key_special,,,,loot_key_north_guard_shack_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_north_guard_shack_worn,key,4,1,8468,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_03_worn,iw9_br_pickup_key_special,,,,loot_key_north_guard_shack_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_south_guard_shack,key,4,1,8482,small&nobr&pristine&keytier1,150,,,,,x32#hash_c7fa1d0c,x32#hash_14c,hud_icon_loot_key_04_pristine,iw9_br_pickup_key_special,,,,loot_key_south_guard_shack,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_south_guard_shack_used,key,4,1,8489,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_04_used,iw9_br_pickup_key_special,,,,loot_key_south_guard_shack_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_south_guard_shack_worn,key,4,1,8622,small&nobr&worn&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_04_worn,iw9_br_pickup_key_special,,,,loot_key_south_guard_shack_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_fortbarrack1,key,4,1,8571,small&nobr&pristine&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_pristine,iw9_br_pickup_key_special,,,,loot_key_fortbarrack1,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_fortbarrack1_used,key,4,1,8452,small&nobr&used&keytier1,150,,,,,x32#hash_14c,x32#hash_14c,hud_icon_loot_key_05_used,iw9_br_pickup_key_special,,,,loot_key_fortbarrack1_used,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
item,loot_key_fortbarrack1_worn,key,4,1,8624,small&nobr&worn&keytier1,150,,,,,x32#hash_c7c1be1d,x32#hash_14c,hud_icon_loot_key_05_worn,iw9_br_pickup_key_special,,,,loot_key_fortbarrack1_worn,,,,,,,,,,,,,,1,,brightGold,ping_loot_key,ping_loot_confirm_key,,x32#hash_c7bbcaa8,0
