string,string,localized_a,localized_a,string,string,string,string,string,string,string,string
18556,jup_jp05_ar_foxtrot2000_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|12570
18592,jup_jp05_ar_foxtrot2000_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,,,,,,,18297|18371|18445|18519
16993,jup_jp36_ar_anov94_camo_1,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_1,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_1_DESC,50,33349,1000,,,,jup_jp36_ar_anov94_progression,
16994,jup_jp36_ar_anov94_camo_2,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_2,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_2_DESC,50,32568,1500,,,,jup_jp36_ar_anov94_progression,
16995,jup_jp36_ar_anov94_camo_3,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_3,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_3_DESC,15,32549,2000,,,,jup_jp36_ar_anov94_progression,
16996,jup_jp36_ar_anov94_camo_4,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_4,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_4_DESC,25,32152,2500,,,,jup_jp36_ar_anov94_progression,
16997,jup_jp36_ar_anov94_camo_gold,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD_DESC,10,35799,4000,,,,jup_jp36_ar_anov94_camo_gold_unlock,
16998,jup_jp36_ar_anov94_camo_gold_unlock,a&CHALLENGE/CAMO_UNLOCK_GOLD_JUP,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,16993|16994|16995|16996
16999,jup_jp36_ar_anov94_camo_plat,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_PLAT_DESC,25,36222,5000,,,,jup_jp36_ar_anov94_camo_plat_unlock,
17000,jup_jp36_ar_anov94_camo_dama,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,a&JUP_CHALLENGE/JUP_JP36_AR_ANOV94_CAMO_DAMA_DESC,15,35800,7500,,,,jup_jp36_ar_anov94_camo_dama_unlock,
17001,jup_jp36_ar_anov94_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,37081+41831,4000,,,,jup_jp36_ar_anov94_mastery_gold_unlock,
17002,jup_jp36_ar_anov94_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,37019+41827,5000,,,,jup_jp36_ar_anov94_mastery_plat_unlock,
17003,jup_jp36_ar_anov94_mastery_dama,a&CHALLENGE/CAMO_MASTERY_POLY_JUP,a&CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,42190+43645,7500,,,,jup_jp36_ar_anov94_mastery_dama_unlock,
17004,jup_jp36_ar_anov94_mastery_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,16997|16556
17005,jup_jp36_ar_anov94_mastery_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,16999|16556
17006,jup_jp36_ar_anov94_mastery_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17000|16556
17007,jup_jp36_ar_anov94_camo_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,16997|11803
17008,jup_jp36_ar_anov94_camo_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,16999|11805
17009,jup_jp36_ar_anov94_mastery_orion_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|16556
17010,jup_jp36_ar_anov94_mastery_orion,a&CHALLENGE/CAMO_MASTERY_ORION_JUP,a&CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41372+42155,10000,,,,jup_jp36_ar_anov94_mastery_orion_unlock,
17011,jup_jp36_ar_anov94_mastery_completionist,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43174,,,,,,17001|17002|17003|17010
17937,jup_jp36_ar_anov94_camo_ob_1,a&JUP_OB_CAMO_NAMES/JUP_AR_ANOV94_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,39282,1000,,,,jup_jp36_ar_anov94_progression,
17973,jup_jp36_ar_anov94_camo_ob_2,a&JUP_OB_CAMO_NAMES/JUP_AR_ANOV94_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/GENERAL_KILLS_SINCE_TRIGGER_HELD,20,39329,1500,,,,jup_jp36_ar_anov94_progression,
18009,jup_jp36_ar_anov94_camo_ob_3,a&JUP_OB_CAMO_NAMES/JUP_AR_ANOV94_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_RED_REGION_KILLS,250,39363,2000,,,,jup_jp36_ar_anov94_progression,
18045,jup_jp36_ar_anov94_camo_ob_4,a&JUP_OB_CAMO_NAMES/JUP_AR_ANOV94_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/UPGRADES_KILLS_WITH_FOUR_PERKS,250,39481,2500,,,,jup_jp36_ar_anov94_progression,
18081,jup_jp36_ar_anov94_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45974,4000,,,,jup_jp36_ar_anov94_camo_ob_gold_unlock,
18117,jup_jp36_ar_anov94_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,17937|17973|18009|18045
18153,jup_jp36_ar_anov94_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45980,5000,,,,jup_jp36_ar_anov94_camo_plat_unlock_ob,
18189,jup_jp36_ar_anov94_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18081|17885
18225,jup_jp36_ar_anov94_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45986,7500,,,,jup_jp36_ar_anov94_camo_dama_unlock_ob,
18261,jup_jp36_ar_anov94_camo_dama_unlock_ob,a&,a&,2,,,,,,,18153|17886
18298,jup_jp36_ar_anov94_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,41656+42223,4000,,,,jup_jp36_ar_anov94_camo_mastery_gold_unlock_ob,
18335,jup_jp36_ar_anov94_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18081|16556
18372,jup_jp36_ar_anov94_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,41750+43416,5000,,,,jup_jp36_ar_anov94_camo_mastery_plat_unlock_ob,
18409,jup_jp36_ar_anov94_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18153|16556
18446,jup_jp36_ar_anov94_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,41561+42345,7500,,,,jup_jp36_ar_anov94_camo_mastery_dama_unlock_ob,
18483,jup_jp36_ar_anov94_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18225|16556
18520,jup_jp36_ar_anov94_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,41465+43760,10000,,,,jup_jp36_ar_anov94_camo_mastery_orion_unlock_ob,
18557,jup_jp36_ar_anov94_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|16556
18593,jup_jp36_ar_anov94_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43170,,,,,,18298|18372|18446|18520
12666,jup_jp08_ar_qbravo97_camo_1,a&JUP_CHALLENGE/JUP_JP08_AR_QBRAVO97_CAMO_1,a&JUP_CHALLENGE/JUP_JP08_AR_QBRAVO97_CAMO_1_DESC,50,33350,1000,,,,jup_jp08_ar_qbravo97_progression,
12735,jup_jp08_ar_qbravo97_camo_2,a&JUP_CHALLENGE/JUP_JP08_AR_QBRAVO97_CAMO_2,a&JUP_CHALLENGE/JUP_JP08_AR_QBRAVO97_CAMO_2_DESC,50,32584,1500,,,,jup_jp08_ar_qbravo97_progression,
12736,jup_jp08_ar_qbravo97_camo_3,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_3,a&JUP_CHALLENGE/JUP_JP058_AR_QBRAVO97_CAMO_3_DESC,15,32527,2000,,,,jup_jp08_ar_qbravo97_progression,
12737,jup_jp08_ar_qbravo97_camo_4,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_4,a&JUP_CHALLENGE/JUP_JP08_AR_QBRAVO97_CAMO_4_DESC,25,32153,2500,,,,jup_jp08_ar_qbravo97_progression,
12738,jup_jp08_ar_qbravo97_camo_gold,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD_DESC,10,34105,4000,,,,jup_jp08_ar_qbravo97_camo_gold_unlock,
12671,jup_jp08_ar_qbravo97_camo_gold_unlock,a&CHALLENGE/CAMO_UNLOCK_GOLD_JUP,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,12666|12735|12736|12737
12739,jup_jp08_ar_qbravo97_camo_plat,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,a&JUP_CHALLENGE/JUP_JP08_AR_QBRAVO97_CAMO_PLAT_DESC,10,34104,5000,,,,jup_jp08_ar_qbravo97_camo_plat_unlock,
12673,jup_jp08_ar_qbravo97_camo_dama,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,a&JUP_CHALLENGE/JUP_JP08_AR_QBRAVO97_CAMO_DAMA_DESC,10,34106,7500,,,,jup_jp08_ar_qbravo97_camo_dama_unlock,
12674,jup_jp08_ar_qbravo97_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,37086+37420,4000,,,,jup_jp08_ar_qbravo97_mastery_gold_unlock,
12675,jup_jp08_ar_qbravo97_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,37448+37024,5000,,,,jup_jp08_ar_qbravo97_mastery_plat_unlock,
12676,jup_jp08_ar_qbravo97_mastery_dama,a&CHALLENGE/CAMO_MASTERY_POLY_JUP,a&CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,41810+41905,7500,,,,jup_jp08_ar_qbravo97_mastery_dama_unlock,
12677,jup_jp08_ar_qbravo97_mastery_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12738|12577
12678,jup_jp08_ar_qbravo97_mastery_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12739|12577
12679,jup_jp08_ar_qbravo97_mastery_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12673|12577
12680,jup_jp08_ar_qbravo97_camo_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12738|11803
12681,jup_jp08_ar_qbravo97_camo_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12739|11805
20282,jup_jp08_ar_qbravo97_mastery_orion,a&CHALLENGE/CAMO_MASTERY_ORION_JUP,a&CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41777+42171,10000,,,,jup_jp08_ar_qbravo97_mastery_orion_unlock,
20283,jup_jp08_ar_qbravo97_mastery_orion_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|12577
20284,jup_jp08_ar_qbravo97_mastery_completionist,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43178,,,,,,12674|12675|12676|20282
20285,jup_jp08_ar_qbravo97_camo_ob_1,a&JUP_OB_CAMO_NAMES/JUP_AR_QBRAVO97_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,39283,1000,,,,jup_jp08_ar_qbravo97_progression,
20286,jup_jp08_ar_qbravo97_camo_ob_2,a&JUP_OB_CAMO_NAMES/JUP_AR_QBRAVO97_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/GENERAL_RAPID_KILLS,10,39454,1500,,,,jup_jp08_ar_qbravo97_progression,
20287,jup_jp08_ar_qbravo97_camo_ob_3,a&JUP_OB_CAMO_NAMES/JUP_AR_QBRAVO97_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_TACTICAL_EFFECTED_KILLS,100,39341,2000,,,,jup_jp08_ar_qbravo97_progression,
20288,jup_jp08_ar_qbravo97_camo_ob_4,a&JUP_OB_CAMO_NAMES/JUP_AR_QBRAVO97_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/HUNTER_CRITICAL_KILLS,200,39482,2500,,,,jup_jp08_ar_qbravo97_progression,
20289,jup_jp08_ar_qbravo97_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,45979,4000,,,,jup_jp08_ar_qbravo97_camo_ob_gold_unlock,
20290,jup_jp08_ar_qbravo97_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,20285|20286|20287|20288
20291,jup_jp08_ar_qbravo97_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,45985,5000,,,,jup_jp08_ar_qbravo97_camo_plat_unlock_ob,
20292,jup_jp08_ar_qbravo97_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,20289|17885
20293,jup_jp08_ar_qbravo97_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,45991,7500,,,,jup_jp08_ar_qbravo97_camo_dama_unlock_ob,
20294,jup_jp08_ar_qbravo97_camo_dama_unlock_ob,a&,a&,2,,,,,,,20291|17886
20295,jup_jp08_ar_qbravo97_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,43768+42239,4000,,,,jup_jp08_ar_qbravo97_camo_mastery_gold_unlock_ob,
20296,jup_jp08_ar_qbravo97_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,20289|12577
20297,jup_jp08_ar_qbravo97_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,41760+41884,5000,,,,jup_jp08_ar_qbravo97_camo_mastery_plat_unlock_ob,
20298,jup_jp08_ar_qbravo97_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,20291|12577
20299,jup_jp08_ar_qbravo97_camo_mastery_dama_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_3_JUP,900,41572+42361,7500,,,,jup_jp08_ar_qbravo97_camo_mastery_dama_unlock_ob,
20300,jup_jp08_ar_qbravo97_camo_mastery_dama_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,20293|12577
20301,jup_jp08_ar_qbravo97_camo_mastery_orion_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_4_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_4_JUP,1200,41476+43387,10000,,,,jup_jp08_ar_qbravo97_camo_mastery_orion_unlock_ob,
20302,jup_jp08_ar_qbravo97_camo_mastery_orion_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,17891|12577
20303,jup_jp08_ar_qbravo97_mastery_completionist_ob,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_FINAL_NAME,a&JUP_OB_CAMO_CHALLENGES/WEAPON_MASTERY_UNLOCK_DESC_FINAL_JUP,4,43179,,,,,,20295|20297|20299|20301
12687,jup_jp19_ar_acharlie_camo_1,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE300_CAMO_1,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE_CAMO_1_DESC,50,33351,1000,,,,jup_jp19_ar_acharlie_progression,
12740,jup_jp19_ar_acharlie_camo_2,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_2,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE_CAMO_2_DESC,50,,1500,,,,jup_jp19_ar_acharlie_progression,
12741,jup_jp19_ar_acharlie_camo_3,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE300_CAMO_3,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE_CAMO_3_DESC,15,32585,2000,,,,jup_jp19_ar_acharlie_progression,
12742,jup_jp19_ar_acharlie_camo_4,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_4,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE_CAMO_4_DESC,25,32154,2500,,,,jup_jp19_ar_acharlie_progression,
12743,jup_jp19_ar_acharlie_camo_gold,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_GOLD_DESC,10,32727,4000,,,,jup_jp19_ar_acharlie_camo_gold_unlock,
12694,jup_jp19_ar_acharlie_camo_gold_unlock,a&CHALLENGE/CAMO_UNLOCK_GOLD_JUP,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,4,,,,,,,12687|12740|12741|12742
12744,jup_jp19_ar_acharlie_camo_plat,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_PLAT,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE_CAMO_PLAT_DESC,10,32728,5000,,,,jup_jp19_ar_acharlie_camo_plat_unlock,
12696,jup_jp19_ar_acharlie_camo_dama,a&JUP_CHALLENGE/JUP_JP01_AR_GOLF36_CAMO_DAMA,a&JUP_CHALLENGE/JUP_JP19_AR_ACHARLIE_CAMO_DAMA_DESC,10,32729,7500,,,,jup_jp19_ar_acharlie_camo_dama_unlock,
12697,jup_jp19_ar_acharlie_mastery_gold,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP,a&CHALLENGE/CAMO_MASTERY_GOLD_JUP_DESC,100,37091+37404,4000,,,,jup_jp19_ar_acharlie_mastery_gold_unlock,
12698,jup_jp19_ar_acharlie_mastery_plat,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP,a&CHALLENGE/CAMO_MASTERY_PLAT_JUP_DESC,200,37432+37041,5000,,,,jup_jp19_ar_acharlie_mastery_plat_unlock,
12699,jup_jp19_ar_acharlie_mastery_dama,a&CHALLENGE/CAMO_MASTERY_POLY_JUP,a&CHALLENGE/CAMO_MASTERY_POLY_JUP_DESC,300,41821+41911,7500,,,,jup_jp19_ar_acharlie_mastery_dama_unlock,
12700,jup_jp19_ar_acharlie_mastery_gold_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12743|12587
12701,jup_jp19_ar_acharlie_mastery_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12744|12587
12702,jup_jp19_ar_acharlie_mastery_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12696|12587
12703,jup_jp19_ar_acharlie_camo_plat_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12743|11803
12704,jup_jp19_ar_acharlie_camo_dama_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,12744|11805
16259,jup_jp19_ar_acharlie_mastery_orion,a&CHALLENGE/CAMO_MASTERY_ORION_JUP,a&CHALLENGE/CAMO_MASTERY_ORION_JUP_DESC,400,41787+42182,10000,,,,jup_jp19_ar_acharlie_mastery_orion_unlock,
16290,jup_jp19_ar_acharlie_mastery_orion_unlock,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,13792|12587
16321,jup_jp19_ar_acharlie_mastery_completionist,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP,a&CHALLENGE/MASTERY_COMPLETIONIST_JUP_DESC,4,43172,,,,,,12697|12698|12699|16259
17939,jup_jp19_ar_acharlie_camo_ob_1,a&JUP_OB_CAMO_NAMES/JUP_AR_ACHARLIE_CAMO_1,a&JUP_OB_CAMO_CHALLENGES/BASE_1,250,39284,1000,,,,jup_jp19_ar_acharlie_progression,
17975,jup_jp19_ar_acharlie_camo_ob_2,a&JUP_OB_CAMO_NAMES/JUP_AR_ACHARLIE_CAMO_2,a&JUP_OB_CAMO_CHALLENGES/GENERAL_RAPID_KILLS,10,39317,1500,,,,jup_jp19_ar_acharlie_progression,
18011,jup_jp19_ar_acharlie_camo_ob_3,a&JUP_OB_CAMO_NAMES/JUP_AR_ACHARLIE_CAMO_3,a&JUP_OB_CAMO_CHALLENGES/GENERAL_HIPFIRE_KILLS,250,39455,2000,,,,jup_jp19_ar_acharlie_progression,
18047,jup_jp19_ar_acharlie_camo_ob_4,a&JUP_OB_CAMO_NAMES/JUP_AR_ACHARLIE_CAMO_4,a&JUP_OB_CAMO_CHALLENGES/HUNTER_MIMIC_KILLS,5,39483,2500,,,,jup_jp19_ar_acharlie_progression,
18083,jup_jp19_ar_acharlie_camo_ob_gold,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/GOLD,100,39495,4000,,,,jup_jp19_ar_acharlie_camo_ob_gold_unlock,
18119,jup_jp19_ar_acharlie_camo_ob_gold_unlock,a&,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_GOLD_DESC,4,,,,,,,17939|17975|18011|18047
18155,jup_jp19_ar_acharlie_camo_ob_plat,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/PLATINUM,300,39527,5000,,,,jup_jp19_ar_acharlie_camo_plat_unlock_ob,
18191,jup_jp19_ar_acharlie_camo_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18083|17885
18227,jup_jp19_ar_acharlie_camo_ob_dama,a&JUP_OB_CAMO_CHALLENGES/CAMO_UNLOCK_MASTERY_NAME_3_JUP,a&JUP_OB_CAMO_CHALLENGES/POLYATOMIC,30,39559,7500,,,,jup_jp19_ar_acharlie_camo_dama_unlock_ob,
18263,jup_jp19_ar_acharlie_camo_dama_unlock_ob,a&,a&,2,,,,,,,18155|17886
18300,jup_jp19_ar_acharlie_camo_mastery_gold_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_1_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_1_JUP,300,43619+42250,4000,,,,jup_jp19_ar_acharlie_camo_mastery_gold_unlock_ob,
18337,jup_jp19_ar_acharlie_camo_mastery_gold_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18083|12587
18374,jup_jp19_ar_acharlie_camo_mastery_plat_ob,a&JUP_OB_CAMO_CHALLENGES/MASTERY_NAME_2_JUP,a&JUP_OB_CAMO_CHALLENGES/MASTERY_2_JUP,600,43610+41894,5000,,,,jup_jp19_ar_acharlie_camo_mastery_plat_unlock_ob,
18411,jup_jp19_ar_acharlie_camo_mastery_plat_unlock_ob,a&CHALLENGE/CAMO_GOLD_REVEAL_NAME,a&CHALLENGE/CAMO_GOLD_REVEAL_DESC,2,,,,,,,18155|12587
