string,string,string,string
1869,attachment,bolt_p20,526
1871,attachment,arscope_nvg02,527
1872,attachment,bar_ar_short_p01,528
1873,attachment,bar_lm_light_p04,529
1879,attachment,ironsdefault_delta,530
1882,attachment,hybridtherm01,531
1883,attachment,pgrip_aim_p10,532
1884,attachment,ammo_50p_ap,533
1886,attachment,stock_sm_heavy_p10,534
1894,attachment,barbrake_pi_p25,535
1896,attachment,lasercyl_ads05,536
1899,attachment,ironsdefault_crossbow,537
1903,attachment,mag_sm_p07,538
1904,attachment,ammo_338nm_fr,539
1905,attachment,tacknife,540
1906,attachment,bipod_slima,541
1908,attachment,guard_vert_p13,542
1910,attachment,rec_mpapax,543
1912,attachment,flash_pi_02,544
1914,attachment,bar_sm_long_p08,545
1915,attachment,iw9_minireddot02,546
1916,attachment,pgrip_sm_aim_p02,547
1918,attachment,silencer04_pi,548
1919,attachment,pgrip_ass_p25,549
1923,attachment,tube_8_12g_mbravo,550
1925,attachment,pgrip_tac_p15,551
1926,attachment,stock_sm_p09,552
1928,attachment,pgrip_tac_p12,553
1929,attachment,mag_sm_p02,554
1930,attachment,bar_dm_light_p19,555
1931,attachment,stock_ar_light_p08,556
1932,attachment,stock_ar_tactical_p08,557
1934,attachment,ammo_50b,558
1935,attachment,ironsdefault_xmike2010,559
1936,attachment,rec_auto_golf17,560
1938,attachment,comp_ar_07,561
1939,attachment,mag_sn_large_p05,562
1941,attachment,guard_p03,563
1944,attachment,bar_dm_p38,564
1945,attachment,fourxtherm02_highzoom,565
1946,attachment,bar_ar_short_p08,566
1947,attachment,fourxtherm04,567
1949,attachment,bar_sn_short_p21,568
1950,attachment,trigger_heavy_p27,569
1952,attachment,silencer03_pi,570
1954,attachment,gripside_med_p16,571
1956,attachment,mag_br_p01,572
1957,attachment,mag_ar_large_p04,573
1958,attachment,pgrip_ass_p27,574
1959,attachment,dynamic_null_juliette,575
1960,attachment,pgrip_dm_p18,576
1961,attachment,onehand_mike1911,577
1967,attachment,bar_sh_p14,578
1969,attachment,ironsdefault_mviktor,579
1970,attachment,mag_sm_large_p04,580
1973,attachment,bar_sm_short_p11,581
1977,attachment,bipod_falpha,582
1982,attachment,silencer03_sm,583
1987,attachment,pgrip_aim_p25,584
1988,attachment,comp,585
1989,attachment,silencer05_sm,586
1990,attachment,grip_vertshort07,587
1992,attachment,stock_sm_light_p08,588
1997,attachment,rail_lgt_irons_p07,589
2002,attachment,pgrip_p16,590
2004,attachment,mag_pi_xlarge_p25,591
2005,attachment,pgrip_ar_tac_p02,592
2009,attachment,laserbox_hip02,593
2010,attachment,bar_pi_hvylong_p25,594
2011,attachment,guard_angled_p13,595
2012,attachment,ironsdefault_mcbravo,596
2016,attachment,iw9_silencer01,597
2017,attachment,ironsdefault_sksierra,598
2018,attachment,barsil_sm_p01,599
2019,attachment,stock_lm_heavy_p15,600
2021,attachment,ironsdefault_dpapa12,601
2022,attachment,stock_sm_heavy_p11,602
2023,attachment,bar_pi_long_p26,603
2026,attachment,bartube_sh_long_p13,604
2027,attachment,comp_ar_04,605
2028,attachment,bar_sm_short_p03,606
2029,attachment,bipod_small,607
2030,attachment,pgrip_tac_p07,608
2032,attachment,guard_chainsaw_p13,609
2033,attachment,grip_angled06,610
2036,attachment,silencer06_br,611
2041,attachment,holotherm01,612
2042,attachment,ammo_762s_op,613
2043,attachment,pgrip_p02,614
2045,attachment,rail_lgt_irons,615
2046,attachment,grip_vertshort02,616
2048,attachment,barsil_sn_long_p21,617
2049,attachment,mag_br_p05,618
2052,attachment,stock_dm_tac_p38,619
2053,attachment,cylinder_pi_p26,620
2054,attachment,magheli_sm_p04,621
2055,attachment,comb_heavy_p07,622
2060,attachment,iw9_rec_beta,623
2061,attachment,pgrip_p05,624
2062,attachment,bar_sm_short_p09,625
2063,attachment,silencer08_ar,626
2064,attachment,comp_pi_06,627
2065,attachment,xmags_cp_juliet,628
2068,attachment,stock_ar_p08,629
2069,attachment,ammo_556n_tr,630
2076,attachment,pgrip_p24,631
2078,attachment,mag_sn_xlarge_p23,632
2079,attachment,silencer01_sh,633
2080,attachment,silencer01_sn,634
2082,attachment,breacher_sh_02,635
2083,attachment,stockno_sm_p10,636
2085,attachment,comp_sm_06,637
2086,attachment,pgrip_ass_p10,638
2089,attachment,comp_pi_04,639
2090,attachment,ammo_338nm_hv,640
2095,attachment,ammo_458s_fr,641
2096,attachment,dynamic_null_equipment,642
2103,attachment,silencer07_sm,643
2109,attachment,grip_angled05,644
2110,attachment,ammo_762n,645
2111,attachment,vzscope_mromeo,646
2114,attachment,ammo_338nm_hp,647
2115,attachment,iw9_rec_mike4,648
2116,attachment,comp_decho_04,649
2117,attachment,bar_br_heavy_p01,650
2118,attachment,bolt_p12,651
2120,attachment,bar_ar_light_p03,652
2126,attachment,mag_sn_p21,653
2133,attachment,ammo_5x28_op,654
2134,attachment,ironsdefault_papa220,655
2135,attachment,ironsdefault_oscar12,656
2138,attachment,mag_br_large_p18,657
2140,attachment,stock_sn_p02,658
2144,attachment,laserbox_ads03,659
2149,attachment,comp_decho_03,660
2150,attachment,mag_sn_large_p22,661
2155,attachment,railreflex_sm_p07,662
2156,attachment,bgrip_sn_p23,663
2162,attachment,flash_br_01,664
2168,attachment,laserbox_hip04,665
2169,attachment,silencer03_br,666
2171,attachment,bar_ar_lgtshort_p05,667
2174,attachment,rec_swhiskey,668
2176,attachment,snscope_rf01,669
2177,attachment,ub_gl_scharlie,670
2181,attachment,ironsdefault_akilo105,671
2182,attachment,pgrip_p17,672
2183,attachment,breacher_ar_01,673
2184,attachment,pgrip_tac_p22,674
2190,attachment,iw9_rec_mike14,675
2194,attachment,ammo_12g_slug,676
2196,attachment,iw9_ironsdefault_papa90,677
2197,attachment,comp_swhiskey_02,678
2200,attachment,pgrip_sm_tac_p08,679
2202,attachment,stock_sm_p10,680
2203,attachment,pgrip_tac_p26,681
2204,attachment,ironsdefault_sbeta,682
2207,attachment,belt_lm_small_p02,683
2208,attachment,reflex03,684
2209,attachment,mag_sn_large_p23,685
2210,attachment,bipod01,686
2214,attachment,bar_ar_lgtlong_p05,687
2215,attachment,reflex05,688
2216,attachment,ammo_545s_op,689
2219,attachment,wire_dm_p38,690
2220,attachment,trigger_hair_p25,691
2223,attachment,stockno_dm_p19,692
2227,attachment,bartube_sh_lgtshort_p13,693
2231,attachment,selectburst_mpapa5,694
2236,attachment,comb_heavy_p03,695
2238,attachment,guard_heavy_p13,696
2239,attachment,ammo_545s,697
2241,attachment,bar_sm_hvylong_p11,698
2242,attachment,iw9_rec_charlie725,699
2243,attachment,stock_sn_p23,700
2245,attachment,pgrip_tac_p04,701
2250,attachment,stockr_sh_heavy_p13,702
2253,attachment,fourx01,703
2254,attachment,ammo_45gvt_ap,704
2257,attachment,bar_br_lgtshort_p01,705
2261,attachment,mag_sn_large_p21,706
2264,attachment,ub_gl_akilo_xmags,707
2265,attachment,pgrip_dm_p02,708
2267,attachment,bar_sm_hvylong_p09,709
2272,attachment,bar_sm_long_p07,710
2277,attachment,drum_sm_p08,711
2279,attachment,speedloader_hvy_p26,712
2280,attachment,bar_ar_long_p05,713
2281,attachment,reflex01,714
2282,attachment,ironsdefault_sa700,715
2284,attachment,bar_sm_hvyxlong_p09,716
2288,attachment,bar_br_light_p02,717
2289,attachment,stock_ar_tactical_p05,718
2291,attachment,stock_ar_heavy_p04,719
2293,attachment,stockno_sh_p13,720
2296,attachment,pgrip_sm_p02,721
2297,attachment,ironsdefault_mike14,722
2298,attachment,piscope01,723
2301,attachment,stock_ar_tactical_p04,724
2303,attachment,pgrip_sm_p08,725
2304,attachment,pgrip_br_ass_p02,726
2310,attachment,pgrip_tac_p09,727
2311,attachment,mag_sh_p13,728
2313,attachment,ammo_50b_hv,729
2314,attachment,comp_dm_04,730
2316,attachment,belt_lm_large_p15,731
2318,attachment,rec_scsierra,732
2321,attachment,bipod_mkilo3,733
2329,attachment,ammo_9s_hp,734
2330,attachment,stock_sn_p20,735
2331,attachment,bar_ar_hvy_short_p08,736
2335,attachment,stockno_sm_p02,737
2336,attachment,rec_ahotel,738
2337,attachment,back_alpha50,739
2339,attachment,pgrip_p25,740
2342,attachment,ironsdefault_aviktor,741
2344,attachment,gunsling_2ptp,742
2347,attachment,bar_sn_p05,743
2348,attachment,silencer04_sm,744
2350,attachment,stock_ar_heavy_p05,745
2352,attachment,tube_8_12g_mike1014,746
2354,attachment,bar_lm_heavy_p15,747
2361,attachment,tube_6_12g_mbravo,748
2362,attachment,ironsdefault_apapa,749
2364,attachment,guard_p13,750
2367,attachment,bar_pi_heavy_p26,751
2368,attachment,bar_lm_p17,752
2370,attachment,bipod02,753
2371,attachment,stock_sn_p22,754
2372,attachment,comp_pi_05,755
2373,attachment,kilo21_sidegrip,756
2375,attachment,flash_dm_02,757
2381,attachment,bar_sn_light_p22,758
2383,attachment,stock_lm_p02,759
2384,attachment,bar_sm_p04,760
2390,attachment,stock_dm_light_p38,761
2392,attachment,stockno_sm_p11,762
2394,attachment,pgrip_p21,763
2396,attachment,comp_sm_08,764
2397,attachment,bar_sm_long_p04,765
2398,attachment,ballistics_nogravity_mike14,766
2399,attachment,bar_sh_p12,767
2401,attachment,bar_dm_short_p19,768
2402,attachment,flash_pi_01,769
2405,attachment,ammo_blk_hp,770
2407,attachment,laserbox_ads04,771
2408,attachment,bar_ar_hvyshort_p04,772
2409,attachment,ammo_50b_ap,773
2412,attachment,stock_sh_light_p13,774
2416,attachment,hybrid01,775
2420,attachment,bar_ar_p05,776
2421,attachment,silencer1_uzulu,777
2424,attachment,pgrip_aim_p22,778
2432,attachment,holo05,779
2433,attachment,silencer01_br,780
2439,attachment,iw9_rec_papa90,781
2442,attachment,ammo_65c_db,782
2446,attachment,comp_br_05,783
2451,attachment,ammo_4x30_ap,784
2452,attachment,stockno_ar_p01,785
2453,attachment,comp_pi_p26,786
2454,attachment,stock_sn_tac_p23,787
2459,attachment,breacher_ar_02,788
2462,attachment,ammo_blk,789
2463,attachment,silencer02_sm,790
2464,attachment,semi,791
2465,attachment,iw9_minireddot04,792
2466,attachment,pgrip_p15,793
2472,attachment,ammo_9p,794
2473,attachment,ammo_556n_hv,795
2476,attachment,laserpstl_hip01,796
2480,attachment,belt_lm_small_p16,797
2483,attachment,bar_ar_p03,798
2485,attachment,bar_ar_heavy_p04,799
2486,attachment,bar_sm_p07,800
2488,attachment,bar_lm_light_p15,801
2490,attachment,stockr_sn_tactical_p20,802
2495,attachment,pgrip_p09,803
2496,attachment,iw9_ironsdefault_uzulu,804
2497,attachment,ammo_12g_sl,805
2501,attachment,ammo_9p_tr,806
2502,attachment,flash_decho_01,807
2503,attachment,pgrip_sm_aim_p08,808
2504,attachment,bar_dm_long_p19,809
2507,attachment,railreflex_sm_reflex_p07,810
2509,attachment,mag_pi_p24,811
2515,attachment,rec_soscar14,812
2516,attachment,pgrip_tac_p17,813
2517,attachment,belt_lm_p01,814
2521,attachment,stock_ar_tactical_p06,815
2522,attachment,mag_dm_p20,816
2523,attachment,pgrip_ass_p12,817
2524,attachment,ammo_9m,818
2526,attachment,iw9_minireddot05,819
2527,attachment,mag_dm_p38,820
2529,attachment,bar_ar_short_p06,821
2531,attachment,ammo_500sw_ss,822
2532,attachment,wounded_shotgun,823
2534,attachment,bar_ar_longhvy_p01,824
2535,attachment,hammer_sa_p27,825
2536,attachment,iw9_arscope_01,826
2540,attachment,mag_ar_xlarge_p08,827
2543,attachment,mag_sn_p03,828
2552,attachment,comb_tactical_p18,829
2554,attachment,stock_sh_tactical_p13,830
2555,attachment,comp_sm_03,831
2556,attachment,charlie725_choke04,832
2557,attachment,bar_pi_short_p26,833
2559,attachment,bar_sm_light_p24,834
2567,attachment,stockr_sh_p14,835
2568,attachment,arscope02,836
2571,attachment,dmscope_vz02,837
2574,attachment,ironsdefault_foxtrot,838
2575,attachment,ironsdefault_msecho,839
2578,attachment,bar_sh_hvylong_p14,840
2581,attachment,tube_2_12g,841
2583,attachment,front_alpha50,842
2584,attachment,comp_dm_03,843
2585,attachment,comp_dm_05,844
2586,attachment,pgolf1_bipod,845
2587,attachment,iw9_rec_sbeta,846
2588,attachment,mag_lm_large_p03,847
2589,attachment,bar_ar_short_p05,848
2593,attachment,bipod03,849
2597,attachment,pgrip_aim_p26,850
2598,attachment,bipod_ngolf7,851
2599,attachment,ammo_bolt_std,852
2603,attachment,stockr_sh_heavy_p12,853
2604,attachment,ammo_br_default,854
2606,attachment,ironsdefault_ahotel,855
2608,attachment,silencer04_dm,856
2609,attachment,dynamic_null_spotterscope,857
2612,attachment,pgrip_sm_ass_p08,858
2613,attachment,brake_sh_p13,859
2617,attachment,holo04,860
2618,attachment,bar_sm_p08,861
2622,attachment,ammo_5x28,862
2623,attachment,pgrip_br_aim_p02,863
2627,attachment,ammo_500sw_op,864
2630,attachment,comb_tactical_p06,865
2635,attachment,silencer02_br,866
2637,attachment,stock_lm_p03,867
2638,attachment,guard_heavy_p19,868
2642,attachment,bar_dm_p18,869
2644,attachment,bar_lm_long_p02,870
2650,attachment,stock_sn_tactical_p20,871
2652,attachment,silencer03_sh,872
2659,attachment,stock_sm_light_p01,873
2660,attachment,lever_p19,874
2661,attachment,pgrip_p12,875
2662,attachment,holostable_east01_light,876
2663,attachment,bar_lm_p01,877
2664,attachment,grip_vert_uzulu,878
2666,attachment,belt_lm_p16,879
2668,attachment,bar_sm_p09,880
2669,attachment,stockr_sh_assault_p14,881
2670,attachment,comp_pi_02,882
2674,attachment,comp01,883
2675,attachment,silencer05_sn,884
2676,attachment,bar_sm_light_p02,885
2677,attachment,speedloader_mike32,886
2680,attachment,ammo_458s_op,887
2681,attachment,grip_mbravo,888
2683,attachment,bar_br_short_p01,889
2686,attachment,ammo_300wm_hv,890
2689,attachment,gripsaw_p13,891
2691,attachment,bar_ar_short_p04,892
2698,attachment,bar_sm_lgtshort_p10,893
2700,attachment,silencer2_charlie725,894
2702,attachment,rec_kilo21,895
2707,attachment,bar_sn_heavy_p23,896
2712,attachment,ammo_762s_hv,897
2715,attachment,grip_vertshort05,898
2721,attachment,rail_sm_p07,899
2722,attachment,stockno_sh_p14,900
2723,attachment,wounded_ar,901
2724,attachment,drum_lm_p04,902
2726,attachment,arscope01,903
2727,attachment,selectsemi_schotel,904
2729,attachment,bgrip_sn_hvy_p23,905
2730,attachment,guard_tactical_p19,906
2738,attachment,bolt_hvy_p21,907
2743,attachment,fourx04,908
2750,attachment,bar_lm_long_p16,909
2755,attachment,bar_ar_p02,910
2756,attachment,hybrid02,911
2761,attachment,trigger_light_p27,912
2762,attachment,guard_light_p19,913
2763,attachment,rec_golf3,914
2764,attachment,wire_hvy_p38,915
2765,attachment,rec_mviktor,916
2770,attachment,grip_vert02,917
2774,attachment,fourxtherm04_highzoom,918
2776,attachment,bar_sm_short_p02,919
2777,attachment,bar_dm_heavy_p18,920
2780,attachment,grip_vertshort01,921
2786,attachment,gunsling_2pt,922
2787,attachment,pgrip_dm_ass_p02,923
2788,attachment,dynamic_null_kgolf,924
2790,attachment,pgrip_aim_p12,925
2792,attachment,ironsdefault_soscar14,926
2794,attachment,akimbo_swhiskey,927
2796,attachment,iw9_rec_augolf,928
2802,attachment,drum_sm_p02,929
2806,attachment,mag_br_large_p05,930
2810,attachment,iw9_rec_victor,931
2818,attachment,bar_sm_short_p07,932
2819,attachment,comp_pi_01,933
2820,attachment,stock_sm_tactical_p10,934
2828,attachment,stock_lm_tactical_p16,935
2829,attachment,comp_swhiskey_03,936
2830,attachment,bar_sn_short_p05,937
2832,attachment,barsil_ar_p08,938
2834,attachment,drum_pi_p24,939
2836,attachment,ammo_300wm_fr,940
2839,attachment,rec_scromeo,941
2840,attachment,ironsdefault_falima,942
2843,attachment,bar_ar_long_p04,943
2844,attachment,lnchrscope_kgolf,944
2845,attachment,mag_sn_p22,945
2846,attachment,selectauto_soscar,946
2847,attachment,ammo_300wm_db,947
2856,attachment,ammo_300wm_ap,948
2857,attachment,grip_angled10,949
2858,attachment,selectauto_golf3,950
2862,attachment,ammo_338nm,951
2863,attachment,akimbo_papa220,952
2864,attachment,xmags_cp_kgolf,953
2867,attachment,belt_lm_lgtsmall_p02,954
2870,attachment,rec_ngolf7,955
2873,attachment,bar_br_heavy_p18,956
2874,attachment,stock_ar_p03,957
2879,attachment,laserpstl_blue,958
2881,attachment,bar_br_p02,959
2883,attachment,bar_lm_long_p15,960
2884,attachment,bar_lm_long_p17,961
2887,attachment,stock_ar_light_p01,962
2890,attachment,stock_sn_tactical_p21,963
2891,attachment,reflex09,964
2892,attachment,comp_pi_03,965
2893,attachment,bartube_sh_hvyshort_p13,966
2894,attachment,hybrid06,967
2897,attachment,lasercyl_hip01,968
2901,attachment,iw9_ironsdefault_falpha,969
2902,attachment,rec_msecho,970
2903,attachment,ironsdefault_kilo21,971
2905,attachment,arscope_therm01,972
2906,attachment,stockno_sh_p12,973
2907,attachment,hybrid03,974
2910,attachment,onehand,975
2911,attachment,iw9_minireddot01,976
2913,attachment,bar_dm_short_p20,977
2916,attachment,tube_8_12g,978
2920,attachment,pgrip_aim_p06,979
2921,attachment,griprail_mbravo,980
2924,attachment,trigger_light_p26,981
2925,attachment,ammo_545s_hp,982
2928,attachment,pgrip_aim_p03,983
2929,attachment,barsil_sm_hvylong_p10,984
2936,attachment,mag_p10,985
2937,attachment,breacher_sm_01,986
2945,attachment,belt_lm_xlarge_p17,987
2946,attachment,trigger_hair_p27,988
2947,attachment,reflex08,989
2950,attachment,mag_ar_hvysmall_p08,990
2951,attachment,wirel_crossbow,991
2955,attachment,flash_ar_01,992
2957,attachment,bolt_p21,993
2958,attachment,ammo_762s_db,994
2961,attachment,mag_sn_p05,995
2962,attachment,bar_sn_long_p23,996
2967,attachment,flash_sm_02,997
2968,attachment,wounded_dmr,998
2971,attachment,ammo_12g,999
2974,attachment,ironsdefault_akilo74,1000
2980,attachment,stock_lm_light_p17,1001
2983,attachment,chas_xmike2010,1002
2988,attachment,iw9_minireddot07,1003
2990,attachment,comp02,1004
2991,attachment,bar_sh_light_p12,1005
2992,attachment,choke_sh02,1006
2994,attachment,comb_p19,1007
2995,attachment,iw9_rec_mcharlie,1008
2997,attachment,pgrip_aim_p27,1009
3000,attachment,bar_sm_p11,1010
3001,attachment,comp_br_01,1011
3006,attachment,wiretac_crossbow,1012
3007,attachment,bar_ar_hvyshort2_p04,1013
3009,attachment,stockpno_sm_p24,1014
3010,attachment,grip_angled02,1015
3014,attachment,dynamic_null_rpapa7,1016
3019,attachment,barcomp_pi_p25,1017
3024,attachment,bar_sm_short_p04,1018
3025,attachment,hybridscope_dm01,1019
3026,attachment,gripside_large_p16,1020
3028,attachment,mag_ar_xlarge_p05,1021
3032,attachment,flash_dm_04,1022
3034,attachment,ammo_500sw_ap,1023
3036,attachment,laserbox_ads01,1024
3038,attachment,flashlight_cyl02,1025
3041,attachment,mag_small_p10,1026
3042,attachment,guard_tactical_p12,1027
3043,attachment,semi_kilo121,1028
3044,attachment,laserir,1029
3046,attachment,stock_sm_light_p05,1030
3052,attachment,flashlight_pstl01,1031
3055,attachment,ammo_556n_op,1032
3058,attachment,rec_mbravo,1033
3059,attachment,lever_heavy_p19,1034
3060,attachment,rec_akilo105,1035
3062,attachment,pgrip_p01_foxtrot,1036
3064,attachment,comb_ammo_p18,1037
3065,attachment,tube_10_12g,1038
3068,attachment,laserpstl_ads01,1039
3070,attachment,directfire,1040
3072,attachment,stock_sm_tactical_p09,1041
3076,attachment,dmscope_therm01,1042
3078,attachment,mag_stimpistol,1043
3080,attachment,charlie725_choke03,1044
3087,attachment,ironsdefault_augolf,1045
3088,attachment,charlie725_choke01,1046
3089,attachment,comp_sh_03,1047
3095,attachment,selectauto_msecho,1048
3101,attachment,trigger_heavy_p25,1049
