string,string,string,string,string,string,string,string,localized_a,string,string,localized_a,string,localized_a,int
19215,brloot_explosive_charge,1,0,100,0,,,a&PMC_S2/EXPLOSIVE_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
21646,brloot_radioactive_charge,1,0,100,0,,,a&PMC_S2/RADIOACTIVE_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
19216,brloot_rearmed_charge,1,0,100,0,,,a&PMC_S2/REARMED_CHARGE_TITLE,hud_icon_c4,1,a&,1,a&,0
19217,brloot_discrete_radio,1,0,100,0,,,a&PMC_S2/DISCRETE_RADIO_TITLE,hud_icon_loot_radio_mbitr,1,a&,1,a&,0
19218,brloot_biolabs_intel_a,1,0,100,0,,,a&PMC_S2/BIOLABS_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19219,brloot_biolabs_intel_b,1,0,100,0,,,a&PMC_S2/BIOLABS_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19220,brloot_biolabs_intel_c,1,0,100,0,,,a&PMC_S2/BIOLABS_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19221,brloot_crown_intel,1,0,100,0,,,a&PMC_S2/CROWN_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19222,brloot_fake_aq_intel,1,1,100,0,,,a&PMC_S2/FAKE_AQ_INTEL_TITLE,hud_icon_loot_intel_03,1,a&,1,a&,0
19223,brloot_konni_intel,1,0,100,0,,,a&PMC_S2/KONNI_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19224,brloot_legion_deal_intel,1,0,100,0,,,a&PMC_S2/LEGION_DEAL_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19225,brloot_medical_intel,1,0,100,0,,,a&PMC_S2/MEDICAL_INTEL_TITLE,hud_icon_loot_intel_03,1,a&,1,a&,0
19226,brloot_research_intel,1,0,100,0,,,a&PMC_S2/RESEARCH_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19227,brloot_saba_shipping_intel,1,0,100,0,,,a&PMC_S2/SABA_SHIPPING_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19228,brloot_sealion_intel,1,0,100,0,,,a&PMC_S2/SEALION_INTEL_TITLE,hud_icon_loot_intel_03,1,a&,1,a&,0
19229,brloot_shadow_company_intel,1,0,100,0,,,a&PMC_S2/SHADOW_COMPANY_INTEL_TITLE,hud_icon_loot_intel_01,1,a&,1,a&,0
19230,brloot_shadow_deal_intel,1,0,100,0,,,a&PMC_S2/SHADOW_DEAL_INTEL_TITLE,hud_icon_loot_intel_02,1,a&,1,a&,0
19231,brloot_drivers_note,1,0,50,0,,,a&PMC_S2/DRIVERS_NOTE_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19232,brloot_konni_deal_note,1,0,50,0,,,a&PMC_S2/KONNI_DEAL_NOTE_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19233,brloot_pmc_instructions,1,0,50,0,,,a&PMC_S2/PMC_INSTRUCTIONS_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19234,brloot_politicians_letter,1,0,50,0,,,a&PMC_S2/POLITICIANS_LETTER_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19235,brloot_shadow_letter,1,0,50,0,,,a&PMC_S2/SHADOW_LETTER_TITLE,hud_icon_loot_office_paper_01,1,a&,1,a&,0
19236,brloot_rami_heartlocket,1,0,50,0,,,a&PMC_S2/RAMI_HEARTLOCKET_TITLE,hud_icon_loot_heart_locket,5,a&,1,a&,0
19237,brloot_rami_pictureofachild,1,0,50,0,,,a&PMC_S2/RAMI_PICTUREOFACHILD_TITLE,hud_icon_loot_polaroid_child,5,a&,1,a&,0
19238,brloot_rami_watch,1,0,50,0,,,a&PMC_S2/RAMI_WATCH_TITLE,hud_icon_loot_old_watch,5,a&,1,a&,0
19239,brloot_valuable_drug_brick,1,0,200,0,,,a&PMC_S2/DRUG_BRICK_TITLE,hud_icon_loot_drug_brick_01,1,a&,1,a&,0
19240,brloot_black_mous_harddrive,1,0,100,0,,,a&PMC_S2/BLACK_MOUS_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
21647,brloot_black_mous_harddrive_downloaded,1,0,100,0,,,a&PMC_S2/BLACK_MOUS_HARDDRIVE_DOWNLOADED_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19241,brloot_experiment_harddrive,1,0,100,0,,,a&PMC_S2/EXPERIMENT_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
21648,brloot_experiment_harddrive_decrypted,1,0,100,0,,,a&PMC_S2/EXPERIMENT_HARDDRIVE_DECRYPTED_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19242,brloot_sealion_harddrive,1,0,100,0,,,a&PMC_S2/SEALION_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19243,brloot_shadow_harddrive,1,0,100,0,,,a&PMC_S2/SHADOW_HARDDRIVE_TITLE,hud_icon_loot_harddrive,1,a&,1,a&,0
19244,brloot_ceo_laptop,1,0,100,0,,,a&PMC_S2/CEO_LAPTOP_TITLE,hud_icon_loot_laptop,1,a&,1,a&,0
19245,brloot_konni_laptop,1,0,100,0,,,a&PMC_S2/KONNI_LAPTOP_TITLE,hud_icon_loot_laptop,1,a&,1,a&,0
19246,brloot_biolab_usb,1,0,100,0,,,a&PMC_S2/BIOLAB_USB_TITLE,hud_icon_loot_usb_stick,1,a&,1,a&,0
19247,brloot_shadow_company_usb,1,0,100,0,,,a&PMC_S2/SHADOW_COMPANY_USB_TITLE,hud_icon_loot_usb_stick,1,a&,1,a&,0
19248,brloot_health_ifak,1,0,10,0,,,a&PMC_S2/IFAK_TITLE,hud_icon_loot_pouch_med_hypalon,5,a&,1,a&,0
19249,brloot_health_afak,1,0,20,0,,,a&PMC_S2/AFAK_TITLE,hud_icon_loot_pouch_util_hypalon,5,a&,1,a&,0
19253,brloot_health_med_bag,1,0,50,0,,,a&PMC_S2/MED_BAG_TITLE,hud_icon_loot_pouch_med_y_strap,5,a&,1,a&,0
19270,interactable_note_security01,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_SECURITY01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19271,interactable_note_security02,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_SECURITY02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19272,interactable_note_security03,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_SECURITY03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19273,interactable_note_miscellaneous01,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19274,interactable_note_miscellaneous02,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19275,interactable_note_miscellaneous03,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19276,interactable_note_miscellaneous06,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS06_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19277,interactable_note_miscellaneous07,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS07_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19278,interactable_note_miscellaneous08,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS08_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19279,interactable_note_miscellaneous09,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS09_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19280,interactable_note_miscellaneous10,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS10_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
14670,interactable_notebook_researcher01,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_RESEARCHER01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19281,interactable_notebook_researcher02,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_RESEARCHER02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19282,interactable_notebook_researcher03,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_RESEARCHER03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19283,interactable_notebook_researcher04,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_RESEARCHER04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19284,interactable_notebook_researcher05,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_RESEARCHER05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19285,interactable_notebook_officer01,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_OFFICER01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19286,interactable_notebook_officer02,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_OFFICER02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19287,interactable_notebook_officer03,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_OFFICER03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19288,interactable_notebook_officer04,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_OFFICER04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19289,interactable_notebook_officer05,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_OFFICER05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19290,interactable_notebook_medical01,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MEDICAL01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19291,interactable_notebook_medical02,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MEDICAL02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19292,interactable_notebook_medical03,1,0,0,0,,,a&MP_BIO_LAB/JOURANL_MEDICAL03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
26579,loot_key_de_city_hall,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_CITYHALL_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
26580,loot_key_de_city_hall_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_CITYHALL_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
26581,loot_key_de_city_hall_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_CITYHALL_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
26582,loot_key_de_museum_02,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_NEWMUSEUM_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
26583,loot_key_de_museum_02_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_NEWMUSEUM_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
26584,loot_key_de_museum_02_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_NEWMUSEUM_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
26585,loot_key_de_museum_01,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_OLDMUSEUM_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
26586,loot_key_de_museum_01_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_OLDMUSEUM_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
26587,loot_key_de_museum_01_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_OLDMUSEUM_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
26588,loot_key_de_tunnel_01,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SEWERS_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
26589,loot_key_de_tunnel_01_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SEWERS_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
26590,loot_key_de_tunnel_01_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SEWERS_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
26591,loot_key_de_shopping_mall,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SHOPPINGMALL_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
26592,loot_key_de_shopping_mall_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SHOPPINGMALL_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
26593,loot_key_de_shopping_mall_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SHOPPINGMALL_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
26594,loot_key_de_hangar_01,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_STABLES_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
26595,loot_key_de_hangar_01_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_STABLES_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
26596,loot_key_de_hangar_01_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_STABLES_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
26597,loot_key_de_homeboat_01,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SUNKENHOUSE_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
26598,loot_key_de_homeboat_01_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SUNKENHOUSE_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
26599,loot_key_de_homeboat_01_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_SUNKENHOUSE_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
26600,loot_key_de_under_bridge,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_UNDERBRIDGE_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
26601,loot_key_de_under_bridge_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_UNDERBRIDGE_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
26602,loot_key_de_under_bridge_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_UNDERBRIDGE_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
26603,loot_key_de_stage_01,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_UNIVERSITY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
26604,loot_key_de_stage_01_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_UNIVERSITY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
26605,loot_key_de_stage_01_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_UNIVERSITY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
26606,loot_key_de_windmill,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_WINDMILL_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
26607,loot_key_de_windmill_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_WINDMILL_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
26608,loot_key_de_windmill_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_WINDMILL_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
26609,loot_key_de_animal_care,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_ANIMALCARE_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
26610,loot_key_de_animal_care_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_ANIMALCARE_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
26611,loot_key_de_animal_care_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_ANIMALCARE_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
26612,loot_key_de_shops_02,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_APARTMENT_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
26613,loot_key_de_shops_02_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_APARTMENT_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
26614,loot_key_de_shops_02_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_APARTMENT_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
26615,loot_key_de_bike_parking_02,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_BIKEPARKING_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
26616,loot_key_de_bike_parking_02_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_BIKEPARKING_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
26617,loot_key_de_bike_parking_02_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_BIKEPARKING_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
26618,loot_key_de_firestation_01,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_FIRESTATION_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
26619,loot_key_de_firestation_01_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_FIRESTATION_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
26620,loot_key_de_firestation_01_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_FIRESTATION_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
26621,loot_key_de_waterhome_04,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_FLOATINGHOUSE_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
26622,loot_key_de_waterhome_04_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_FLOATINGHOUSE_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
26623,loot_key_de_waterhome_04_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_FLOATINGHOUSE_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
26624,loot_key_de_homeboat_08,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_HOMEBOAT_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
26625,loot_key_de_homeboat_08_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_HOMEBOAT_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
26626,loot_key_de_homeboat_08_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_HOMEBOAT_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
26627,loot_key_de_stadium,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_STADIUM_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
26628,loot_key_de_stadium_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_STADIUM_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
26629,loot_key_de_stadium_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_STADIUM_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
26630,loot_key_de_cruise_terminal,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_CRUISETERMINAL_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
26631,loot_key_de_cruise_terminal_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_CRUISETERMINAL_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
26632,loot_key_de_cruise_terminal_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_CRUISETERMINAL_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
26633,loot_key_de_block_01,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_TOWNHOUSE_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
26634,loot_key_de_block_01_used,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_TOWNHOUSE_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
26635,loot_key_de_block_01_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/CACHE_KEY_DELTA_TOWNHOUSE_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
22027,loot_key_delta_aquarium,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_AQUARIUM_KEY_NAME,hud_icon_loot_key_delta_aquarium_pristine,0,a&,1,a&,0
22028,loot_key_delta_aquarium_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_AQUARIUM_KEY_NAME_USED,hud_icon_loot_key_delta_aquarium_used,0,a&,1,a&,0
22029,loot_key_delta_aquarium_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_AQUARIUM_KEY_NAME_WORN,hud_icon_loot_key_delta_aquarium_worn,0,a&,1,a&,0
22033,loot_key_delta_cityhall,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_CITYHALL_KEY_NAME,hud_icon_loot_key_delta_cityhall_pristine,0,a&,1,a&,0
22034,loot_key_delta_cityhall_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_CITYHALL_KEY_NAME_USED,hud_icon_loot_key_delta_cityhall_used,0,a&,1,a&,0
22035,loot_key_delta_cityhall_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_CITYHALL_KEY_NAME_WORN,hud_icon_loot_key_delta_cityhall_worn,0,a&,1,a&,0
22036,loot_key_delta_firestation,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_FIRESTATION_KEY_NAME,hud_icon_loot_key_delta_firestation_pristine,0,a&,1,a&,0
22037,loot_key_delta_firestation_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_FIRESTATION_KEY_NAME_USED,hud_icon_loot_key_delta_firestation_used,0,a&,1,a&,0
22038,loot_key_delta_firestation_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_FIRESTATION_KEY_NAME_WORN,hud_icon_loot_key_delta_firestation_worn,0,a&,1,a&,0
22051,loot_key_delta_oldmuseum,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_OLDMUSEUM_KEY_NAME,hud_icon_loot_key_delta_oldmuseum_pristine,0,a&,1,a&,0
22052,loot_key_delta_oldmuseum_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_OLDMUSEUM_KEY_NAME_USED,hud_icon_loot_key_delta_oldmuseum_used,0,a&,1,a&,0
22053,loot_key_delta_oldmuseum_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_OLDMUSEUM_KEY_NAME_WORN,hud_icon_loot_key_delta_oldmuseum_worn,0,a&,1,a&,0
22057,loot_key_delta_stadium,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_STADIUM_KEY_NAME,hud_icon_loot_key_delta_stadium_pristine,0,a&,1,a&,0
22058,loot_key_delta_stadium_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_STADIUM_KEY_NAME_USED,hud_icon_loot_key_delta_stadium_used,0,a&,1,a&,0
22059,loot_key_delta_stadium_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_STADIUM_KEY_NAME_WORN,hud_icon_loot_key_delta_stadium_worn,0,a&,1,a&,0
22060,loot_key_delta_terminal,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_TERMINAL_KEY_NAME,hud_icon_loot_key_delta_terminal_pristine,0,a&,1,a&,0
22061,loot_key_delta_terminal_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_TERMINAL_KEY_NAME_USED,hud_icon_loot_key_delta_terminal_used,0,a&,1,a&,0
22062,loot_key_delta_terminal_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_TERMINAL_KEY_NAME_WORN,hud_icon_loot_key_delta_terminal_worn,0,a&,1,a&,0
22063,loot_key_delta_trainstation,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_TRAINSTATION_KEY_NAME,hud_icon_loot_key_delta_trainstation_pristine,0,a&,1,a&,0
22064,loot_key_delta_trainstation_used,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_TRAINSTATION_KEY_NAME_USED,hud_icon_loot_key_delta_trainstation_used,0,a&,1,a&,0
22065,loot_key_delta_trainstation_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/DELTA_TRAINSTATION_KEY_NAME_WORN,hud_icon_loot_key_delta_trainstation_worn,0,a&,1,a&,0
19293,loot_key_sealion_beach_club_bathroom,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_BEACHCLUB_BATHROOM_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
19294,loot_key_sealion_beach_club_bathroom_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_BEACHCLUB_BATHROOM_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
19295,loot_key_sealion_beach_club_bathroom_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_BEACHCLUB_BATHROOM_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
19296,loot_key_sealion_ferry_tourist_information_booth,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_FERRY_BOOTH_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
19297,loot_key_sealion_ferry_tourist_information_booth_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_FERRY_BOOTH_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
19298,loot_key_sealion_ferry_tourist_information_booth_worn,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_FERRY_BOOTH_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
19299,loot_key_sealion_hotel_room_403,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_HOTEL_ROOM_403_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
19300,loot_key_sealion_hotel_room_403_used,1,0,0,0,,,a&MP_DMZ_LOCKS/SEALION_HOTEL_ROOM_403_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
