string,string,string,string,string,string,string,xhash,localized_a,string,string,localized_a,string,localized_a,int
19249,brloot_health_afak,1,0,20,0,,#,a&PMC_S2/AFAK_TITLE,hud_icon_loot_pouch_util_hypalon,5,a&,1,a&,0
19253,brloot_health_med_bag,1,0,50,0,,#,a&PMC_S2/MED_BAG_TITLE,hud_icon_loot_pouch_med_y_strap,5,a&,1,a&,0
19270,interactable_note_security01,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_SECURITY01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19271,interactable_note_security02,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_SECURITY02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19272,interactable_note_security03,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_SECURITY03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19273,interactable_note_miscellaneous01,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19274,interactable_note_miscellaneous02,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19275,interactable_note_miscellaneous03,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19276,interactable_note_miscellaneous06,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS06_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19277,interactable_note_miscellaneous07,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS07_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19278,interactable_note_miscellaneous08,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS08_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19279,interactable_note_miscellaneous09,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS09_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
19280,interactable_note_miscellaneous10,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MISCELLANEOUS10_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
14670,interactable_notebook_researcher01,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_RESEARCHER01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19281,interactable_notebook_researcher02,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_RESEARCHER02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19282,interactable_notebook_researcher03,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_RESEARCHER03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19283,interactable_notebook_researcher04,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_RESEARCHER04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19284,interactable_notebook_researcher05,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_RESEARCHER05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19285,interactable_notebook_officer01,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_OFFICER01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19286,interactable_notebook_officer02,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_OFFICER02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19287,interactable_notebook_officer03,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_OFFICER03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19288,interactable_notebook_officer04,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_OFFICER04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19289,interactable_notebook_officer05,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_OFFICER05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19290,interactable_notebook_medical01,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MEDICAL01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19291,interactable_notebook_medical02,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MEDICAL02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
19292,interactable_notebook_medical03,1,0,0,0,,#,a&MP_BIO_LAB/JOURANL_MEDICAL03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
21643,interactable_note_keycard_a,1,0,0,0,,#,a&CP_TRAP_ROOM/KEYCARD_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21853,interactable_note_keycard_b,1,0,0,0,,#,a&CP_TRAP_ROOM/KEYCARD_2_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21854,interactable_note_keycard_c,1,0,0,0,,#,a&CP_TRAP_ROOM/KEYCARD_3_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21899,brloot_valuable_sealion_cigarbox_capt_silver,1,0,50,0,,#,a&MP/BR_VALUABLE_CIGAR_BOX_CAPT_SILVER,hud_icon_loot_cigar_box,0,a&,1,a&,0
21901,brloot_valuable_sealion_3mmfilm_b21,1,0,50,0,,#,a&MP/BR_VALUABLE_FILM_CANISTER_LOST_BUNKER,hud_icon_loot_old_film_3mm,0,a&,1,a&,0
21910,brloot_valuable_tank_hatch_key,1,0,50,0,,#,a&MP/BR_VALUABLE_TANK_HATCH_KEY_GENERAL,hud_icon_loot_key_05,0,a&,1,a&,0
21911,brloot_valuable_thumb_drive_lt_saif,1,0,50,0,,#,a&MP/BR_VALUABLE_THUMB_DRIVE_LT_SAIF,hud_icon_loot_usb_stick,0,a&,1,a&,0
21912,brloot_valuable_laptop_lt_saif,1,0,50,0,,#,a&MP/BR_VALUABLE_LAPTOP_LT_SAIF,hud_icon_loot_laptop,0,a&,1,a&,0
21914,interactable_note_saba_architect01,1,0,0,0,,#,a&MP_DMZ_NOTES/SABA_ARCHITECTS_NOTE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21915,interactable_note_saba_lieutenant01,1,0,0,0,,#,a&MP_DMZ_NOTES/SABA_LIEUTENANTS_NOTE_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21916,interactable_note_saba_trapper01,1,0,0,0,,#,a&MP_DMZ_NOTES/SABA_TRAPPER_NOTE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21994,interactable_note_saba_buiding2101,1,0,0,0,,#,a&MP_DMZ_NOTES/SABA_B21_NOTE_1_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21995,interactable_note_saba_crash_briefcase01,1,0,0,0,,#,a&MP_DMZ_NOTES/SABA_CAPT_SILVER_NOTE_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
21928,loot_key_crash_wp_case,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_WP_CASE_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
21929,loot_key_crash_wp_case_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_WP_CASE_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
21930,loot_key_crash_wp_case_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_WP_CASE_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
21931,loot_key_crash_lrg_1,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_LRG_1_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
21932,loot_key_crash_lrg_1_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_LRG_1_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
21933,loot_key_crash_lrg_1_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_LRG_1_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
21934,loot_key_crash_lrg_2,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_LRG_2_KEY_NAME,hud_icon_loot_key_02_pristine,0,a&,1,a&,0
21935,loot_key_crash_lrg_2_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_LRG_2_KEY_NAME_USED,hud_icon_loot_key_02_used,0,a&,1,a&,0
21936,loot_key_crash_lrg_2_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_LRG_2_KEY_NAME_WORN,hud_icon_loot_key_02_worn,0,a&,1,a&,0
21937,loot_key_crash_sm_1,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_1_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
21938,loot_key_crash_sm_1_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_1_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
21939,loot_key_crash_sm_1_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_1_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
21940,loot_key_crash_sm_2,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_2_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
21941,loot_key_crash_sm_2_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_2_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
21942,loot_key_crash_sm_2_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_2_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
21943,loot_key_crash_sm_3,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_3_KEY_NAME,hud_icon_loot_key_03_pristine,0,a&,1,a&,0
21944,loot_key_crash_sm_3_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_3_KEY_NAME_USED,hud_icon_loot_key_03_used,0,a&,1,a&,0
21945,loot_key_crash_sm_3_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_SM_3_KEY_NAME_WORN,hud_icon_loot_key_03_worn,0,a&,1,a&,0
21946,loot_key_crash_briefcase_1,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_BRIEFCASE_1_KEY_NAME,hud_icon_loot_key_04_pristine,0,a&,1,a&,0
21947,loot_key_crash_briefcase_1_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_BRIEFCASE_1_KEY_NAME_USED,hud_icon_loot_key_04_used,0,a&,1,a&,0
21948,loot_key_crash_briefcase_1_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/CRASH_BRIEFCASE_1_KEY_NAME_WORN,hud_icon_loot_key_04_worn,0,a&,1,a&,0
21949,loot_key_dc_toolbox_1,1,0,0,0,,#,a&MP_DMZ_LOCKS/DC_TOOLBOX_1_KEY_NAME,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
21950,loot_key_dc_toolbox_1_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/DC_TOOLBOX_1_KEY_NAME_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
21951,loot_key_dc_toolbox_1_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/DC_TOOLBOX_1_KEY_NAME_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
21952,loot_key_dc_briefcase_1,1,0,0,0,,#,a&MP_DMZ_LOCKS/DC_BRIEFCASE_1_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
21953,loot_key_dc_briefcase_1_used,1,0,0,0,,#,a&MP_DMZ_LOCKS/DC_BRIEFCASE_1_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
21954,loot_key_dc_briefcase_1_worn,1,0,0,0,,#,a&MP_DMZ_LOCKS/DC_BRIEFCASE_1_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
24000,brloot_plate_carrier_tempered,1,0,0,0,,#,a&MP/TEMPERED_PLATE_CARRIER,ui_icon_dmz_loot_armor_tempered,0,a&,1,a&,0
24138,loot_key_skeleton,1,0,0,0,,#,a&DMZ/SKELETON_KEY,hud_icon_loot_key_01_pristine,0,a&,1,a&,0
24139,loot_key_skeleton_used,1,0,0,0,,#,a&DMZ/SKELETON_KEY_USED,hud_icon_loot_key_01_used,0,a&,1,a&,0
24140,loot_key_skeleton_worn,1,0,0,0,,#,a&DMZ/SKELETON_KEY_WORN,hud_icon_loot_key_01_worn,0,a&,1,a&,0
24141,brloot_exfil_unlock_personal,1,0,0,0,,#,a&DMZ/PERSONAL_EXFIL_UNLOCK_TOKEN,hud_icon_shop_personal_exfil,0,a&,1,a&,0
24142,brloot_exfil_unlock_global,1,0,0,0,,#,a&DMZ/GLOBAL_EXFIL_UNLOCK_TOKEN,hud_icon_loot_armor_medium,0,a&,1,a&,0
24567,cp_ops_kit_boost,1,0,0,0,,#,a&LUA_MENU/CP_OPS_KIT_BOOST,icon_role_upgrade_large,0,a&,,a&LUA_MENU/CP_OPS_KIT_BOOST_DESC,0
24586,brloot_backpack_secure,1,0,0,0,,#,a&MP/BR_BACKPACK_SECURE,hud_icon_loot_backpack_secured,0,a&,1,a&,0
24618,brloot_backpack_scav,1,0,0,0,,#,a&MP/BR_BACKPACK_SCAV,hud_icon_loot_backpack_scavenger,0,a&,1,a&,0
24866,buy_station_insured_slot_1,1,1000,0,0,,#,a&MP_BR_INGAME/INSURE_SLOT_PRIMARY,hud_icon_objective_lock,0,a&,1,a&,0
24867,buy_station_insured_slot_2,1,1000,0,0,,#,a&MP_BR_INGAME/INSURE_SLOT_SECONDARY,hud_icon_objective_lock,0,a&,1,a&,0
24868,buy_station_insured_slot_3,1,1000,0,0,,#,a&MP_BR_INGAME/INSURE_SLOT_BACKPACK,hud_icon_objective_lock,0,a&,1,a&,0
26089,interactable_note_raid_0,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_0,hud_icon_loot_intel_01,0,a&,1,a&,0
26090,interactable_note_raid_1,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_1,hud_icon_loot_intel_01,0,a&,1,a&,0
26091,interactable_note_raid_2,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_2,hud_icon_loot_intel_01,0,a&,1,a&,0
26092,interactable_note_raid_3,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_3,hud_icon_loot_intel_01,0,a&,1,a&,0
26093,interactable_note_raid_4,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_4,hud_icon_loot_intel_01,0,a&,1,a&,0
26094,interactable_note_raid_5,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_5,hud_icon_loot_intel_01,0,a&,1,a&,0
26095,interactable_note_raid_6,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_6,hud_icon_loot_intel_01,0,a&,1,a&,0
26096,interactable_note_raid_7,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_7,hud_icon_loot_intel_01,0,a&,1,a&,0
26097,interactable_note_raid_8,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_8,hud_icon_loot_intel_01,0,a&,1,a&,0
26098,interactable_note_raid_9,1,0,0,0,,#,a&CP_RAID1_BOSS1/NOTE_NAME_9,hud_icon_loot_intel_01,0,a&,1,a&,0
26140,brloot_valuable_rat_note,1,50,0,0,,#,a&MP/BR_VALUABLE_RAT_NOTE,hud_icon_loot_intel_01,0,a&,1,a&,0
26148,trophy_item,1,0,0,0,,#,a&,placeholder_x,0,a&,1,a&,0
26336,brloot_cartel_laptop,1,0,0,0,,#,a&PMC_S3/CARTEL_LAPTOP_TITLE,hud_icon_loot_laptop,0,a&,1,a&,0
26337,brloot_cartel_dossier,1,0,0,0,,#,a&PMC_S3/CARTEL_DOSSIER_TITLE,hud_icon_loot_intel_03,0,a&,1,a&,0
26338,brloot_cartel_intel,1,0,0,0,,#,a&PMC_S3/CARTEL_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
26339,brloot_sc_cartel_notes,1,0,0,0,,#,a&PMC_S3/SC_CARTEL_NOTES_TITLE,hud_icon_loot_office_paper_01,0,a&,1,a&,0
26340,brloot_aq_train_manifest,1,0,0,0,,#,a&PMC_S3/AQ_TRAIN_MANIFEST,hud_icon_loot_intel_01,0,a&,1,a&,0
26341,brloot_valuable_large_drug_brick,1,0,300,0,,#,a&PMC_S3/LARGE_DRUG_BRICK_TITLE,hud_icon_loot_drug_brick_03,0,a&,1,a&,0
26342,loot_key_cartel_warehouse,1,0,0,0,,#,a&PMC_S3/CARTEL_WAREHOUSE_KEY_NAME,hud_icon_loot_key_05_pristine,0,a&,1,a&,0
26343,loot_key_cartel_warehouse_used,1,0,0,0,,#,a&PMC_S3/CARTEL_WAREHOUSE_KEY_NAME_USED,hud_icon_loot_key_05_used,0,a&,1,a&,0
26344,loot_key_cartel_warehouse_worn,1,0,0,0,,#,a&PMC_S3/CARTEL_WAREHOUSE_KEY_NAME_WORN,hud_icon_loot_key_05_worn,0,a&,1,a&,0
27245,interactable_note_breachcharge,1,0,0,0,,#,a&CP_RAID1_BOSS1/BREACH_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
27246,interactable_note_ee_usb,1,0,0,0,,#,a&CP_RAID1_BOSS1/EE_USB_NAME,hud_icon_loot_usb_stick,0,a&,1,a&,0
27989,interactable_notebook_bunker_data_center01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_DATA_CENTER01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27990,interactable_notebook_bunker_data_center02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_DATA_CENTER02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27991,interactable_notebook_bunker_handbook01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_HANDBOOK01_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27992,interactable_notebook_bunker_handbook02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_HANDBOOK02_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27993,interactable_notebook_bunker_handbook03,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_HANDBOOK03_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27994,interactable_notebook_bunker_handbook04,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_HANDBOOK04_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27995,interactable_notebook_bunker_handbook05,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_HANDBOOK05_NAME,hud_icon_loot_intel_03,0,a&,1,a&,0
27996,interactable_notebook_bunker_research01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_RESEARCH01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27997,interactable_notebook_bunker_research02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_RESEARCH02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27998,interactable_notebook_bunker_research03,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_RESEARCH03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
27999,interactable_notebook_bunker_research04,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_RESEARCH04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28000,interactable_notebook_bunker_research05,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_RESEARCH05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28001,interactable_notebook_bunker_mad01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_MAD01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28002,interactable_notebook_bunker_mad02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_MAD02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28003,interactable_notebook_bunker_mad03,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_MAD03_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28004,interactable_notebook_bunker_mad04,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_MAD04_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28005,interactable_notebook_bunker_mad05,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_MAD05_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28196,interactable_notebook_bunker_mad06,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_MAD06_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28006,interactable_notebook_bunker_entrance_a01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_A01_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28007,interactable_notebook_bunker_entrance_a02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_A02_NAME,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28008,interactable_note_bunker_entrance_b01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_B01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28009,interactable_note_bunker_entrance_b02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_B02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28010,interactable_note_bunker_entrance_c_d,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_ENTRANCE_C_D_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28011,interactable_note_bunker_boss01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_BOSS01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28012,interactable_note_bunker_boss02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_BOSS02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28013,interactable_note_bunker_boss03,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_BOSS03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28014,interactable_note_bunker_radiation01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_RADIATION01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28015,interactable_note_bunker_shop01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_SHOP01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28016,interactable_note_bunker_dark01,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_DARK01_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28017,interactable_note_bunker_dark02,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_DARK02_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28018,interactable_note_bunker_dark03,1,0,0,0,,#,a&MP_BIOBUNKER/JOURNAL_DARK03_NAME,hud_icon_loot_intel_01,0,a&,1,a&,0
28080,brloot_shop_intel,1,0,0,0,,#,a&PMC_S3/SHOPKEEPER_INTEL_TITLE,hud_icon_loot_intel_02,0,a&,1,a&,0
28214,brloot_valuable_bunker_notes_common,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_NOTES_COMMON,hud_icon_loot_rus_paperwork_01,0,a&,1,a&,0
28215,brloot_valuable_bunker_notes_uncommon,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_NOTES_UNCOMMON,hud_icon_loot_school_textbooks,0,a&,1,a&,0
28216,brloot_valuable_bunker_notes_rare,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_NOTES_RARE,hud_icon_loot_smuggler_notebook,0,a&,1,a&,0
28217,brloot_valuable_bunker_notes_epic,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_NOTES_EPIC,hud_icon_loot_school_textbooks,0,a&,1,a&,0
28218,brloot_valuable_bunker_notes_unique,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_NOTES_UNIQUE,hud_icon_loot_rus_paperwork_01,0,a&,1,a&,0
28219,brloot_valuable_bunker_server_tape_common,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_COMMON,hud_icon_loot_server_tape_01,0,a&,1,a&,0
28220,brloot_valuable_bunker_server_tape_uncommon,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_UNCOMMON,hud_icon_loot_server_tape_02,0,a&,1,a&,0
28221,brloot_valuable_bunker_server_tape_rare,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_RARE,hud_icon_loot_server_tape_04,0,a&,1,a&,0
28222,brloot_valuable_bunker_server_tape_epic,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_SERVER_TAPE_EPIC,hud_icon_loot_server_tape_03,0,a&,1,a&,0
28223,brloot_valuable_bunker_board_common,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_BOARD_COMMON,hud_icon_loot_electric_components,0,a&,1,a&,0
28224,brloot_valuable_bunker_board_uncommon,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_BOARD_UNCOMMON,hud_icon_loot_electric_components,0,a&,1,a&,0
28225,brloot_valuable_bunker_board_epic,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_BOARD_EPIC,hud_icon_loot_electric_components,0,a&,1,a&,0
28929,brloot_valuable_bunker_chlorine,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_CHLORINE,hud_icon_loot_container_jug_green,0,a&,1,a&,0
28930,brloot_valuable_bunker_formaldehyde,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_FORMALDEHYDE,hud_icon_loot_container_jug_blue,0,a&,1,a&,0
28228,brloot_valuable_bunker_acetic_acid,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_ACETIC_ACID,hud_icon_loot_container_jug,0,a&,1,a&,0
28229,brloot_valuable_bunker_sulfuric_acid,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_SULFURIC_ACID,hud_icon_loot_container_jug_light_blue,0,a&,1,a&,0
28230,brloot_valuable_bunker_liquid_nitrogen,1,0,0,0,,#,a&MP/BR_VALUABLE_BUNKER_LIQUID_NITROGEN,hud_icon_loot_container_jug_green_dirty,0,a&,1,a&,0
28207,interactable_note_bunker_shop_list_01,1,0,0,0,,#,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28208,interactable_note_bunker_shop_list_02,1,0,0,0,,#,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28209,interactable_note_bunker_shop_list_03,1,0,0,0,,#,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28210,interactable_note_bunker_shop_list_04,1,0,0,0,,#,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28211,interactable_note_bunker_shop_list_05,1,0,0,0,,#,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28212,interactable_note_bunker_shop_list_06,1,0,0,0,,#,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
28213,interactable_note_bunker_shop_list_07,1,0,0,0,,#,a&MP_DMZ_NOTES/HANDWRITTEN_NOTE,hud_icon_loot_intel_02,0,a&,1,a&,0
