string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,int,string,string
788,body_mp_snoopdogg_iw9_1_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_snoopdogg_iw9_1_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
789,body_mp_oz_iw9_2_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_oz_iw9_2_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
790,body_mp_oz_iw9_2_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_oz_iw9_2_2,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
791,body_mp_arthur_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_arthur_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
792,body_mp_roze_iw9_7_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_roze_iw9_7_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
793,body_mp_roze_iw9_7_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_roze_iw9_7_2,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
794,body_mp_valeria_iw9_3_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_valeria_iw9_3_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
795,body_mp_ghost_iw9_8_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ghost_iw9_8_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
796,body_mp_horangi_iw9_6_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_horangi_iw9_6_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
797,body_mp_soap_iw9_4_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_soap_iw9_4_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
798,body_mp_soap_iw9_4_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_soap_iw9_4_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
799,body_mp_heist_iw9_1_1_merge,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_heist_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
800,body_mp_calisto_iw9_7_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_calisto_iw9_7_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
801,body_mp_calisto_iw9_5_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_calisto_iw9_5_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
802,body_mp_alejandro_iw9_3_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_alejandro_iw9_3_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
803,body_mp_valeria_iw9_6_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_valeria_iw9_6_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
804,body_mp_soap_mexico,CUSTOMIZE/BODY_WARFIGHTER_1_1,viewmodel_arms_mp_soap_mexico,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
805,body_mp_alex_iw9_5_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_alex_iw9_5_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
806,body_mp_alex_iw9_5_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_alex_iw9_5_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
807,body_mp_ghost_iw9_9_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ghost_iw9_9_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
808,body_mp_ghost_iw9_9_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ghost_iw9_9_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
809,body_mp_oni_iw9_6_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_oni_iw9_6_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
810,body_mp_velikan_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_velikan_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
811,body_mp_velikan_iw9_1_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_velikan_iw9_1_2,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
813,body_mp_ghost_iw9_10_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ghost_iw9_10_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
814,body_mp_gus_iw9_7_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_gus_iw9_7_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
815,body_mp_zero_iw9_7_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_zero_iw9_7_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
816,body_mp_dmz_champs_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_dmz_champs_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
817,body_mp_valeria_iw9_7_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_valeria_iw9_7_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
818,body_mp_graves_iw9_pmc,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_graves_iw9_pmc,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
819,body_mp_graves_iw9_sc,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_graves_iw9_sc,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
820,body_mp_graves_iw9_sc_bc,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_graves_iw9_sc_bc,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
848,body_mp_graves_iw9_pmc_bc,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_graves_iw9_pmc_bc,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
829,body_mp_alex_iw9_4_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_alex_iw9_4_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
830,body_mp_og_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_og_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
831,body_mp_easter_bunny_iw9_2_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_easter_bunny_iw9_2_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
832,body_mp_easter_bunny_iw9_2_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_easter_bunny_iw9_2_2,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
833,body_mp_velikan_iw9_2_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_velikan_iw9_2_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
834,body_mp_price_iw9_3_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_price_iw9_3_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
835,body_mp_fender_iw9_9_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_fender_iw9_9_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
836,body_mp_calisto_iw9_6_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_calisto_iw9_6_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
837,body_mp_kleo_iw9_8_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_kleo_iw9_8_1,f,vestlight,0,0,,0,body_mp_kleo_iw9_1_1,mp_vm_arms_kleo_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
838,body_mp_tws_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_tws_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
839,body_mp_lc_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_lc_iw9_1_1,f,vestlight,0,0,,0,body_mp_kleo_iw9_1_1,mp_vm_arms_kleo_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
840,body_mp_fender_iw9_10_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_fender_iw9_10_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
841,body_mp_ronin_iw9_5_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ronin_iw9_5_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
842,body_mp_hutch_iw9_10_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_hutch_iw9_10_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
843,body_mp_mace_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_mace_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
851,body_mp_ash_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ash_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
852,body_mp_al_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_al_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
853,body_mp_doh_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_doh_iw9_1_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
854,body_mp_inarius_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_inarius_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
855,body_mp_hsg_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_hsg_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
856,body_mp_sardaukar_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_sardaukar_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
857,body_mp_sk_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_sk_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
858,body_mp_kilgore_iw9_1_5,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_kilgore_iw9_1_5,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
859,body_mp_roze_iw9_1_5,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_roze_iw9_1_5,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
860,body_mp_nova_iw9_8_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_nova_iw9_8_1,f,vestlight,0,0,,0,body_mp_kleo_iw9_1_1,mp_vm_arms_kleo_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
861,body_mp_oni_iw9_7_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_oni_iw9_7_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
862,body_mp_valeria_iw9_8_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_valeria_iw9_8_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
863,body_mp_clown_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_clown_iw9_1_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
864,body_mp_clown_iw9_1_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_clown_iw9_1_2,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
865,body_mp_koenig_iw9_12_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_koenig_iw9_12_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
866,body_mp_koenig_iw9_12_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_koenig_iw9_12_2,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
867,body_mp_horangi_iw9_8_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_horangi_iw9_8_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
868,body_mp_horangi_iw9_8_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_horangi_iw9_8_2,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
869,body_mp_blair_iw9_3_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_blair_iw9_3_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
870,body_mp_blair_iw9_3_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_blair_iw9_3_2,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
871,body_mp_nikto_iw9_3_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_nikto_iw9_3_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
872,body_mp_nikto_iw9_3_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_nikto_iw9_3_2,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
873,body_mp_gaia_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_gaia_iw9_1_1,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
874,body_mp_gaia_iw9_1_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_gaia_iw9_1_2,f,vestlight,0,0,,0,body_mp_calisto_iw9_1_1,mp_vm_arms_calisto_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
875,body_mp_ghost_iw9_11_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ghost_iw9_11_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
876,body_mp_tac_spawn_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_tac_spawn_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
877,body_mp_tac_spawn_iw9_1_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_tac_spawn_iw9_1_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
878,body_mp_spawn_iw9_2_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_spawn_iw9_2_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
879,body_mp_spawn_iw9_2_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_spawn_iw9_2_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
880,body_mp_al_iw9_2_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_al_iw9_2_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
881,body_mp_al_iw9_2_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_al_iw9_2_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
882,body_mp_al_iw9_1_2,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_al_iw9_1_2,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
883,body_mp_gus_iw9_8_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_gus_iw9_8_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
884,body_mp_ghost_iw9_12_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_ghost_iw9_12_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
885,body_mp_sc_ar_iw9_1_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_sc_ar_iw9_1_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
886,body_mp_infected_iw9_2_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_infected_iw9_2_1,m,vestlight,0,0,,0,body_mp_gus_iw9_1_1,mp_vm_arms_gus_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,412,,1,,0,0,full
888,body_mp_sk_iw9_2_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_sk_iw9_2_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
887,body_mp_sk_iw9_3_1,CUSTOMIZE/BODY_WARFIGHTER_1_1,mp_vm_arms_sk_iw9_3_1,m,vestlight,0,0,,0,body_mp_fender_iw9_1_1,mp_vm_arms_fender_iw9_1_1,archetype_assault,icon_new_3,body_2,default,,,unlock,,340,,1,,0,0,full
