string,string,string,string,string,string,string,string,string,string,string,string,xhash32,xhash32,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
item,brloot_killstreak_fuel_airstrike,killstreak,4,1,9150,medium,800,,,,,x32#hash_c7c1afa1,x32#hash_c7bbcaa8,hud_icon_killstreak_fuel_airstrike,br_legendary_loot_pickup,,4,1,fuel_airstrike,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_fuelstrike,ping_loot_confirm_killstreak
item,brloot_killstreak_auto_drone,killstreak,4,1,9140,nodrop,800,,,,,x32#hash_c7c1b017,x32#hash_c7bbcaa8,hud_icon_killstreak_auto_drone,br_legendary_loot_pickup,,4,1,auto_drone,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_autodrone,ping_loot_confirm_killstreak
item,brloot_killstreak_cluster_spike,killstreak,4,1,9161,medium,800,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_killstreak_clusterspike,br_legendary_loot_pickup,,4,1,cluster_spike,,,,,,,,,,,,,,1,,brightGold,ping_loot_killstreak_clustermine,ping_loot_confirm_killstreak
item,brloot_killstreak_recondrone,killstreak,1,1,9236,medium&loadout&nogulag,120,equip_recondrone,,,,x32#hash_c7c1b73a,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_drone_recon,,4,2,1,recon_drone,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_recondrone,ping_loot_confirm_fieldupgrade
item,brloot_offhand_atmine,lethal,1,1,9094,medium&loadout&nogulag,80,equip_at_mine,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_at_mine,iw9_br_pickup_lethal,,2,2,equip_at_mine,,,,,1,,,,,,,,,2,,,ping_loot_equipment_proxmine,ping_loot_confirm_generic
item,brloot_offhand_claymore,lethal,1,1,9084,small&loadout&nogulag,80,equip_claymore,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_claymore,iw9_br_pickup_lethal,,2,2,equip_claymore,,,,,1,,,,,,,,,2,,,ping_loot_equipment_lethal_generic,ping_loot_confirm_generic
item,brloot_offhand_c4,lethal,2,1,9104,small&loadout,80,equip_c4,,,,x32#hash_c7c1b27a,x32#hash_c7bbcaa8,hud_icon_equipment_c4,iw9_br_pickup_lethal,,2,2,equip_c4,,,,,1,,,,,,,,,2,,,ping_loot_equipment_lethal_generic,ping_loot_confirm_generic
item,brloot_offhand_frag,lethal,0,1,9129,small&loadout,80,equip_frag,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_frag,iw9_br_pickup_lethal,,2,2,equip_frag,,,,,1,,,,,,,,,2,,,ping_loot_equipment_lethal_generic,ping_loot_confirm_generic
item,brloot_offhand_molotov,lethal,2,1,9099,small&loadout,80,equip_molotov,,,,x32#hash_c7c1c6d4,x32#hash_c7bbcaa8,hud_icon_equipment_molotov,,,2,2,equip_molotov,,,,,1,,,,,,,,,2,,,ping_loot_equipment_lethal_generic,ping_loot_confirm_generic
item,brloot_offhand_semtex,lethal,0,1,9078,small&loadout,80,equip_semtex,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_semtex,,,2,2,equip_semtex,,,,,1,,,,,,,,,2,,,ping_loot_equipment_semtex,ping_loot_confirm_generic
item,brloot_offhand_thermite,lethal,2,1,9095,small&loadout,80,equip_thermite,,,,x32#hash_c7c1afed,x32#hash_c7bbcaa8,hud_icon_equipment_thermite,iw9_br_pickup_lethal,,2,2,equip_thermite,,,,,1,,,,,,,,,2,,,ping_loot_equipment_thermite,ping_loot_confirm_generic
item,brloot_offhand_throwingknife,lethal,3,1,9100,small&loadout,80,equip_throwing_knife,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_throwing_knife,iw9_br_pickup_knife,,2,2,equip_throwing_knife,,,,,1,,,,,,,,,2,,,ping_loot_equipment_throwingknife,ping_loot_confirm_generic
item,brloot_offhand_throwingknife_fire,lethal,3,1,9109,small&noSpawn,80,equip_throwing_knife_fire,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_throwing_knife,iw9_br_pickup_knife,,2,2,equip_throwing_knife_fire,,,,,1,,,,,,,,,2,,,ping_loot_equipment_throwingknife,ping_loot_confirm_generic
item,brloot_health_adrenaline,tactical,0,1,9111,small&loadout,50,equip_adrenaline,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_stim,,,2,2,equip_adrenaline,,,,,1,,,,,,,,,2,,,ping_loot_equipment_stim,ping_loot_confirm_generic
item,brloot_offhand_binoculars,tactical,0,1,9087,small&loadout&nogulag,80,equip_binoculars,,,,x32#hash_c7c1b84b,x32#hash_c7bbcaa8,hud_icon_equipment_spotter_scope,,2,2,1,equip_binoculars,,,,,,,,,,,,,,1,,,ping_loot_equipment_spotterscope,ping_loot_confirm_generic
item,brloot_offhand_concussion,tactical,1,1,9112,small&loadout,80,equip_concussion,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_stun,iw9_br_pickup_tactical,,2,2,equip_concussion,,,,,1,,,,,,,,,2,,,ping_loot_equipment_stun,ping_loot_confirm_generic
item,brloot_offhand_decoy,tactical,0,1,9082,small&loadout,80,equip_decoy,,,,x32#hash_c7c1af8c,x32#hash_c7bbcaa8,hud_icon_equipment_decoy,iw9_br_pickup_tactical,,2,2,equip_decoy,,,,,1,,,,,,,,,2,,,ping_loot_equipment_decoy,ping_loot_confirm_generic
item,brloot_offhand_flash,tactical,1,1,9118,small&loadout,80,equip_flash,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_flash,iw9_br_pickup_tactical,,2,2,equip_flash,,,,,1,,,,,,,,,2,,,ping_loot_equipment_flashbang,ping_loot_confirm_generic
item,brloot_offhand_gas,tactical,0,1,9096,small&loadout,80,equip_gas_grenade,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_gas,iw9_br_pickup_tactical,,2,2,equip_gas_grenade,,,,,1,,,,,,,,,2,,,ping_loot_equipment_gas,ping_loot_confirm_generic
item,brloot_offhand_heartbeatsensor,tactical,3,1,9092,small&loadout&nogulag,80,equip_hb_sensor,,,,x32#hash_c7bfbdbe,x32#hash_c7bbcaa8,hud_icon_equipment_hb_sensor,,2,2,1,equip_hb_sensor,,,,,,,,,,,,,,1,,,ping_loot_equipment_heartbeatsensor,ping_loot_confirm_generic
item,brloot_offhand_smoke,tactical,1,1,9086,small&loadout&nogulag,80,equip_smoke,,,,x32#hash_c7c1bcd1,x32#hash_c7bbcaa8,hud_icon_equipment_smoke,iw9_br_pickup_tactical,,2,2,equip_smoke,,,,,1,,,,,,,,,2,,,ping_loot_equipment_smoke,ping_loot_confirm_generic
item,brloot_offhand_snapshot,tactical,2,1,9119,small&loadout,80,equip_snapshot_grenade,,,,x32#hash_c7c1c856,x32#hash_c7bbcaa8,hud_icon_equipment_snapshot,iw9_br_pickup_tactical,,2,2,equip_snapshot_grenade,,,,,1,,,,,,,,,2,,,ping_loot_equipment_snapshot,ping_loot_confirm_generic
item,brloot_offhand_geigercounter,tactical,5,1,9106,small&loadout&nogulag,80,equip_geigercounter,,,,x32#hash_c7bfbda4,x32#hash_c7bbcaa8,hud_icon_equipment_geiger,,2,2,1,equip_geigercounter,,,,,,,,,,,,,,1,,,ping_loot_equipment_tactical_generic,ping_loot_confirm_generic
item,brloot_offhand_shockstick,tactical,1,1,9085,small&loadout,80,equip_shockstick,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_shock_stick,iw9_br_pickup_tactical,2,2,1,equip_shockstick,,,,,,,,,,,,,,1,,,ping_loot_equipment_shockstick,ping_loot_confirm_generic
item,brloot_offhand_taccover,super,0,1,9269,medium&loadout,120,equip_tac_cover,,,,x32#hash_c7c1c68e,x32#hash_c7bbcaa8,hud_icon_equipment_tac_cover,,4,2,1,super_tac_cover,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_deployablecover,ping_loot_confirm_fieldupgrade
item,brloot_offhand_trophysystem,super,2,1,9238,medium&loadout,120,equip_trophy,,,,x32#hash_c7c1ab41,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_trophy,,4,2,1,super_trophy,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_trophy,ping_loot_confirm_fieldupgrade
item,brloot_super_deadsilence,super,4,1,9250,medium&loadout,120,equip_deadsilence,,,,x32#hash_c7bfbe9c,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_deadsilence,,4,2,1,super_deadsilence,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_deadsilence,ping_loot_confirm_fieldupgrade
item,brloot_super_stoppingpower,super,5,1,9270,medium&loadout&nogulag&nobr,120,equip_stoppingpower,,,,x32#hash_c7c1abcd,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_stopping_power,,4,2,1,super_support_box,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_aprounds,ping_loot_confirm_fieldupgrade
item,brloot_super_munitionsbox,super,2,1,9230,medium&loadout&ammo_or_armor_box&nogulag,120,equip_munitionsbox,,,,x32#hash_c7c1c3a4,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_ammo_box,,4,2,1,super_ammo_drop,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_ammobox,ping_loot_confirm_fieldupgrade
item,brloot_super_armorbox,super,2,1,9224,medium&loadout&ammo_or_armor_box&nogulag,120,equip_armorbox,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_armor_box,,4,2,1,super_armor_drop,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_armorbox,ping_loot_confirm_fieldupgrade
item,brloot_offhand_advancedsupplydrop,super,5,1,9231,medium&loadout&nogulag,120,equip_advanced_supply_drop,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_equipment_requisition_airdrop,,4,2,1,super_supply_drop,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_loadoutdrop,ping_loot_confirm_fieldupgrade
item,brloot_plunder_extract,super,4,1,9227,medium&loadout&nobr&nogulag,120,equip_extract,,,,x32#hash_c7c1caa5,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_plunder_extract_balloon_pig,,4,2,1,super_fulton,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_generic,ping_fulton_confirm
item,brloot_offhand_advancedvehicledrop,super,5,1,9245,medium&loadout&nogulag,120,equip_advanced_vehicle_drop,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_equipment_requisition_airdrop,,4,2,1,super_vehicle_drop,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_generic,ping_loot_confirm_fieldupgrade
item,brloot_super_emppulse,super,2,1,9251,medium&loadout&nogulag,120,equip_emppulse,,,,x32#hash_c7c1c0e4,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_emp,,4,2,1,super_emp_pulse,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_emppulse,ping_loot_confirm_fieldupgrade
item,brloot_super_battlerage,super,3,1,9254,medium&loadout,120,equip_battlerage,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_battle_rage,,4,2,1,super_battlerage,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_battlerage,ping_loot_confirm_fieldupgrade
item,brloot_super_tacticalcamera,super,2,1,9225,medium&loadout,120,equip_tacticalcamera,,,,x32#hash_c7c1c8cf,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_tac_cam,,4,2,1,super_tac_camera,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_taccamera,ping_loot_confirm_fieldupgrade
item,brloot_balloon_extract,super,3,1,9240,medium&loadout&nogulag,120,equip_balloon,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_plunder_extract_balloon,br_legendary_loot_pickup,4,2,1,super_balloon_extract,,,,,,,,,,,,,,1,,brightGold,ping_loot_fieldupgrade_generic,ping_fulton_confirm
item,brloot_super_stimpistol,super,4,1,9261,medium&loadout&nogulag&nodmz,120,equip_stimpistol,,,,x32#hash_c7c1acf2,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_stim_pistol,,4,2,1,super_stimpistol,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_stimpistol,ping_loot_confirm_fieldupgrade
item,brloot_nvg,nvg,5,1,8396,nodrop,120,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_equipment_nvg,,,,1,,,,,,,,,,,,,,,1,,,ping_loot_nvgs,ping_loot_confirm_fieldupgrade
item,brloot_offhand_deployed_decoy,super,0,1,9257,medium&loadout,80,equip_deployed_decoy,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_fieldupgrade_inflatable_decoy,iw9_br_pickup_tactical,4,2,1,super_deployed_decoy,,,,,,,,,,,,,,1,,,ping_loot_fieldupgrade_inflatabledecoy,ping_loot_confirm_fieldupgrade
item,br_loot_cache,cache,1,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_br_crate,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,br_loot_cache_lege,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_br_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,,,,brightGold,ping_loot_generic,ping_cache_confirm
item,br_loot_cache_gulag,cache,1,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,br_loot_cache_stronghold,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_br_crate,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,br_loot_cache_blacksite,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_br_crate,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,br_scavenger_quest_cache,cache,6,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_splash_mission_obj_scavengerhunt_pro,,4,2,1,,,mp/loot/br/default/lootset_contract_scav1.csv,mp/loot/br/default/lootset_contract_scav2.csv,mp/loot/br/default/lootset_contract_scav3.csv,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,br_quest_safe,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_cruce_safe,,4,2,1,,,mp/loot/br/default/lootset_contract_safe1.csv,mp/loot/br/default/lootset_contract_safe2.csv,mp/loot/br/default/lootset_contract_safe3.csv,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,br_plunder_box,kiosk,1,1,,,,,,,,x32#hash_14c,x32#hash_c7c204d1,hud_icon_br_plunder_box,,4,2,1,super_ammo_drop,hud_icon_br_plunder_box,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,br_plunder_box_stronghold,kiosk,1,1,,,,,,,,x32#hash_c7c1c06c,x32#hash_c7c2024f,hud_icon_br_plunder_box,,4,2,1,super_ammo_drop,hud_icon_br_plunder_box,,,,,,,,,,,,,,,,,
item,dmz_supply_drop,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_equipment_requisition_airdrop,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_supply_drop_boss,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_equipment_requisition_airdrop,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_supply_drop_samsite,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_equipment_requisition_airdrop,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_safe,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_cruce_safe,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_hidden_container,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_hidden_cache,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_secret_stash,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_map_icon_prompt_money,,,,,,ui_map_icon_prompt_money,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_dead_drop,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,brloot_backpack,container,0,1,,nodrop,,,,,,x32#hash_c7c1ca80,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_backpack_player_small,container,0,1,,nodrop,,,,,,x32#hash_c7c1ca80,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_backpack_player_medium,container,0,1,,nodrop,,,,,,x32#hash_c7c1ca80,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_backpack_player_large,container,0,1,,nodrop,,,,,,x32#hash_c7c1ca80,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,cache_medicine_cabinet,cache,0,1,,nodrop,,,,,,x32#hash_c7c1b5a3,x32#hash_c7bbcaa8,hud_icon_loot_medical_cabinet,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_bar_cabinet,cache,0,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_bar_cabinet,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_school_locker_a,cache,0,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_locker,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_school_locker_b,cache,0,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_locker,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_computer_tower,cache,0,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_pc_tower,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_dresser,cache,0,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_dresser,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_fridge_a,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c715,x32#hash_c7bbcaa8,hud_icon_loot_club_fridge_large,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_fridge_b,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c715,x32#hash_c7bbcaa8,hud_icon_loot_club_fridge_small,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_fridge_mini,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c715,x32#hash_c7bbcaa8,hud_icon_loot_mini_fridge,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_fridge_old,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c715,x32#hash_c7bbcaa8,hud_icon_loot_old_fridge,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_comm_fridge_01,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c715,x32#hash_c7bbcaa8,hud_icon_loot_commercial_fridge_small,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_comm_fridge_02,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c715,x32#hash_c7bbcaa8,hud_icon_loot_commercial_fridge_large,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_toolbox,cache,0,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_tool_box,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_cash_register,cache,0,1,,nodrop,,,,,,x32#hash_c7c1b1e4,x32#hash_c7bbcaa8,hud_icon_loot_cash_register,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_crate_wood,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c2b1,x32#hash_c7bbcaa8,hud_icon_loot_military_crate,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_medical_box_wall,cache,0,1,,nodrop,,,,,,x32#hash_c7c1c8a7,x32#hash_c7bbcaa8,hud_icon_loot_medical_box,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_office_cabinet,cache,0,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_file_cabinet,,4,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,dmz_hidden_container_common,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_hidden_cache,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_duffel_bag_01,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_duffle_bag,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_duffel_bag_02,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_duffle_bag,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_hanging_clothes,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_hanging_clothes,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_mail_kiosk,cache,4,1,,nodrop,,,,,,x32#hash_c7c1c448,x32#hash_c7bbcaa8,hud_icon_loot_mail_kiosk,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_weapon_locker,cache,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_weapon_locker,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cyber_revive_pillage,cache,4,1,,nodrop,,,,,,x32#hash_c7c1b969,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_gulag_west_3,cache,0,1,,nodrop,,,,,,x32#hash_c7c1b969,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_gulag_west_4,cache,0,1,,nodrop,,,,,,x32#hash_c7c1b969,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_gulag_east_3,cache,0,1,,nodrop,,,,,,x32#hash_c7c1b969,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,cache_gulag_east_4,cache,0,1,,nodrop,,,,,,x32#hash_c7c1b969,x32#hash_c7bbcaa8,hud_icon_loot_pack,,4,2,,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm
item,brloot_specialist_bonus,noDrop,4,1,,nodrop,,,,,,x32#hash_14c,x32#hash_c7bbcaa8,icon_perk_slot_specialist_ui,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,,,brightGold,ping_loot_generic,ping_loot_confirm_generic
item,brloot_rock,noDrop,0,1,,nodrop,,equip_rock,,,,x32#hash_14c,x32#hash_c7bbcaa8,ui_mp_br_loot_icon_gulag_rock,,1,2,1,,,,,,,,,,,,,,,,,,ping_loot_generic,ping_loot_confirm_generic
item,brloot_valuable_harddrive,valuable,1,1,8483,small,50,,,,,x32#hash_c7c1b181,x32#hash_c7bbcaa8,hud_icon_loot_harddrive,,,,3,valuable_harddrive,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_goldbar,valuable,4,1,8380,small,1000,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_gold,,,,3,valuable_goldbar,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_laptop,valuable,3,1,8562,small,150,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_laptop,,,,3,valuable_laptop,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_liquor,valuable,3,1,8551,small,50,,,,,x32#hash_c7c1b8d6,x32#hash_c7bbcaa8,hud_icon_loot_wine_bottle_01,,,,3,valuable_liquor,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_comicbook,valuable,2,1,8520,small,10,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_comic,,,,3,valuable_comicbook,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_folder,valuable,4,1,8398,small,25,,,,,x32#hash_c7c1b683,x32#hash_c7bbcaa8,hud_icon_loot_intel_01,,,,3,valuable_goldbar,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_bandage,valuable,0,1,8391,small,5,,,,,x32#hash_c7c1b4de,x32#hash_c7bbcaa8,hud_icon_loot_bandage,,,,3,valuable_bandage,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_battery,valuable,1,1,8513,small,5,,,,,x32#hash_c7c1b132,x32#hash_c7bbcaa8,hud_icon_loot_battery,,,,3,valuable_battery,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_game_console,valuable,2,1,8415,small,200,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_game_console,,,,3,valuable_game_console,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_lightbulb,valuable,1,1,8463,small,2,,,,,x32#hash_14c,x32#hash_c7bbcaa8,hud_icon_loot_lightbulb,,,,3,valuable_lightbulb,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
item,brloot_valuable_toothpaste,valuable,0,1,8356,small&nodrop,1,,,,,x32#hash_c7c1adfb,x32#hash_c7bbcaa8,hud_icon_loot_toothpaste,,,,3,valuable_toothpaste,,,,,,,,,,,,,,3,,,ping_loot_valuable,ping_loot_confirm_valuable
