string,string,string,localized,string,string,string,string,string,string,string,string
901,ui_emblem_mobile_901,ui_emblem_mobile_901,&EMBLEMS/EMBLEM_901,standard,,TRUE,1,,,0,
902,ui_emblem_mobile_902,ui_emblem_mobile_902,&EMBLEMS/EMBLEM_902,standard,,TRUE,1,,,0,
903,ui_emblem_mobile_903,ui_emblem_mobile_903,&EMBLEMS/EMBLEM_903,standard,,TRUE,1,,,0,
904,ui_emblem_mobile_904,ui_emblem_mobile_904,&EMBLEMS/EMBLEM_904,standard,,TRUE,1,,,0,
905,ui_emblem_mobile_905,ui_emblem_mobile_905,&EMBLEMS/EMBLEM_905,standard,,TRUE,1,,,0,
906,ui_emblem_mobile_906,ui_emblem_mobile_906,&EMBLEMS/EMBLEM_906,standard,,TRUE,1,,,0,
907,ui_emblem_mobile_907,ui_emblem_mobile_907,&EMBLEMS/EMBLEM_907,standard,,TRUE,1,,,0,
908,ui_emblem_mobile_908,ui_emblem_mobile_908,&EMBLEMS/EMBLEM_908,standard,,TRUE,1,,,0,
909,ui_emblem_mobile_909,ui_emblem_mobile_909,&EMBLEMS/EMBLEM_909,standard,,TRUE,1,,,0,
910,ui_emblem_mobile_910,ui_emblem_mobile_910,&EMBLEMS/EMBLEM_910,standard,,TRUE,1,,,0,
911,ui_emblem_mobile_911,ui_emblem_mobile_911,&EMBLEMS/EMBLEM_911,standard,,TRUE,1,,,0,
912,ui_emblem_mobile_912,ui_emblem_mobile_912,&EMBLEMS/EMBLEM_912,standard,,TRUE,1,,,0,
913,ui_emblem_mobile_913,ui_emblem_mobile_913,&EMBLEMS/EMBLEM_913,standard,,TRUE,1,,,0,
914,ui_emblem_mobile_914,ui_emblem_mobile_914,&EMBLEMS/EMBLEM_914,standard,,TRUE,1,,,0,
915,ui_emblem_mobile_915,ui_emblem_mobile_915,&EMBLEMS/EMBLEM_915,standard,,TRUE,1,,,0,
916,ui_emblem_mobile_916,ui_emblem_mobile_916,&EMBLEMS/EMBLEM_916,standard,,TRUE,1,,,0,
917,ui_emblem_mobile_917,ui_emblem_mobile_917,&EMBLEMS/EMBLEM_917,standard,,TRUE,1,,,0,
918,ui_emblem_mobile_918,ui_emblem_mobile_918,&EMBLEMS/EMBLEM_918,standard,,TRUE,1,,,0,
919,ui_emblem_mobile_919,ui_emblem_mobile_919,&EMBLEMS/EMBLEM_919,standard,,TRUE,1,,,0,
920,ui_emblem_mobile_920,ui_emblem_mobile_920,&EMBLEMS/EMBLEM_920,standard,,TRUE,1,,,0,
921,ui_emblem_mobile_921,ui_emblem_mobile_921,&EMBLEMS/EMBLEM_921,standard,,TRUE,1,,,0,
922,ui_emblem_mobile_922,ui_emblem_mobile_922,&EMBLEMS/EMBLEM_922,standard,,TRUE,1,,,0,
923,ui_emblem_mobile_923,ui_emblem_mobile_923,&EMBLEMS/EMBLEM_923,standard,,TRUE,1,,,0,
924,ui_emblem_mobile_924,ui_emblem_mobile_924,&EMBLEMS/EMBLEM_924,standard,,TRUE,1,,,0,
925,ui_emblem_mobile_925,ui_emblem_mobile_925,&EMBLEMS/EMBLEM_925,standard,,TRUE,1,,,0,
926,ui_emblem_mobile_926,ui_emblem_mobile_926,&EMBLEMS/EMBLEM_926,standard,,TRUE,1,,,0,
927,ui_emblem_mobile_927,ui_emblem_mobile_927,&EMBLEMS/EMBLEM_927,standard,,TRUE,1,,,0,
928,ui_emblem_mobile_928,ui_emblem_mobile_928,&EMBLEMS/EMBLEM_928,standard,,TRUE,1,,,0,
929,ui_emblem_mobile_929,ui_emblem_mobile_929,&EMBLEMS/EMBLEM_929,standard,,TRUE,1,,,0,
930,ui_emblem_mobile_930,ui_emblem_mobile_930,&EMBLEMS/EMBLEM_930,standard,,TRUE,1,,,0,
931,ui_emblem_mobile_931,ui_emblem_mobile_931,&EMBLEMS/EMBLEM_931,standard,,TRUE,1,,,0,
932,ui_emblem_mobile_932,ui_emblem_mobile_932,&EMBLEMS/EMBLEM_932,standard,,TRUE,1,,,0,
933,ui_emblem_mobile_933,ui_emblem_mobile_933,&EMBLEMS/EMBLEM_933,standard,,TRUE,1,,,0,
934,ui_emblem_mobile_934,ui_emblem_mobile_934,&EMBLEMS/EMBLEM_934,standard,,TRUE,1,,,0,
935,ui_emblem_mobile_935,ui_emblem_mobile_935,&EMBLEMS/EMBLEM_935,standard,,TRUE,1,,,0,
936,ui_emblem_mobile_936,ui_emblem_mobile_936,&EMBLEMS/EMBLEM_936,standard,,TRUE,1,,,0,
937,ui_emblem_mobile_937,ui_emblem_mobile_937,&EMBLEMS/EMBLEM_937,standard,,TRUE,1,,,0,
938,ui_emblem_mobile_938,ui_emblem_mobile_938,&EMBLEMS/EMBLEM_938,standard,,TRUE,1,,,0,
939,ui_emblem_mobile_939,ui_emblem_mobile_939,&EMBLEMS/EMBLEM_939,standard,,TRUE,1,,,0,
940,ui_emblem_mobile_940,ui_emblem_mobile_940,&EMBLEMS/EMBLEM_940,standard,,TRUE,1,,,0,
941,ui_emblem_mobile_941,ui_emblem_mobile_941,&EMBLEMS/EMBLEM_941,standard,,TRUE,1,,,0,
942,ui_emblem_mobile_942,ui_emblem_mobile_942,&EMBLEMS/EMBLEM_942,standard,,TRUE,1,,,0,
943,ui_emblem_mobile_943,ui_emblem_mobile_943,&EMBLEMS/EMBLEM_943,standard,,TRUE,1,,,0,
944,ui_emblem_mobile_944,ui_emblem_mobile_944,&EMBLEMS/EMBLEM_944,standard,,TRUE,1,,,0,
945,ui_emblem_mobile_945,ui_emblem_mobile_945,&EMBLEMS/EMBLEM_945,standard,,TRUE,1,,,0,
946,ui_emblem_mobile_946,ui_emblem_mobile_946,&EMBLEMS/EMBLEM_946,standard,,TRUE,1,,,0,
947,ui_emblem_mobile_947,ui_emblem_mobile_947,&EMBLEMS/EMBLEM_947,standard,,TRUE,1,,,0,
948,ui_emblem_mobile_948,ui_emblem_mobile_948,&EMBLEMS/EMBLEM_948,standard,,TRUE,1,,,0,
949,ui_emblem_mobile_949,ui_emblem_mobile_949,&EMBLEMS/EMBLEM_949,standard,,TRUE,1,,,0,
950,ui_emblem_mobile_950,ui_emblem_mobile_950,&EMBLEMS/EMBLEM_950,standard,,TRUE,1,,,0,
951,ui_emblem_mobile_951,ui_emblem_mobile_951,&EMBLEMS/EMBLEM_951,standard,,TRUE,1,,,0,
952,ui_emblem_mobile_952,ui_emblem_mobile_952,&EMBLEMS/EMBLEM_952,standard,,TRUE,1,,,0,
953,ui_emblem_mobile_953,ui_emblem_mobile_953,&EMBLEMS/EMBLEM_953,standard,,TRUE,1,,,0,
954,ui_emblem_mobile_954,ui_emblem_mobile_954,&EMBLEMS/EMBLEM_954,standard,,TRUE,1,,,0,
955,ui_emblem_mobile_955,ui_emblem_mobile_955,&EMBLEMS/EMBLEM_955,standard,,TRUE,1,,,0,
956,ui_emblem_mobile_956,ui_emblem_mobile_956,&EMBLEMS/EMBLEM_956,standard,,TRUE,1,,,0,
957,ui_emblem_mobile_957,ui_emblem_mobile_957,&EMBLEMS/EMBLEM_957,standard,,TRUE,1,,,0,
958,ui_emblem_mobile_958,ui_emblem_mobile_958,&EMBLEMS/EMBLEM_958,standard,,TRUE,1,,,0,
959,ui_emblem_mobile_959,ui_emblem_mobile_959,&EMBLEMS/EMBLEM_959,standard,,TRUE,1,,,0,
960,ui_emblem_mobile_960,ui_emblem_mobile_960,&EMBLEMS/EMBLEM_960,standard,,TRUE,1,,,0,
961,ui_emblem_mobile_961,ui_emblem_mobile_961,&EMBLEMS/EMBLEM_961,standard,,TRUE,1,,,0,
962,ui_emblem_mobile_962,ui_emblem_mobile_962,&EMBLEMS/EMBLEM_962,standard,,TRUE,1,,,0,
963,ui_emblem_mobile_963,ui_emblem_mobile_963,&EMBLEMS/EMBLEM_963,standard,,TRUE,1,,,0,
964,ui_emblem_mobile_964,ui_emblem_mobile_964,&EMBLEMS/EMBLEM_964,standard,,TRUE,1,,,0,
965,ui_emblem_mobile_965,ui_emblem_mobile_965,&EMBLEMS/EMBLEM_965,standard,,TRUE,1,,,0,
966,ui_emblem_mobile_966,ui_emblem_mobile_966,&EMBLEMS/EMBLEM_966,standard,,TRUE,1,,,0,
967,ui_emblem_mobile_967,ui_emblem_mobile_967,&EMBLEMS/EMBLEM_967,standard,,TRUE,1,,,0,
968,ui_emblem_mobile_968,ui_emblem_mobile_968,&EMBLEMS/EMBLEM_968,standard,,TRUE,1,,,0,
969,ui_emblem_mobile_969,ui_emblem_mobile_969,&EMBLEMS/EMBLEM_969,standard,,TRUE,1,,,0,
970,ui_emblem_mobile_970,ui_emblem_mobile_970,&EMBLEMS/EMBLEM_970,standard,,TRUE,1,,,0,
971,ui_emblem_mobile_971,ui_emblem_mobile_971,&EMBLEMS/EMBLEM_971,standard,,TRUE,1,,,0,
972,ui_emblem_mobile_972,ui_emblem_mobile_972,&EMBLEMS/EMBLEM_972,standard,,TRUE,1,,,0,
973,ui_emblem_mobile_973,ui_emblem_mobile_973,&EMBLEMS/EMBLEM_973,standard,,TRUE,1,,,0,
974,ui_emblem_mobile_974,ui_emblem_mobile_974,&EMBLEMS/EMBLEM_974,standard,,TRUE,1,,,0,
975,ui_emblem_mobile_975,ui_emblem_mobile_975,&EMBLEMS/EMBLEM_975,standard,,TRUE,1,,,0,
976,ui_emblem_mobile_976,ui_emblem_mobile_976,&EMBLEMS/EMBLEM_976,standard,,TRUE,1,,,0,
977,ui_emblem_mobile_977,ui_emblem_mobile_977,&EMBLEMS/EMBLEM_977,standard,,TRUE,1,,,0,
978,ui_emblem_mobile_978,ui_emblem_mobile_978,&EMBLEMS/EMBLEM_978,standard,,TRUE,1,,,0,
979,ui_emblem_mobile_979,ui_emblem_mobile_979,&EMBLEMS/EMBLEM_979,standard,,TRUE,1,,,0,
980,ui_emblem_mobile_980,ui_emblem_mobile_980,&EMBLEMS/EMBLEM_980,standard,,TRUE,1,,,0,
981,ui_emblem_mobile_981,ui_emblem_mobile_981,&EMBLEMS/EMBLEM_981,standard,,TRUE,1,,,0,
982,ui_emblem_mobile_982,ui_emblem_mobile_982,&EMBLEMS/EMBLEM_982,standard,,TRUE,1,,,0,
983,ui_emblem_mobile_983,ui_emblem_mobile_983,&EMBLEMS/EMBLEM_983,standard,,TRUE,1,,,0,
984,ui_emblem_mobile_984,ui_emblem_mobile_984,&EMBLEMS/EMBLEM_984,standard,,TRUE,1,,,0,
985,ui_emblem_mobile_985,ui_emblem_mobile_985,&EMBLEMS/EMBLEM_985,standard,,TRUE,1,,,0,
986,ui_emblem_mobile_986,ui_emblem_mobile_986,&EMBLEMS/EMBLEM_986,standard,,TRUE,1,,,0,
987,ui_emblem_mobile_987,ui_emblem_mobile_987,&EMBLEMS/EMBLEM_987,standard,,TRUE,1,,,0,
988,ui_emblem_mobile_988,ui_emblem_mobile_988,&EMBLEMS/EMBLEM_988,standard,,TRUE,1,,,0,
989,ui_emblem_mobile_989,ui_emblem_mobile_989,&EMBLEMS/EMBLEM_989,standard,,TRUE,1,,,0,
990,ui_emblem_mobile_990,ui_emblem_mobile_990,&EMBLEMS/EMBLEM_990,standard,,TRUE,1,,,0,
991,ui_emblem_mobile_991,ui_emblem_mobile_991,&EMBLEMS/EMBLEM_991,standard,,TRUE,1,,,0,
992,ui_emblem_mobile_992,ui_emblem_mobile_992,&EMBLEMS/EMBLEM_992,standard,,TRUE,1,,,0,
993,ui_emblem_mobile_993,ui_emblem_mobile_993,&EMBLEMS/EMBLEM_993,standard,,TRUE,1,,,0,
994,ui_emblem_mobile_994,ui_emblem_mobile_994,&EMBLEMS/EMBLEM_994,standard,,TRUE,1,,,0,
995,ui_emblem_mobile_995,ui_emblem_mobile_995,&EMBLEMS/EMBLEM_995,standard,,TRUE,1,,,0,
996,ui_emblem_mobile_996,ui_emblem_mobile_996,&EMBLEMS/EMBLEM_996,standard,,TRUE,1,,,0,
997,ui_emblem_mobile_997,ui_emblem_mobile_997,&EMBLEMS/EMBLEM_997,standard,,TRUE,1,,,0,
998,ui_emblem_mobile_998,ui_emblem_mobile_998,&EMBLEMS/EMBLEM_998,standard,,TRUE,1,,,0,
999,ui_emblem_mobile_999,ui_emblem_mobile_999,&EMBLEMS/EMBLEM_999,standard,,TRUE,1,,,0,
1000,ui_emblem_mobile_1000,ui_emblem_mobile_1000,&EMBLEMS/EMBLEM_1000,standard,,TRUE,1,,,0,
1001,ui_emblem_mobile_placeholder_001,ui_emblem_mobile_placeholder_001,&EMBLEMS/EMBLEM_PLACEHOLDER_001,standard,,TRUE,,,,0,
1002,ui_emblem_mobile_placeholder_002,ui_emblem_mobile_placeholder_002,&EMBLEMS/EMBLEM_PLACEHOLDER_002,standard,,TRUE,,,,0,
1003,ui_emblem_mobile_placeholder_003,ui_emblem_mobile_placeholder_003,&EMBLEMS/EMBLEM_PLACEHOLDER_003,standard,,TRUE,,,,0,
