string,string,string
1777,attachment,barsil_dm_p20_mike24
3259,attachment,barsil_dm_p20_sa700
1288,attachment,barsil_lm_p03
3382,attachment,barsil_lm_p03_ahotel
3293,attachment,barsil_lm_p03_augolf
10794,attachment,barsil_mpapax_v3
2929,attachment,barsil_sm_hvylong_p10
1816,attachment,barsil_sm_light_p03
1726,attachment,barsil_sm_long_p07
911,attachment,barsil_sm_long_p10
2018,attachment,barsil_sm_p01
10947,attachment,barsil_sm_p01_v90
3895,attachment,barsil_sm_p02
685,attachment,barsil_sm_p07
1633,attachment,barsil_sm_p08
2048,attachment,barsil_sn_long_p21
1128,attachment,bartube_sh_heavy_p13
1409,attachment,bartube_sh_hvylong_p13
2893,attachment,bartube_sh_hvyshort_p13
2227,attachment,bartube_sh_lgtshort_p13
3488,attachment,bartube_sh_light_p13
2026,attachment,bartube_sh_long_p13
1494,attachment,bartube_sh_p12
1453,attachment,bartube_sh_p13
1042,attachment,bartube_sh_short_p12
689,attachment,bartube_sh_short_p13
9442,attachment,beadiron_mbravo
9441,attachment,beadiron_short_mbravo
1825,attachment,belt_lm_large_p01
10673,attachment,belt_lm_large_p01_v90
714,attachment,belt_lm_large_p02
2316,attachment,belt_lm_large_p15
880,attachment,belt_lm_large_p16
737,attachment,belt_lm_large_p17
2867,attachment,belt_lm_lgtsmall_p02
2517,attachment,belt_lm_p01
10869,attachment,belt_lm_p01_v90
877,attachment,belt_lm_p02
1217,attachment,belt_lm_p15
2666,attachment,belt_lm_p16
3144,attachment,belt_lm_p17
2207,attachment,belt_lm_small_p02
2480,attachment,belt_lm_small_p16
2945,attachment,belt_lm_xlarge_p17
11460,attachment,beta_backpieces
11470,attachment,beta_extras
11483,attachment,beta_frontpieces
11445,attachment,beta_gunperks
11469,attachment,beta_magazines
11455,attachment,beta_muzzles
11477,attachment,beta_optics
11482,attachment,beta_reargrips
11463,attachment,beta_undermounts
743,attachment,bgrip_hvy_p03
3908,attachment,bgrip_lgt_p03
13085,attachment,bgrip_lm_ahotel_v4
3762,attachment,bgrip_p38
2729,attachment,bgrip_sn_hvy_p23
2156,attachment,bgrip_sn_p23
2210,attachment,bipod01
10612,attachment,bipod01_mromeo_v1
10846,attachment,bipod01_schotel_v1
2370,attachment,bipod02
2593,attachment,bipod03
921,attachment,bipod_ahotel
1977,attachment,bipod_falpha
13092,attachment,bipod_lm_slima_v2
3693,attachment,bipod_med_p01
1176,attachment,bipod_med_p04
1514,attachment,bipod_med_p17
2321,attachment,bipod_mkilo3
10659,attachment,bipod_mromeo_v4
2598,attachment,bipod_ngolf7
1147,attachment,bipod_p03
1461,attachment,bipod_rkilo
1906,attachment,bipod_slima
2029,attachment,bipod_small
13082,attachment,bipod_sn_alpha50_v7
1337,attachment,bipod_xmike109
10677,attachment,bipod_xmike2010_v1
3822,attachment,bipodgrip
1728,attachment,bipodgrip_small
1754,attachment,bipodgrip_small_p05
13057,attachment,bipodgrip_small_schotel_v1
3603,attachment,bolt
10585,attachment,bolt_dm_mike24_v3
10806,attachment,bolt_dm_mike24_v4
3319,attachment,bolt_hvy_p12
652,attachment,bolt_hvy_p20
2738,attachment,bolt_hvy_p21
603,attachment,bolt_lgt_p12
573,attachment,bolt_lgt_p20
1389,attachment,bolt_lgt_p21
10838,attachment,bolt_mromeo_v1
2118,attachment,bolt_p12
1869,attachment,bolt_p20
2957,attachment,bolt_p21
10836,attachment,bolt_sh_mike1014_v2
12936,attachment,bolt_sh_mike1014_v3
12946,attachment,bolt_sh_mike1014_v7
11009,attachment,bolt_sn_mromeo_v2
10652,attachment,bolt_sn_mromeo_v4
11074,attachment,bolt_sn_mromeo_v7
10875,attachment,bolt_sn_xmike2010_v1
3351,attachment,br_rangeext_shtgn
1638,attachment,br_rangeext_snpr
3220,attachment,brake_pi_p26
3889,attachment,brake_scharlie
2613,attachment,brake_sh_p13
993,attachment,brakevert2_pi_p25
3612,attachment,brakevert_pi_p25
2183,attachment,breacher_ar_01
10879,attachment,breacher_ar_01_v90
2459,attachment,breacher_ar_02
3261,attachment,breacher_br_01
3793,attachment,breacher_br_02
740,attachment,breacher_charlie725_01
1466,attachment,breacher_pi_01
1305,attachment,breacher_sh_01
2082,attachment,breacher_sh_02
2937,attachment,breacher_sm_01
11058,attachment,breacher_sm_01_v90
13317,attachment,breacher_sm_02
12803,attachment,charlie725_backpieces
3088,attachment,charlie725_choke01
3689,attachment,charlie725_choke02
3080,attachment,charlie725_choke03
2556,attachment,charlie725_choke04
12804,attachment,charlie725_extras
12801,attachment,charlie725_frontpieces
12802,attachment,charlie725_guards
12805,attachment,charlie725_gunperks
12806,attachment,charlie725_muzzles
12800,attachment,charlie725_optics
12799,attachment,charlie725_undermounts
3694,attachment,chas_sa700
2983,attachment,chas_xmike2010
1750,attachment,choke_sh01
2992,attachment,choke_sh02
1662,attachment,choke_sh03
3400,attachment,choke_sh04
3767,attachment,comb_ammo_p03
1123,attachment,comb_ammo_p12
3064,attachment,comb_ammo_p18
1404,attachment,comb_ammo_p19
3823,attachment,comb_ammo_p20
1352,attachment,comb_amo_p20
11377,attachment,comb_default_ammo_p12
11376,attachment,comb_default_heavy_p12
10895,attachment,comb_dm_mike24_v4
3485,attachment,comb_ergo_p06
1144,attachment,comb_ergo_p07
3279,attachment,comb_ergo_p18
2236,attachment,comb_heavy_p03
1524,attachment,comb_heavy_p06
2055,attachment,comb_heavy_p07
3229,attachment,comb_heavy_p12
1374,attachment,comb_hvy_p20
13036,attachment,comb_lm_ahotel_v4
1308,attachment,comb_p06
2994,attachment,comb_p19
10961,attachment,comb_sm_apapa_v2
13045,attachment,comb_sm_papa90_v5
10805,attachment,comb_sm_papa90_v7
3893,attachment,comb_tac_p20
1838,attachment,comb_tactical_p03
2630,attachment,comb_tactical_p06
3749,attachment,comb_tactical_p07
2552,attachment,comb_tactical_p18
1361,attachment,comb_tactical_p19
1988,attachment,comp
2674,attachment,comp01
2990,attachment,comp02
3816,attachment,comp_ar_01
1665,attachment,comp_ar_02
3618,attachment,comp_ar_03
2027,attachment,comp_ar_04
1313,attachment,comp_ar_05
3821,attachment,comp_ar_06
10851,attachment,comp_ar_06_v90
1938,attachment,comp_ar_07
3600,attachment,comp_ar_08
3001,attachment,comp_br_01
1172,attachment,comp_br_02
1376,attachment,comp_br_03
1457,attachment,comp_br_04
2446,attachment,comp_br_05
1727,attachment,comp_br_06
3819,attachment,comp_charlie725_01
3336,attachment,comp_charlie725_02
1550,attachment,comp_charlie725_03
867,attachment,comp_decho_01
3549,attachment,comp_decho_02
2149,attachment,comp_decho_03
2116,attachment,comp_decho_04
1204,attachment,comp_dm_01
3410,attachment,comp_dm_02
2584,attachment,comp_dm_03
10862,attachment,comp_dm_03_v90
2314,attachment,comp_dm_04
2585,attachment,comp_dm_05
2819,attachment,comp_pi_01
2670,attachment,comp_pi_02
2892,attachment,comp_pi_03
2089,attachment,comp_pi_04
2372,attachment,comp_pi_05
2064,attachment,comp_pi_06
962,attachment,comp_pi_p25
2453,attachment,comp_pi_p26
1103,attachment,comp_sh_01
1106,attachment,comp_sh_02
3089,attachment,comp_sh_03
1076,attachment,comp_sm_01
1202,attachment,comp_sm_02
2555,attachment,comp_sm_03
1428,attachment,comp_sm_04
1510,attachment,comp_sm_05
10960,attachment,comp_sm_05_v90
2085,attachment,comp_sm_06
1655,attachment,comp_sm_07
2396,attachment,comp_sm_08
813,attachment,comp_sn_01
1614,attachment,comp_sn_02
1752,attachment,comp_sn_03
3649,attachment,comp_swhiskey_01
2197,attachment,comp_swhiskey_02
2829,attachment,comp_swhiskey_03
1444,attachment,compside_pi_p25
3445,attachment,compside_pi_p26
2053,attachment,cylinder_pi_p26
13262,attachment,decho_extras
13304,attachment,decho_frontpieces
13283,attachment,decho_gunperks
13255,attachment,decho_magazines
13261,attachment,decho_muzzles
13236,attachment,decho_optics
13280,attachment,decho_reargrips
13291,attachment,decho_triggers
3070,attachment,directfire
1811,attachment,dmscope01
973,attachment,dmscope02
3076,attachment,dmscope_therm01
1205,attachment,dmscope_vz01
2571,attachment,dmscope_vz02
1082,attachment,done
3655,attachment,drum_ar_p02
1793,attachment,drum_br_p02
803,attachment,drum_br_p05
1636,attachment,drum_br_p18
1382,attachment,drum_lm_large_p04
807,attachment,drum_lm_p03
2724,attachment,drum_lm_p04
3299,attachment,drum_p10
2834,attachment,drum_pi_p24
2802,attachment,drum_sm_p02
2277,attachment,drum_sm_p08
924,attachment,dynamic_null_dblmg
2096,attachment,dynamic_null_equipment
1325,attachment,dynamic_null_gromeo
1959,attachment,dynamic_null_juliette
2788,attachment,dynamic_null_kgolf
3231,attachment,dynamic_null_launcher
3704,attachment,dynamic_null_mike32
3014,attachment,dynamic_null_rpapa7
2609,attachment,dynamic_null_spotterscope
981,attachment,firerate_adverse_p15
11020,attachment,firerate_lm_mkilo3_v1
2955,attachment,flash_ar_01
1177,attachment,flash_ar_02
1758,attachment,flash_ar_03
1309,attachment,flash_ar_04
10681,attachment,flash_ar_mcharlie_v1
2162,attachment,flash_br_01
3237,attachment,flash_br_02
3228,attachment,flash_br_03
2502,attachment,flash_decho_01
3812,attachment,flash_dm_01
2375,attachment,flash_dm_02
623,attachment,flash_dm_03
3032,attachment,flash_dm_04
10859,attachment,flash_dm_04_v90
2402,attachment,flash_pi_01
1912,attachment,flash_pi_02
923,attachment,flash_sh_01
3393,attachment,flash_sh_02
1346,attachment,flash_sm_01
2967,attachment,flash_sm_02
798,attachment,flash_sn_01
1227,attachment,flash_sn_02
3327,attachment,flash_swhiskey_01
1635,attachment,flashlight_box01
3576,attachment,flashlight_box02
1593,attachment,flashlight_cyl01
3038,attachment,flashlight_cyl02
3052,attachment,flashlight_pstl01
1644,attachment,flashlight_pstl02
2253,attachment,fourx01
3468,attachment,fourx02
1297,attachment,fourx03
2743,attachment,fourx04
10769,attachment,fourx04_v90
1162,attachment,fourx05
1310,attachment,fourx06
1645,attachment,fourx_aug
1340,attachment,fourx_augolf
3720,attachment,fourxtherm01
1866,attachment,fourxtherm02
1945,attachment,fourxtherm02_highzoom
3109,attachment,fourxtherm03
1947,attachment,fourxtherm04
2774,attachment,fourxtherm04_highzoom
11123,attachment,foxtrot_backpieces
10741,attachment,foxtrot_extras
11101,attachment,foxtrot_frontpieces
11115,attachment,foxtrot_gunperks
11128,attachment,foxtrot_magazines
11006,attachment,foxtrot_muzzles
10764,attachment,foxtrot_optics
10617,attachment,foxtrot_reargrips
10620,attachment,foxtrot_undermounts
2583,attachment,front_alpha50
13292,attachment,golf17_backpieces
13250,attachment,golf17_extras
13267,attachment,golf17_frontpieces
13273,attachment,golf17_gunperks
13241,attachment,golf17_magazines
13268,attachment,golf17_muzzles
13290,attachment,golf17_optics
13256,attachment,golf17_reargrips
13272,attachment,golf17_triggers
13246,attachment,golf18_backpieces
13282,attachment,golf18_extras
13276,attachment,golf18_frontpieces
13286,attachment,golf18_gunperks
13284,attachment,golf18_magazines
13244,attachment,golf18_muzzles
13248,attachment,golf18_optics
13251,attachment,golf18_reargrips
13257,attachment,golf18_undermounts
11105,attachment,golf3_backpieces
11129,attachment,golf3_extras
11108,attachment,golf3_frontpieces
11111,attachment,golf3_gunperks
11110,attachment,golf3_magazines
11089,attachment,golf3_muzzles
11130,attachment,golf3_optics
11083,attachment,golf3_reargrips
11131,attachment,golf3_undermounts
3366,attachment,grip_angled01
10957,attachment,grip_angled01_scsierra_v3
3010,attachment,grip_angled02
10703,attachment,grip_angled02_alpha57_v3
1302,attachment,grip_angled03
3258,attachment,grip_angled04
2109,attachment,grip_angled05
2033,attachment,grip_angled06
3802,attachment,grip_angled07
1735,attachment,grip_angled08
10779,attachment,grip_angled08_golf18_v5
972,attachment,grip_angled09
10645,attachment,grip_angled09_v90
2857,attachment,grip_angled10
599,attachment,grip_angled11
3185,attachment,grip_angled12
3745,attachment,grip_angled13
843,attachment,grip_angled14
10801,attachment,grip_angshort02_mpapax_v3
13068,attachment,grip_ar_akilo74_v1
13058,attachment,grip_ar_akilo_v7
13041,attachment,grip_ar_kilo53_v10
10592,attachment,grip_ar_mcharlie_v1
10684,attachment,grip_ar_mcharlie_v3
11012,attachment,grip_ar_mike16_v3
11003,attachment,grip_ar_mike16_v5
10734,attachment,grip_ar_mike4_v11
10755,attachment,grip_ar_mike4_v15
10725,attachment,grip_ar_mike4_v4
11077,attachment,grip_ar_mike4_v9
13034,attachment,grip_ar_scharlie_v1
10832,attachment,grip_ar_scharlie_v5
10987,attachment,grip_ar_scsierra_v2
10776,attachment,grip_br_msecho_v3
13059,attachment,grip_dm_mike14_v2
13077,attachment,grip_lm_rkilo_v1
8639,attachment,grip_mag_p04
2681,attachment,grip_mbravo
10622,attachment,grip_platform_v90
10771,attachment,grip_sh_charlie725_v1
10857,attachment,grip_sh_mviktor_v4
13095,attachment,grip_sm_alpha57_v2
10858,attachment,grip_sm_alpha57_v7
13053,attachment,grip_sm_alpha57_v8
10798,attachment,grip_sm_aviktor_v1
10877,attachment,grip_sm_aviktor_v3
13093,attachment,grip_sm_mpapa7_v8
13094,attachment,grip_sm_mpapax_v9
10762,attachment,grip_sm_uzulu_v2
13042,attachment,grip_sm_victor_v6
13049,attachment,grip_sn_limax_v6
3162,attachment,grip_vert01
2770,attachment,grip_vert02
3356,attachment,grip_vert03
3925,attachment,grip_vert04
1138,attachment,grip_vert05
10793,attachment,grip_vert05_v90
2664,attachment,grip_vert_uzulu
2780,attachment,grip_vertshort01
2046,attachment,grip_vertshort02
10644,attachment,grip_vertshort02_scsierra_v1
3659,attachment,grip_vertshort03
10809,attachment,grip_vertshort03_mcbravo_v1
1455,attachment,grip_vertshort04
2715,attachment,grip_vertshort05
1226,attachment,grip_vertshort06
1990,attachment,grip_vertshort07
10664,attachment,gripangshort_mpapax_v1
10941,attachment,griphvy_pi_decho_v5
2921,attachment,griprail_mbravo
2689,attachment,gripsaw_p13
3026,attachment,gripside_large_p16
1268,attachment,gripside_large_p17
1954,attachment,gripside_med_p16
1021,attachment,gripside_med_p17
1847,attachment,gripside_small_p16
3820,attachment,gripside_small_p17
10689,attachment,gripvert_mike4_v1
11068,attachment,gripvertshort_mike14_v1
2011,attachment,guard_angled_p13
2032,attachment,guard_chainsaw_p13
13083,attachment,guard_dm_sbeta_v2
1789,attachment,guard_heavy_p12
2238,attachment,guard_heavy_p13
13335,attachment,guard_heavy_p13_mviktor
1436,attachment,guard_heavy_p14
2638,attachment,guard_heavy_p19
984,attachment,guard_light_p12
3639,attachment,guard_light_p13
13336,attachment,guard_light_p13_mbravo
1590,attachment,guard_light_p14
2762,attachment,guard_light_p19
1941,attachment,guard_p03
1620,attachment,guard_p12
2364,attachment,guard_p13
1218,attachment,guard_p14
3375,attachment,guard_p19
10964,attachment,guard_sh_charlie725_v1
10650,attachment,guard_sh_charlie725_v2
11066,attachment,guard_sh_mike1014_v2
13074,attachment,guard_sh_mike1014_v3
13071,attachment,guard_sh_mike1014_v7
10648,attachment,guard_sh_mviktor_v1
13069,attachment,guard_sn_alpha50_v3
13046,attachment,guard_sn_alpha50_v7
3042,attachment,guard_tactical_p12
1817,attachment,guard_tactical_p13
13337,attachment,guard_tactical_p13_mviktor
1118,attachment,guard_tactical_p14
2730,attachment,guard_tactical_p19
1908,attachment,guard_vert_p13
3306,attachment,guard_vrt_p03
1785,attachment,gunsling_1pt
2786,attachment,gunsling_2pt
2344,attachment,gunsling_2ptp
3917,attachment,hammer_da_p27
13100,attachment,hammer_pi_papa220_v1
10678,attachment,hammer_pi_papa220_v2
13123,attachment,hammer_pi_papa220_v3
13132,attachment,hammer_pi_papa220_v5
13140,attachment,hammer_pi_papa220_v6
2535,attachment,hammer_sa_p27
3133,attachment,holo01
10731,attachment,holo01_scsierra_v1
1203,attachment,holo02
10605,attachment,holo02_mpapax_v6
10864,attachment,holo02_v90
3596,attachment,holo03
2617,attachment,holo04
2432,attachment,holo05
10956,attachment,holo05_decho_v5
11050,attachment,holo05_golf18_v5
1386,attachment,holo06
12932,attachment,holo_ar_akilo_v2
11015,attachment,holo_ar_mike4_v6
10608,attachment,holo_ar_scharlie_v7
10666,attachment,holo_ar_scsierra_v2
12923,attachment,holo_dm_scromeo_v2
12928,attachment,holo_lm_ahotel_v4
10754,attachment,holo_lm_mkilo3_v1
10575,attachment,holo_lm_slima_v1
12912,attachment,holo_sm_alpha57_v8
10819,attachment,holo_sm_apapa_v2
10791,attachment,holo_sm_aviktor_v3
12906,attachment,holo_sm_aviktor_v6
12920,attachment,holo_sm_beta_v2
10604,attachment,holo_sm_mpapax_v4
11078,attachment,holo_sm_papa90_v7
856,attachment,holorange01
1358,attachment,holostable_east01
2662,attachment,holostable_east01_light
3860,attachment,holostable_west01
1503,attachment,holostable_west01_light
3289,attachment,holostable_west02
2041,attachment,holotherm01
1502,attachment,hybrid
2416,attachment,hybrid01
10807,attachment,hybrid01_schotel_v1
2756,attachment,hybrid02
2907,attachment,hybrid03
1102,attachment,hybrid04
1348,attachment,hybrid05
694,attachment,hybrid05_le
2894,attachment,hybrid06
3588,attachment,hybrid07
10885,attachment,hybrid_ar_mcharlie_v1
11038,attachment,hybrid_ar_mike4_v9
12913,attachment,hybrid_dm_mike14_v2
12926,attachment,hybrid_sm_mpapa7_v8
1329,attachment,hybridrange01
1822,attachment,hybridscope_ar01
3025,attachment,hybridscope_dm01
1765,attachment,hybridscope_sn01_le
1882,attachment,hybridtherm01
1664,attachment,hybridtherm02
1508,attachment,hybridtherm02_le
12966,attachment,iron_mromeo
12967,attachment,iron_mromeo_laser
8632,attachment,ironsbarheavy_swhiskey
8636,attachment,ironsbarlong_papa220
8637,attachment,ironsbarshort_papa220
1687,attachment,ironsdefault
1343,attachment,ironsdefault_aalpha12
2606,attachment,ironsdefault_ahotel
3881,attachment,ironsdefault_akilo
2181,attachment,ironsdefault_akilo105
1475,attachment,ironsdefault_akilo47
2974,attachment,ironsdefault_akilo74
1520,attachment,ironsdefault_alpha50
3627,attachment,ironsdefault_alpha57
2362,attachment,ironsdefault_apapa
3087,attachment,ironsdefault_augolf
2342,attachment,ironsdefault_aviktor
638,attachment,ironsdefault_beta
872,attachment,ironsdefault_charlie725
1429,attachment,ironsdefault_charlie9
3807,attachment,ironsdefault_cpapa
1899,attachment,ironsdefault_crossbow
957,attachment,ironsdefault_decho
1879,attachment,ironsdefault_delta
2021,attachment,ironsdefault_dpapa12
2840,attachment,ironsdefault_falima
3832,attachment,ironsdefault_falpha
1155,attachment,ironsdefault_fecho
2574,attachment,ironsdefault_foxtrot
1689,attachment,ironsdefault_golf17
1490,attachment,ironsdefault_golf17_stockp
3395,attachment,ironsdefault_golf3
2903,attachment,ironsdefault_kilo21
1304,attachment,ironsdefault_kilo53
3556,attachment,ironsdefault_la700
3403,attachment,ironsdefault_limax
3167,attachment,ironsdefault_mbravo
2012,attachment,ironsdefault_mcbravo
3665,attachment,ironsdefault_mcharlie
1146,attachment,ironsdefault_mike1014
2297,attachment,ironsdefault_mike14
1784,attachment,ironsdefault_mike16
1783,attachment,ironsdefault_mike24
1142,attachment,ironsdefault_mike4
618,attachment,ironsdefault_mkilo3
3794,attachment,ironsdefault_mpapa5
697,attachment,ironsdefault_mpapa7
855,attachment,ironsdefault_mpapax
2575,attachment,ironsdefault_msecho
1969,attachment,ironsdefault_mviktor
3657,attachment,ironsdefault_ngolf7
2135,attachment,ironsdefault_oscar12
2134,attachment,ironsdefault_papa220
3227,attachment,ironsdefault_papa90
1572,attachment,ironsdefault_pgolf1
889,attachment,ironsdefault_rkilo
1073,attachment,ironsdefault_romeo18_pdw
